,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Campo Al Fico Bolgheri Superiore,Campo Al Fico Bolgheri Superiore 2008,2008,bolgheri-superiore,0,Azienda Agricola I Luoghi,88,4.1,995,Italia
1,Tzingana,Tzingana 2007,2007,colli-della-toscana-centrale,0,Monte Bernardi,88,4.2,399,Italia
2,Campo Al Fico Bolgheri Superiore,Campo Al Fico Bolgheri Superiore 2007,2007,bolgheri-superiore,0,Azienda Agricola I Luoghi,88,4.1,995,Italia
3,First Growth,First Growth 2018,2018,coonawarra,0,Parker Coonawarra Estate,88,4.2,1332,Australia
4,Réserve (de la Comtesse) Pauillac,Réserve (de la Comtesse) Pauillac 1994,1994,pauillac,0,Château Pichon Longueville Comtesse de Lalande,88,4.1,21729,France
5,Les Pruliers Nuits-Saint-Georges 1er Cru,Les Pruliers Nuits-Saint-Georges 1er Cru 2020,2020,nuits-saint-georges-premier-cru,0,Domaine Robert Chevillon,88,4.2,721,France
6,Nuits-Saint-Georges 'Les Boudots',Nuits-Saint-Georges 'Les Boudots' 2016,2016,nuits-saint-georges-premier-cru,0,Louis Jadot,88,4.2,998,France
7,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 1998,1998,margaux,0,Château Marquis d'Alesme,88,4.0,6376,France
8,Beaune Les Bressandes 1er Cru,Beaune Les Bressandes 1er Cru 2020,2020,beaune-les-bressandes,0,Domaine des Croix,88,4.2,541,France
9,Château Haut-Bailly (Cru Classé de Graves),Château Haut-Bailly (Cru Classé de Graves) 2011,2011,pessac-leognan,0,Château Haut-Bailly,88,4.2,14193,France
10,Amarone Della Valpolicella Marta Galli,Amarone Della Valpolicella Marta Galli 2008,2008,amarone-della-valpolicella,0,Le Ragose,88,4.2,1091,Italia
11,Cuvée Palazza Sangiovese Riserva,Cuvée Palazza Sangiovese Riserva 2000,2000,emilia-romagna,0,Drei Donà - Tenuta La Palazza,88,4.0,265,Italia
12,Chianti Classico Gran Selezione,Chianti Classico Gran Selezione 2013,2013,chianti-classico,0,Tolaini,88,4.1,1776,Italia
