,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Beaujolais-Villages Blanc,Beaujolais-Villages Blanc 2021,2021,beaujolais-villages,0,Damien Coquelet,20,3.7,96,France
1,Agost,Agost 2019,2019,cotes-du-roussillon,0,Singla,20,0.0,0,France
2,Vieilles Vigne Sylvaner,Vieilles Vigne Sylvaner 1998,1998,alsace,0,Domaine Martin Schaetzel - Domaine Kirrenbourg,20,3.4,62,France
3,Mercurey Blanc,Mercurey Blanc 2019,2019,mercurey,0,André Delorme,20,3.9,30,France
4,L'Atout du Pique Côtes-du-Rhône-Villages 'Roaix' Blanc,L'Atout du Pique Côtes-du-Rhône-Villages 'Roaix' Blanc 2017,2017,cotes-du-rhone-villages-roaix,0,Domaine Pique-Basse,20,3.8,265,France
5,Kritt Pinot Blanc,Kritt Pinot Blanc 2019,2019,alsace,0,Marc Kreydenweiss,20,3.9,3411,France
6,Capitel Foscarino,Capitel Foscarino 2022,2022,veneto,0,Anselmi,20,3.9,1770,Italia
7,Mamaioa Bianco,Mamaioa Bianco 2020,2020,isola-dei-nuraghi,0,Contini,20,3.7,316,Italia
8,Tradition Gewürztraminer,Tradition Gewürztraminer 2020,2020,alto-adige,0,Terlan (Terlano),20,3.9,5544,Italia
9,Bourgogne Aligoté,Bourgogne Aligoté 2019,2019,bourgogne-aligote,0,Domaine Stephane Magnien,20,3.6,110,France
10,Sauvignon,Sauvignon 2009,2009,vin-de-pays-vignobles-de-france,0,Château de Suronde,20,4.0,44,France
11,Origine,Origine 2019,2019,alsace,0,Domaine Wassler,20,0.0,0,France
12,Blanc de Chasse-Spleen Bordeaux,Blanc de Chasse-Spleen Bordeaux 2019,2019,bordeaux,0,Château Chasse-Spleen,20,3.9,1570,France
13,Les Vieilles Vignes de Sylvaner,Les Vieilles Vignes de Sylvaner 2021,2021,alsace,0,Domaine Ostertag,20,3.8,1586,France
14,Saint-Véran,Saint-Véran 2020,2020,saint-veran,0,Joseph Drouhin,20,3.8,5914,France
15,Vieilles Vignes Bourgogne Hautes-Côtes de Beaune Blanc,Vieilles Vignes Bourgogne Hautes-Côtes de Beaune Blanc 2021,2021,hautes-cotes-de-beaune,0,Domaine Parigot,20,3.7,95,France
16,Bourgogne Hautes-Côtes de Nuits 'Charmont' Blanc,Bourgogne Hautes-Côtes de Nuits 'Charmont' Blanc 2020,2020,bourgogne-hautes-cotes-de-nuits,0,Edouard Delaunay,20,3.9,52,France
