,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Sancerre Belle Dame,Sancerre Belle Dame 2019,2019,sancerre,0,Domaine Vacheron,66.0,4.1,973,France
1,Haut-Médoc,Haut-Médoc 1999,1999,haut-medoc,0,Château Larrivaux,66.0,3.7,2810,France
2,Rouge,Rouge 2020,2020,terasses-du-larzac,0,Domaine Saint Sylvestre,66.0,4.0,1741,France
3,Pomerol,Pomerol 2017,2017,pomerol,0,Château Beauregard,66.0,4.1,7808,France
4,Les Trois Sources Châteauneuf-du-Pape,Les Trois Sources Châteauneuf-du-Pape 2018,2018,chateauneuf-du-pape,0,Domaine de la Vieille Julienne,66.0,4.2,1673,France
5,Vieilles Vignes Gevrey-Chambertin,Vieilles Vignes Gevrey-Chambertin 2020,2020,gevrey-chambertin,0,Seguin-Manuel,66.0,4.1,199,France
6,Auxey-Duresses Premier Cru,Auxey-Duresses Premier Cru 2018,2018,auxey-duresses-premier-cru,0,Pierre Boisson,66.0,4.1,481,France
7,Clos du Marquis Saint-Julien,Clos du Marquis Saint-Julien 2012,2012,saint-julien,0,Château Léoville Las Cases,66.0,4.2,20731,France
8,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2016,2016,saint-julien,0,Château Lagrange,66.0,4.1,33598,France
9,Pomerol,Pomerol 2019,2019,pomerol,0,Château Beauregard,66.0,4.1,7808,France
10,Les Trois Sources Châteauneuf-du-Pape,Les Trois Sources Châteauneuf-du-Pape 2017,2017,chateauneuf-du-pape,0,Domaine de la Vieille Julienne,66.0,4.2,1673,France
11,Pomerol,Pomerol 2014,2014,pomerol,0,Château Feytit-Clinet,66.0,4.2,2281,France
12,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2017,2017,pauillac,0,Château Batailley,66.0,4.2,27505,France
13,Vieilles Vignes Madiran,Vieilles Vignes Madiran 2007,2007,madiran,0,Château Bouscassé,66.05,4.0,3268,France
14,Pommard,Pommard 2015,2015,pommard,0,Olivier Leflaive,66.09,4.0,1177,France
15,Haut-Médoc (Grand Cru Classé),Haut-Médoc (Grand Cru Classé) 1975,1975,haut-medoc,0,Château Cantemerle,66.15,4.0,31021,France
16,Margaux,Margaux 1985,1985,margaux,0,Château Pontac Lynch,66.3,4.1,3260,France
17,Grain Pinot Charrat,Grain Pinot Charrat 2019,2019,fully,0,Chappaz,66.3,4.1,337,Schweiz
18,Chambolle-Musigny,Chambolle-Musigny 2019,2019,chambolle-musigny,0,Domaine Faiveley,66.3,4.1,1553,France
19,Billes Noires Cornas,Billes Noires Cornas 2018,2018,cornas,0,Domaine du Coulet - Matthieu Barret,66.3,4.2,1034,France
20,Nuits-Saint-Georges 1er Cru 'Les Damodes',Nuits-Saint-Georges 1er Cru 'Les Damodes' 2016,2016,nuits-saint-georges-les-damodes,0,Chanson,66.3,0.0,0,France
21,Chemin des Moines de Vergy,Chemin des Moines de Vergy 2018,2018,bourgogne,0,Domaine Gros Frère et Soeur,66.3,4.1,265,France
22,Saint-Estèphe,Saint-Estèphe 1991,1991,saint-estephe,0,Château Meyney,66.3,4.0,14272,France
23,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,st-emilion-grand-cru,0,Clos de l'Oratoire,66.4,4.2,7126,France
24,Gevrey-Chambertin 'Les Evocelles',Gevrey-Chambertin 'Les Evocelles' 2020,2020,gevrey-chambertin,0,Philippe Livera (Domaine des Tilleuls),66.4,4.3,183,France
25,Sancerre Belle Dame,Sancerre Belle Dame 2019,2019,sancerre,0,Domaine Vacheron,66.0,4.1,973,France
26,Haut-Médoc,Haut-Médoc 1999,1999,haut-medoc,0,Château Larrivaux,66.0,3.7,2810,France
27,Rouge,Rouge 2020,2020,terasses-du-larzac,0,Domaine Saint Sylvestre,66.0,4.0,1741,France
28,Pomerol,Pomerol 2017,2017,pomerol,0,Château Beauregard,66.0,4.1,7808,France
29,Les Trois Sources Châteauneuf-du-Pape,Les Trois Sources Châteauneuf-du-Pape 2018,2018,chateauneuf-du-pape,0,Domaine de la Vieille Julienne,66.0,4.2,1673,France
30,Vieilles Vignes Gevrey-Chambertin,Vieilles Vignes Gevrey-Chambertin 2020,2020,gevrey-chambertin,0,Seguin-Manuel,66.0,4.1,199,France
31,Auxey-Duresses Premier Cru,Auxey-Duresses Premier Cru 2018,2018,auxey-duresses-premier-cru,0,Pierre Boisson,66.0,4.1,481,France
32,Clos du Marquis Saint-Julien,Clos du Marquis Saint-Julien 2012,2012,saint-julien,0,Château Léoville Las Cases,66.0,4.2,20731,France
33,Les Trois Sources Châteauneuf-du-Pape,Les Trois Sources Châteauneuf-du-Pape 2017,2017,chateauneuf-du-pape,0,Domaine de la Vieille Julienne,66.0,4.2,1673,France
34,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2016,2016,saint-julien,0,Château Lagrange,66.0,4.1,33598,France
35,Pomerol,Pomerol 2019,2019,pomerol,0,Château Beauregard,66.0,4.1,7808,France
36,Pomerol,Pomerol 2014,2014,pomerol,0,Château Feytit-Clinet,66.0,4.2,2281,France
37,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2017,2017,pauillac,0,Château Batailley,66.0,4.2,27505,France
38,Vieilles Vignes Madiran,Vieilles Vignes Madiran 2007,2007,madiran,0,Château Bouscassé,66.05,4.0,3268,France
39,Pommard,Pommard 2015,2015,pommard,0,Olivier Leflaive,66.09,4.0,1177,France
40,Haut-Médoc (Grand Cru Classé),Haut-Médoc (Grand Cru Classé) 1975,1975,haut-medoc,0,Château Cantemerle,66.15,4.0,31021,France
41,Margaux,Margaux 1985,1985,margaux,0,Château Pontac Lynch,66.3,4.1,3260,France
42,Grain Pinot Charrat,Grain Pinot Charrat 2019,2019,fully,0,Chappaz,66.3,4.1,337,Schweiz
43,Chambolle-Musigny,Chambolle-Musigny 2019,2019,chambolle-musigny,0,Domaine Faiveley,66.3,4.1,1553,France
44,Billes Noires Cornas,Billes Noires Cornas 2018,2018,cornas,0,Domaine du Coulet - Matthieu Barret,66.3,4.2,1034,France
45,Nuits-Saint-Georges 1er Cru 'Les Damodes',Nuits-Saint-Georges 1er Cru 'Les Damodes' 2016,2016,nuits-saint-georges-les-damodes,0,Chanson,66.3,0.0,0,France
46,Chemin des Moines de Vergy,Chemin des Moines de Vergy 2018,2018,bourgogne,0,Domaine Gros Frère et Soeur,66.3,4.1,265,France
47,Saint-Estèphe,Saint-Estèphe 1991,1991,saint-estephe,0,Château Meyney,66.3,4.0,14272,France
48,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,st-emilion-grand-cru,0,Clos de l'Oratoire,66.4,4.2,7126,France
