,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Côtes-du-Rhône-Villages 'Seguret' Blanc,Côtes-du-Rhône-Villages 'Seguret' Blanc 2022,2022,cotes-du-rhone-villages-seguret,0,Domaine du Prieure Saint-Just,11,0.0,0,France
1,Côtes-du-Rhône Blanc,Côtes-du-Rhône Blanc 2021,2021,cotes-du-rhone,0,Les Olympes (Myriam Nicolas),11,0.0,0,France
2,Riesling,Riesling 2014,2014,alto-adige,0,Eichenstein,11,0.0,0,Italia
3,Colline Teatine Bianco,Colline Teatine Bianco 2012,2012,colline-teatine,0,Villa Gemma,11,3.7,1908,Italia
4,Le Valli,Le Valli 2019,2019,puglia,0,Alberto Longo,11,0.0,0,Italia
5,Cuvée Classic Bourgogne Coulanges-la-Vineuse Blanc,Cuvée Classic Bourgogne Coulanges-la-Vineuse Blanc 2018,2018,bourgogne-coulanges-la-vineuse,0,Domaine Maltoff,11,0.0,0,France
6,Sauvignon Blanc,Sauvignon Blanc 2015,2015,dealu-mare,0,Lacerta,11,3.6,146,România
7,Mas Las Cabes Blanc,Mas Las Cabes Blanc 2022,2022,cotes-catalanes,0,Gardiés,11,3.6,580,France
8,Blanc,Blanc 2021,2021,conca-de-barbera,0,Cara Nord,11,3.6,677,España
9,Quincy,Quincy 2022,2022,quincy,0,Domaine des Bruniers,11,3.8,455,France
10,Lugana,Lugana 2021,2021,lugana,0,Villa Borghetti,11,3.8,4002,Italia
11,Chardonnay Puglia,Chardonnay Puglia 2022,2022,puglia,0,Tormaresca,11,3.6,9696,Italia
12,Chardonnay,Chardonnay 2020,2020,vin-de-pays-doc,0,Domaine Magellan,11,0.0,0,France
13,Mosaic,Mosaic 2018,2018,alsace,0,Patricia Gerber,11,0.0,0,France
14,Muscat,Muscat 2019,2019,alsace,0,Domaine Wassler,11,0.0,0,France
15,Beau Regard Blanc,Beau Regard Blanc 2021,2021,ariege,0,Dominik Benz - Créateur de vin,11,0.0,0,France
16,Blanco (Verdejo),Blanco (Verdejo) 2022,2022,rueda,0,Marqués de Riscal,11,3.7,38147,España
17,I Rondinelli Lugana,I Rondinelli Lugana 2021,2021,lombardia,0,Flli Fraccaroli,11,3.4,155,Italia
18,Granite Muscadet-Sevre et Maine,Granite Muscadet-Sevre et Maine 2020,2020,muscadet-de-sevre-et-maine,0,Domaine de la Bretonnière,11,3.6,43,France
19,Granite Muscadet-Sevre et Maine,Granite Muscadet-Sevre et Maine 2019,2019,muscadet-de-sevre-et-maine,0,Domaine de la Bretonnière,11,3.6,43,France
20,Sauvignon Blanc,Sauvignon Blanc 2020,2020,vin-de-pays-vignobles-de-france,0,J. de Villebois,11,3.9,218,France
21,Les Moulins de Turquant Blanc,Les Moulins de Turquant Blanc 2020,2020,saumur,0,Couly-Dutheil,11,3.8,277,France
22,Les Terrasses  Régis Boucabeille Blanc,Les Terrasses  Régis Boucabeille Blanc 2022,2022,cotes-du-roussillon,0,Domaine Boucabeille,11,3.8,143,France
23,Blanc de Noir,Blanc de Noir 2017,2017,dealu-mare,0,Lacerta,11,3.8,261,România
24,Carignan Blanc,Carignan Blanc 2020,2020,coteaux-de-beziers,0,Domaine d'Emile et Rose,11,3.5,91,France
25,Côtes-du-Rhône-Villages 'Seguret' Blanc,Côtes-du-Rhône-Villages 'Seguret' Blanc 2022,2022,cotes-du-rhone-villages-seguret,0,Domaine du Prieure Saint-Just,11,0.0,0,France
26,Côtes-du-Rhône Blanc,Côtes-du-Rhône Blanc 2021,2021,cotes-du-rhone,0,Les Olympes (Myriam Nicolas),11,0.0,0,France
27,Riesling,Riesling 2014,2014,alto-adige,0,Eichenstein,11,0.0,0,Italia
28,Colline Teatine Bianco,Colline Teatine Bianco 2012,2012,colline-teatine,0,Villa Gemma,11,3.7,1908,Italia
29,Le Valli,Le Valli 2019,2019,puglia,0,Alberto Longo,11,0.0,0,Italia
30,Cuvée Classic Bourgogne Coulanges-la-Vineuse Blanc,Cuvée Classic Bourgogne Coulanges-la-Vineuse Blanc 2018,2018,bourgogne-coulanges-la-vineuse,0,Domaine Maltoff,11,0.0,0,France
31,Mas Las Cabes Blanc,Mas Las Cabes Blanc 2022,2022,cotes-catalanes,0,Gardiés,11,3.6,580,France
32,Sauvignon Blanc,Sauvignon Blanc 2015,2015,dealu-mare,0,Lacerta,11,3.6,146,România
33,Quincy,Quincy 2022,2022,quincy,0,Domaine des Bruniers,11,3.8,455,France
34,Blanc,Blanc 2021,2021,conca-de-barbera,0,Cara Nord,11,3.6,677,España
35,Lugana,Lugana 2021,2021,lugana,0,Villa Borghetti,11,3.8,4002,Italia
36,Chardonnay Puglia,Chardonnay Puglia 2022,2022,puglia,0,Tormaresca,11,3.6,9696,Italia
37,Chardonnay,Chardonnay 2020,2020,vin-de-pays-doc,0,Domaine Magellan,11,0.0,0,France
38,Mosaic,Mosaic 2018,2018,alsace,0,Patricia Gerber,11,0.0,0,France
39,Muscat,Muscat 2019,2019,alsace,0,Domaine Wassler,11,0.0,0,France
40,Beau Regard Blanc,Beau Regard Blanc 2021,2021,ariege,0,Dominik Benz - Créateur de vin,11,0.0,0,France
41,Blanco (Verdejo),Blanco (Verdejo) 2022,2022,rueda,0,Marqués de Riscal,11,3.7,38147,España
42,I Rondinelli Lugana,I Rondinelli Lugana 2021,2021,lombardia,0,Flli Fraccaroli,11,3.4,155,Italia
43,Granite Muscadet-Sevre et Maine,Granite Muscadet-Sevre et Maine 2020,2020,muscadet-de-sevre-et-maine,0,Domaine de la Bretonnière,11,3.6,43,France
44,Granite Muscadet-Sevre et Maine,Granite Muscadet-Sevre et Maine 2019,2019,muscadet-de-sevre-et-maine,0,Domaine de la Bretonnière,11,3.6,43,France
45,Sauvignon Blanc,Sauvignon Blanc 2020,2020,vin-de-pays-vignobles-de-france,0,J. de Villebois,11,3.9,218,France
46,Les Moulins de Turquant Blanc,Les Moulins de Turquant Blanc 2020,2020,saumur,0,Couly-Dutheil,11,3.8,277,France
47,Les Terrasses  Régis Boucabeille Blanc,Les Terrasses  Régis Boucabeille Blanc 2022,2022,cotes-du-roussillon,0,Domaine Boucabeille,11,3.8,143,France
