,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Des Clous,Des Clous 2017,2017,pic-saint-loup,0,Clavel,41.0,4.0,115,France
1,Aloxe-Corton,Aloxe-Corton 2013,2013,aloxe-corton,0,Bouchard Père & Fils,41.0,4.0,422,France
2,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2018,2018,st-emilion-grand-cru,0,Château Corbin,41.0,4.0,4897,France
3,Monts & Merveilles,Monts & Merveilles 2019,2019,vin-de-pays-vignobles-de-france,0,Mylène Bru,41.0,3.9,102,France
4,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2015,2015,margaux,0,Château Desmirail,41.0,4.0,7103,France
5,Haut-Médoc (Grand Cru Classé),Haut-Médoc (Grand Cru Classé) 2012,2012,haut-medoc,0,Château Cantemerle,41.0,4.0,31021,France
6,Spoutnik Pic St.Loup,Spoutnik Pic St.Loup 2017,2017,pic-saint-loup,0,Clos des Reboussiers,41.0,3.8,325,France
7,Metairies du Clos Vieilles Vignes Pic Saint Loup,Metairies du Clos Vieilles Vignes Pic Saint Loup 2012,2012,pic-saint-loup,0,Clos Marie,41.0,3.9,919,France
8,Savigny-lès-Beaune 1er Cru 'Les Peuillets',Savigny-lès-Beaune 1er Cru 'Les Peuillets' 2017,2017,savigny-les-beaune-les-peuillets,0,Domaine Parigot,41.0,4.0,486,France
9,Sous la Tour Pinot Noir,Sous la Tour Pinot Noir 2019,2019,arbois,0,Bénédicte et Stéphane Tissot,41.0,4.1,569,France
10,Maranges 1er Cru 'La Fussière',Maranges 1er Cru 'La Fussière' 2020,2020,maranges-clos-de-la-fussiere,0,Gerard et Catherine Duchemin,41.0,4.0,26,France
11,Bois Cardinale,Bois Cardinale 2019,2019,st-emilion-grand-cru,0,Château Fleur Cardinale,41.0,4.2,155,France
12,Terres d'Encre Saint-Joseph,Terres d'Encre Saint-Joseph 2019,2019,saint-joseph,0,Domaine Georges Vernay,41.0,3.9,1160,France
13,Echo de Lynch-Bages Pauillac,Echo de Lynch-Bages Pauillac 2017,2017,pauillac,0,Château Lynch-Bages,41.0,4.0,9669,France
14,Montagne-Saint-Émilion,Montagne-Saint-Émilion 2016,2016,montagne-saint-emilion,0,Château La Fleur,41.0,3.6,1165,France
15,Vieilles Vignes Fixin 'Les Herbues',Vieilles Vignes Fixin 'Les Herbues' 2020,2020,fixin,0,Pierre Naigeon,41.0,4.0,79,France
16,Volnay,Volnay 2020,2020,volnay,0,Domaine Jean Vaudoisey,41.0,3.7,129,France
17,Pessac-Léognan (Grand Cru Classé),Pessac-Léognan (Grand Cru Classé) 2016,2016,pessac-leognan,0,Château Olivier,41.0,4.1,10315,France
18,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2016,2016,st-emilion-grand-cru,0,Château La Confession,41.0,4.0,3312,France
19,Aloxe-Corton 'Les Boutières',Aloxe-Corton 'Les Boutières' 2020,2020,aloxe-corton,0,Domaine Perrin,41.04,3.9,272,France
20,Chevalier de Lascombes Margaux,Chevalier de Lascombes Margaux 2020,2020,margaux,0,Château Lascombes,41.04,3.8,8105,France
