,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,White Label Riesling,White Label Riesling 2021,2021,eden-valley,0,Woods Crampton,14.0,3.6,217,Australia
1,Viognier,Viognier 2021,2021,ardeche,0,Domaine Courbis,14.0,3.8,88,France
2,Légendes d'Automne,Légendes d'Automne 2016,2016,vin-de-pays-vignobles-de-france,0,Domaine de Gaïa,14.0,3.7,33,France
3,Milan Royal,Milan Royal 2021,2021,cotes-catalanes,0,Domaine Blanc Plume,14.0,0.0,0,France
4,White Label Riesling,White Label Riesling 2017,2017,eden-valley,0,Woods Crampton,14.0,3.6,217,Australia
5,Alliance Blanc,Alliance Blanc 2022,2022,coteaux-de-narbonne,0,Lalaurie,14.0,3.4,59,France
6,M,M 2020,2020,vin-de-pays-de-mediterranee,0,Chateau La Sable,14.0,4.0,28,France
7,Lions de Suduiraut Blanc Sec,Lions de Suduiraut Blanc Sec 2021,2021,bordeaux,0,Château Suduiraut,14.0,3.9,112,France
8,Dissidentes Blanc,Dissidentes Blanc 2020,2020,vin-de-pays-vignobles-de-france,0,Château Haut Blanville,14.0,0.0,0,France
9,Soave Classico Tufaie,Soave Classico Tufaie 2016,2016,soave-classico,0,Bolla,14.0,3.4,221,Italia
10,Gewürztraminer,Gewürztraminer 2020,2020,alsace,0,Laurent Vogt,14.0,4.1,48,France
11,Lugana,Lugana 2021,2021,lugana,0,Santa Sofia,14.0,3.8,869,Italia
12,Bordeaux Blanc,Bordeaux Blanc 2021,2021,bordeaux,0,Domaine de Saint Amand,14.0,3.8,33,France
13,Bourgogne Aligoté,Bourgogne Aligoté 2020,2020,bourgogne-aligote,0,Domaine Jeanson Parigot,14.0,4.0,30,France
14,Vertigo Blanc,Vertigo Blanc 2022,2022,cotes-du-roussillon,0,Mas Amiel,14.0,3.6,437,France
15,Muscadet Sur Lie,Muscadet Sur Lie 2009,2009,muscadet,0,Château de Souché,14.0,0.0,0,France
16,Francs - Côtes de Bordeaux Blanc,Francs - Côtes de Bordeaux Blanc 2017,2017,cotes-de-francs,0,Château Puygueraud,14.0,3.6,147,France
17,Les Sorcières Côtes du Roussillon Blanc,Les Sorcières Côtes du Roussillon Blanc 2022,2022,cotes-du-roussillon,0,Domaine du Clos des Fées,14.0,3.7,439,France
18,L'Ingenue Saumur,L'Ingenue Saumur 2021,2021,saumur,0,Domaine des Varinelles,14.003333333333334,3.6,188,France
19,La Beaume Ventoux,La Beaume Ventoux 2022,2022,cotes-du-ventoux,0,Le Mas des Flauzières,14.003333333333334,3.5,56,France
20,Savennières 'Clos de la Marche',Savennières 'Clos de la Marche' 2018,2018,savennieres,0,Domaine du Petit Métris,14.003333333333334,3.8,446,France
21,Nuance Muscadet-Sèvre et Maine,Nuance Muscadet-Sèvre et Maine 2012,2012,muscadet-de-sevre-et-maine,0,Christian et Pascale Luneau,14.003333333333334,0.0,0,France
22,Savennières 'Clos de la Marche',Savennières 'Clos de la Marche' 2020,2020,savennieres,0,Domaine du Petit Métris,14.003333333333334,3.8,446,France
23,Purist,Purist 2020,2020,mosel-saar-ruwer,0,Axel Pauly,14.04,3.7,226,Deutschland
24,Cheverny Blanc,Cheverny Blanc 2022,2022,cheverny,0,Domaine de Léry,14.05,3.6,499,France
25,White Label Riesling,White Label Riesling 2021,2021,eden-valley,0,Woods Crampton,14.0,3.6,217,Australia
26,Viognier,Viognier 2021,2021,ardeche,0,Domaine Courbis,14.0,3.8,88,France
27,Légendes d'Automne,Légendes d'Automne 2016,2016,vin-de-pays-vignobles-de-france,0,Domaine de Gaïa,14.0,3.7,33,France
28,Milan Royal,Milan Royal 2021,2021,cotes-catalanes,0,Domaine Blanc Plume,14.0,0.0,0,France
29,White Label Riesling,White Label Riesling 2017,2017,eden-valley,0,Woods Crampton,14.0,3.6,217,Australia
30,Alliance Blanc,Alliance Blanc 2022,2022,coteaux-de-narbonne,0,Lalaurie,14.0,3.4,59,France
31,M,M 2020,2020,vin-de-pays-de-mediterranee,0,Chateau La Sable,14.0,4.0,28,France
32,Lions de Suduiraut Blanc Sec,Lions de Suduiraut Blanc Sec 2021,2021,bordeaux,0,Château Suduiraut,14.0,3.9,112,France
