,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Bordeaux,Bordeaux 2020,2020,bordeaux,0,Château Gabelot,6.0,3.9,158,France
1,Gavroche Rouge,Gavroche Rouge 2021,2021,vin-de-pays-vignobles-de-france,0,Château l'Ermite,6.0,3.8,80,France
2,Bordeaux Rouge,Bordeaux Rouge 2020,2020,bordeaux,0,Château des Léotins,6.03,3.3,2311,France
3,Bordeaux Rouge,Bordeaux Rouge 2021,2021,bordeaux,0,Château des Léotins,6.13,3.3,2311,France
4,Bordeaux Rouge,Bordeaux Rouge 2019,2019,bordeaux,0,Château de l'Esperance,6.13,3.5,230,France
5,Squerda Côtes du Roussillon Villages 'Lesquerde',Squerda Côtes du Roussillon Villages 'Lesquerde' 2022,2022,cotes-du-roussillon-villages,0,Semper,6.2,3.7,259,France
6,Syrah,Syrah 2021,2021,vin-de-pay-s,0,La Belle Angèle,6.25,3.3,1127,France
7,Merlot,Merlot 2020,2020,vin-de-pays-vignobles-de-france,0,La Belle Angèle,6.25,3.3,719,France
8,Vaucluse,Vaucluse 2019,2019,vaucluse,0,Domaine des Pasquiers,6.25,3.4,334,France
9,Clos du Bois Anjou Rouge,Clos du Bois Anjou Rouge 2019,2019,anjou,0,Deux Vallees,6.3,3.6,76,France
10,Château de Cach Cuvée Lagrave Haut-Médoc,Château de Cach Cuvée Lagrave Haut-Médoc 2018,2018,haut-medoc,0,Henri Musso,6.3,3.7,146,France
11,Domaine de la Garrigue Bordeaux,Domaine de la Garrigue Bordeaux 2018,2018,bordeaux,0,Château Gros Caillou,6.3,3.0,127,France
12,Chateau le Faure Fa Bers Bordeaux,Chateau le Faure Fa Bers Bordeaux 2019,2019,bordeaux,0,Maubrac Guérin,6.36,0.0,0,France
13,Syrah - Merlot,Syrah - Merlot 2022,2022,languedoc-roussillon,0,Domaine Deshenrys,6.37,3.3,282,France
14,Bordeaux,Bordeaux 2019,2019,bordeaux,0,Chateau Lamothe Castera,6.42,3.3,844,France
15,Bordeaux Rouge,Bordeaux Rouge 2021,2021,bordeaux,0,Château Talmont,6.44,3.5,684,France
16,Bordeaux,Bordeaux 2021,2021,bordeaux,0,Bel-Air,6.44,3.5,10200,France
17,Le Galapian,Le Galapian 2012,2012,cotes-du-marmandais,0,Château de Beaulieu,6.45,3.6,66,France
18,Saint-Mont Un Pas de Côté,Saint-Mont Un Pas de Côté 2020,2020,saint-mont,0,Plaimont,6.5,3.4,32,France
19,Beaujolais,Beaujolais 2020,2020,beaujolais,0,Domaine du Gueret,6.5,3.4,99,France
20,Bordeaux Supérieur,Bordeaux Supérieur 2018,2018,bordeaux-superieur,0,Château Greteau Medeville,6.5,3.4,231,France
21,Bordeaux Supérieur,Bordeaux Supérieur 2014,2014,bordeaux-superieur,0,Château Greteau Medeville,6.5,3.4,231,France
22,Syrah - Merlot,Syrah - Merlot 2020,2020,languedoc-roussillon,0,Domaine Deshenrys,6.5,3.3,282,France
23,Encierro,Encierro 2020,2020,vino-de-mesa,0,Les Passeurs de Vins,6.5,3.7,105,España
24,Cépage Libre Rouge,Cépage Libre Rouge 2022,2022,vin-de-pays-de-mediterranee,0,Innowine,6.503333333333333,3.5,344,France
25,Bordeaux,Bordeaux 2020,2020,bordeaux,0,Château Gabelot,6.0,3.9,158,France
26,Gavroche Rouge,Gavroche Rouge 2021,2021,vin-de-pays-vignobles-de-france,0,Château l'Ermite,6.0,3.8,80,France
27,Bordeaux Rouge,Bordeaux Rouge 2020,2020,bordeaux,0,Château des Léotins,6.03,3.3,2311,France
28,Bordeaux Rouge,Bordeaux Rouge 2021,2021,bordeaux,0,Château des Léotins,6.13,3.3,2311,France
29,Bordeaux Rouge,Bordeaux Rouge 2019,2019,bordeaux,0,Château de l'Esperance,6.13,3.5,230,France
30,Squerda Côtes du Roussillon Villages 'Lesquerde',Squerda Côtes du Roussillon Villages 'Lesquerde' 2022,2022,cotes-du-roussillon-villages,0,Semper,6.2,3.7,259,France
31,Syrah,Syrah 2021,2021,vin-de-pay-s,0,La Belle Angèle,6.25,3.3,1127,France
32,Merlot,Merlot 2020,2020,vin-de-pays-vignobles-de-france,0,La Belle Angèle,6.25,3.3,719,France
33,Vaucluse,Vaucluse 2019,2019,vaucluse,0,Domaine des Pasquiers,6.25,3.4,334,France
