,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,La Syrare,La Syrare 2018,2018,cotes-du-vivarais,0,Domaine Gallety,73.0,4.4,750,France
1,PSI,PSI 2018,2018,ribera-del-duero,0,Dominio de Pingus,73.0,4.2,51334,España
2,Colli di Salerno Rosso,Colli di Salerno Rosso 2015,2015,colli-di-salerno,0,Montevetrano,73.0,4.2,5356,Italia
3,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2015,2015,st-emilion-grand-cru,0,Château La Dominique,73.0,4.1,10723,France
4,Beaune Champs-Pimont 1er Cru Rouge,Beaune Champs-Pimont 1er Cru Rouge 2019,2019,beaune-premier-cru,0,Domaine Jacques Prieur,73.0,4.2,1171,France
5,Pomerol,Pomerol 2004,2004,pomerol,0,Château Feytit-Clinet,73.0,4.2,2282,France
6,Barolo Prapò,Barolo Prapò 2016,2016,barolo,0,Ettore Germano,73.15,4.2,1573,Italia
7,Oléa Côte-Rôtie,Oléa Côte-Rôtie 2016,2016,cote-rotie,0,Patrick Jasmin,73.2,4.4,84,France
8,Serradenari Barolo,Serradenari Barolo 2018,2018,barolo,0,Giulia Negri,73.38,4.2,1394,Italia
9,Predappio Sangiovese Riserva,Predappio Sangiovese Riserva 2012,2012,emilia-romagna,0,Conde,73.38,3.8,555,Italia
10,Aglianico del Vulture,Aglianico del Vulture 2017,2017,aglianico-del-vulture,0,Musto Carmelitano,73.38,3.8,118,Italia
11,Santinovo Rosso,Santinovo Rosso 2020,2020,tuscany,0,M.L Fioretti,73.38,0.0,0,Italia
12,Beaune 1er Cru 'Les Bressandes',Beaune 1er Cru 'Les Bressandes' 2015,2015,beaune-les-bressandes,0,Albert Morot,73.44,4.0,730,France
13,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2015,2015,chateauneuf-du-pape,0,Domaine de Marcoux,73.44,4.2,4815,France
14,Beaune 1er Cru 'Les Épenottes',Beaune 1er Cru 'Les Épenottes' 2018,2018,beaune-les-epenotes,0,Dominique Lafon,73.44,4.0,173,France
15,Beaune 1er Cru 'Les Cent-Vignes',Beaune 1er Cru 'Les Cent-Vignes' 2015,2015,beaune-les-cent-vignes,0,Albert Morot,73.44,4.0,796,France
16,Beaune 1er Cru 'Les Toussaints',Beaune 1er Cru 'Les Toussaints' 2015,2015,beaune-les-toussaints,0,Albert Morot,73.44,3.9,791,France
17,Nuits-Saint-Georges,Nuits-Saint-Georges 2020,2020,nuits-saint-georges,0,David Duband,73.44,4.0,1875,France
18,Médoc,Médoc 1995,1995,medoc,0,Château Potensac,73.44,3.9,20089,France
19,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,2011,st-emilion-grand-cru,0,Château Larcis Ducasse,73.44,4.2,5416,France
20,Brunello di Montalcino Riserva,Brunello di Montalcino Riserva 2012,2012,brunello-di-montalcino,0,Il Valentiano,73.45,4.1,250,Italia
21,Pomerol,Pomerol 2016,2016,pomerol,0,Château Guillot Clauzel,73.5,4.2,530,France
22,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2020,2020,saint-julien,0,Château Saint-Pierre,73.5,4.1,8803,France
23,Pommard Premier Cru,Pommard Premier Cru 2020,2020,pommard-premier-cru,0,Manuel Olivier,73.6,4.2,70,France
24,Anrar Pinot Noir,Anrar Pinot Noir 2017,2017,alto-adige,0,Andrian,73.6,4.1,602,Italia
25,La Syrare,La Syrare 2018,2018,cotes-du-vivarais,0,Domaine Gallety,73.0,4.4,750,France
