,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Gevrey-Chambertin,Gevrey-Chambertin 2016,2016,gevrey-chambertin,0,Domaine Trapet,92.0,4.2,7179,France
1,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2008,2008,saint-julien,0,Château Léoville Poyferré,92.0,4.3,33871,France
2,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2007,2007,saint-estephe,0,Château Montrose,92.0,4.3,35937,France
3,Les Michelons Moulin à Vent,Les Michelons Moulin à Vent 2010,2010,moulin-a-vent,0,Jules Desjourneys,92.0,4.1,187,France
4,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 1998,1998,st-emilion-grand-cru,0,Château Dassault,92.0,4.2,7564,France
5,Simon Pic Saint Loup,Simon Pic Saint Loup 2009,2009,pic-saint-loup,0,Clos Marie,92.0,3.9,2556,France
6,Pomerol,Pomerol 2003,2003,pomerol,0,Château Le Bon Pasteur,92.0,4.2,5759,France
7,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,92.0,4.4,39244,France
8,Barolo Ravera,Barolo Ravera 2018,2018,barolo,0,Elvio Cogno,92.35,4.1,4028,Italia
9,Pomerol,Pomerol 2020,2020,pomerol,0,Clos l'Eglise,92.4,4.3,4150,France
10,Beaune 1er Cru 'Clos des Fèves' (Monopole),Beaune 1er Cru 'Clos des Fèves' (Monopole) 2020,2020,beaune-les-feves,0,Chanson,92.48,4.2,998,France
11,Bin 389 Cabernet - Shiraz,Bin 389 Cabernet - Shiraz 2020,2020,south-australia,0,Penfolds,92.48,4.3,35453,Australia
12,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,st-emilion-grand-cru,0,Château Beausejour (héritiers Duffau-Lagarrosse),92.5,4.2,4177,France
13,Chambolle-Musigny Les Baudes,Chambolle-Musigny Les Baudes 2014,2014,chambolle-musigny-premier-cru,0,Louis Jadot - Domaine Gagey,92.6,4.2,534,France
14,Pomerol,Pomerol 2017,2017,pomerol,0,Clos l'Eglise,92.88333333333334,4.3,4150,France
15,Barolo Bricco Fiasco,Barolo Bricco Fiasco 2015,2015,barolo,0,Azelia,92.95,4.2,2392,Italia
16,Barolo Margheria,Barolo Margheria 2017,2017,barolo,0,Azelia,92.95,4.2,1461,Italia
17,Barolo Margheria,Barolo Margheria 2016,2016,barolo,0,Azelia,92.95,4.2,1461,Italia
18,San Leonardo,San Leonardo 2017,2017,vigneti-delle-dolomiti,0,San Leonardo,92.98,4.3,13191,Italia
19,Savigny-lès-Beaune 1er Cru 'La Dominode',Savigny-lès-Beaune 1er Cru 'La Dominode' 2012,2012,savigny-les-beaune-la-dominode,0,Domaine Bruno Clair,93.0,4.1,1181,France
20,Aromes de Pavie Saint-Émilion Grand Cru,Aromes de Pavie Saint-Émilion Grand Cru 2019,2019,st-emilion-grand-cru,0,Château Pavie,93.0,4.1,1950,France
21,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2010,2010,margaux,0,Château Cantenac Brown,93.0,4.2,16876,France
22,Beaune Champs-Pimont 1er Cru Rouge,Beaune Champs-Pimont 1er Cru Rouge 2016,2016,beaune-premier-cru,0,Domaine Jacques Prieur,93.0,4.2,1171,France
23,Doda,Doda 2011,2011,dao,0,Niepoort,92.49,4.2,1496,Portugal
24,Gevrey-Chambertin 'En Vosne',Gevrey-Chambertin 'En Vosne' 2017,2017,gevrey-chambertin,0,Dominique Derain,92.0,4.1,218,France
25,Gevrey-Chambertin,Gevrey-Chambertin 2016,2016,gevrey-chambertin,0,Domaine Trapet,92.0,4.2,7179,France
26,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2008,2008,saint-julien,0,Château Léoville Poyferré,92.0,4.3,33871,France
27,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2007,2007,saint-estephe,0,Château Montrose,92.0,4.3,35937,France
28,Les Michelons Moulin à Vent,Les Michelons Moulin à Vent 2010,2010,moulin-a-vent,0,Jules Desjourneys,92.0,4.1,187,France
29,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 1998,1998,st-emilion-grand-cru,0,Château Dassault,92.0,4.2,7564,France
30,Simon Pic Saint Loup,Simon Pic Saint Loup 2009,2009,pic-saint-loup,0,Clos Marie,92.0,3.9,2556,France
31,Pomerol,Pomerol 2003,2003,pomerol,0,Château Le Bon Pasteur,92.0,4.2,5759,France
32,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,92.0,4.4,39244,France
33,Barolo Ravera,Barolo Ravera 2018,2018,barolo,0,Elvio Cogno,92.35,4.1,4028,Italia
34,Pomerol,Pomerol 2020,2020,pomerol,0,Clos l'Eglise,92.4,4.3,4150,France
35,Beaune 1er Cru 'Clos des Fèves' (Monopole),Beaune 1er Cru 'Clos des Fèves' (Monopole) 2020,2020,beaune-les-feves,0,Chanson,92.48,4.2,998,France
36,Bin 389 Cabernet - Shiraz,Bin 389 Cabernet - Shiraz 2020,2020,south-australia,0,Penfolds,92.48,4.3,35453,Australia
37,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,st-emilion-grand-cru,0,Château Beausejour (héritiers Duffau-Lagarrosse),92.5,4.2,4177,France
38,Chambolle-Musigny Les Baudes,Chambolle-Musigny Les Baudes 2014,2014,chambolle-musigny-premier-cru,0,Louis Jadot - Domaine Gagey,92.6,4.2,534,France
39,Pomerol,Pomerol 2017,2017,pomerol,0,Clos l'Eglise,92.88333333333334,4.3,4150,France
40,Barolo Bricco Fiasco,Barolo Bricco Fiasco 2015,2015,barolo,0,Azelia,92.95,4.2,2392,Italia
41,Barolo Margheria,Barolo Margheria 2017,2017,barolo,0,Azelia,92.95,4.2,1461,Italia
42,Barolo Margheria,Barolo Margheria 2016,2016,barolo,0,Azelia,92.95,4.2,1461,Italia
43,San Leonardo,San Leonardo 2017,2017,vigneti-delle-dolomiti,0,San Leonardo,92.98,4.3,13191,Italia
44,Savigny-lès-Beaune 1er Cru 'La Dominode',Savigny-lès-Beaune 1er Cru 'La Dominode' 2012,2012,savigny-les-beaune-la-dominode,0,Domaine Bruno Clair,93.0,4.1,1181,France
45,Aromes de Pavie Saint-Émilion Grand Cru,Aromes de Pavie Saint-Émilion Grand Cru 2019,2019,st-emilion-grand-cru,0,Château Pavie,93.0,4.1,1950,France
46,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2010,2010,margaux,0,Château Cantenac Brown,93.0,4.2,16876,France
47,Beaune Champs-Pimont 1er Cru Rouge,Beaune Champs-Pimont 1er Cru Rouge 2016,2016,beaune-premier-cru,0,Domaine Jacques Prieur,93.0,4.2,1171,France
48,Doda,Doda 2011,2011,dao,0,Niepoort,92.49,4.2,1496,Portugal
49,Gevrey-Chambertin 'En Vosne',Gevrey-Chambertin 'En Vosne' 2017,2017,gevrey-chambertin,0,Dominique Derain,92.0,4.1,218,France
50,Gevrey-Chambertin,Gevrey-Chambertin 2016,2016,gevrey-chambertin,0,Domaine Trapet,92.0,4.2,7179,France
51,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2008,2008,saint-julien,0,Château Léoville Poyferré,92.0,4.3,33871,France
52,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2007,2007,saint-estephe,0,Château Montrose,92.0,4.3,35937,France
53,Les Michelons Moulin à Vent,Les Michelons Moulin à Vent 2010,2010,moulin-a-vent,0,Jules Desjourneys,92.0,4.1,187,France
54,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 1998,1998,st-emilion-grand-cru,0,Château Dassault,92.0,4.2,7564,France
55,Simon Pic Saint Loup,Simon Pic Saint Loup 2009,2009,pic-saint-loup,0,Clos Marie,92.0,3.9,2556,France
56,Pomerol,Pomerol 2003,2003,pomerol,0,Château Le Bon Pasteur,92.0,4.2,5759,France
57,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,92.0,4.4,39244,France
58,Barolo Ravera,Barolo Ravera 2018,2018,barolo,0,Elvio Cogno,92.35,4.1,4028,Italia
59,Pomerol,Pomerol 2020,2020,pomerol,0,Clos l'Eglise,92.4,4.3,4150,France
60,Beaune 1er Cru 'Clos des Fèves' (Monopole),Beaune 1er Cru 'Clos des Fèves' (Monopole) 2020,2020,beaune-les-feves,0,Chanson,92.48,4.2,998,France
61,Bin 389 Cabernet - Shiraz,Bin 389 Cabernet - Shiraz 2020,2020,south-australia,0,Penfolds,92.48,4.3,35453,Australia
62,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,st-emilion-grand-cru,0,Château Beausejour (héritiers Duffau-Lagarrosse),92.5,4.2,4177,France
63,Chambolle-Musigny Les Baudes,Chambolle-Musigny Les Baudes 2014,2014,chambolle-musigny-premier-cru,0,Louis Jadot - Domaine Gagey,92.6,4.2,534,France
64,Pomerol,Pomerol 2017,2017,pomerol,0,Clos l'Eglise,92.88333333333334,4.3,4150,France
65,Barolo Bricco Fiasco,Barolo Bricco Fiasco 2015,2015,barolo,0,Azelia,92.95,4.2,2392,Italia
66,Barolo Margheria,Barolo Margheria 2017,2017,barolo,0,Azelia,92.95,4.2,1461,Italia
67,Barolo Margheria,Barolo Margheria 2016,2016,barolo,0,Azelia,92.95,4.2,1461,Italia
68,San Leonardo,San Leonardo 2017,2017,vigneti-delle-dolomiti,0,San Leonardo,92.98,4.3,13191,Italia
69,Savigny-lès-Beaune 1er Cru 'La Dominode',Savigny-lès-Beaune 1er Cru 'La Dominode' 2012,2012,savigny-les-beaune-la-dominode,0,Domaine Bruno Clair,93.0,4.1,1181,France
70,Aromes de Pavie Saint-Émilion Grand Cru,Aromes de Pavie Saint-Émilion Grand Cru 2019,2019,st-emilion-grand-cru,0,Château Pavie,93.0,4.1,1950,France
71,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2010,2010,margaux,0,Château Cantenac Brown,93.0,4.2,16876,France
72,Beaune Champs-Pimont 1er Cru Rouge,Beaune Champs-Pimont 1er Cru Rouge 2016,2016,beaune-premier-cru,0,Domaine Jacques Prieur,93.0,4.2,1171,France
73,Doda,Doda 2011,2011,dao,0,Niepoort,92.49,4.2,1496,Portugal
74,Gevrey-Chambertin 'En Vosne',Gevrey-Chambertin 'En Vosne' 2017,2017,gevrey-chambertin,0,Dominique Derain,92.0,4.1,218,France
75,Gevrey-Chambertin,Gevrey-Chambertin 2016,2016,gevrey-chambertin,0,Domaine Trapet,92.0,4.2,7179,France
76,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2008,2008,saint-julien,0,Château Léoville Poyferré,92.0,4.3,33871,France
77,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2007,2007,saint-estephe,0,Château Montrose,92.0,4.3,35937,France
78,Les Michelons Moulin à Vent,Les Michelons Moulin à Vent 2010,2010,moulin-a-vent,0,Jules Desjourneys,92.0,4.1,187,France
79,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 1998,1998,st-emilion-grand-cru,0,Château Dassault,92.0,4.2,7564,France
80,Simon Pic Saint Loup,Simon Pic Saint Loup 2009,2009,pic-saint-loup,0,Clos Marie,92.0,3.9,2556,France
81,Pomerol,Pomerol 2003,2003,pomerol,0,Château Le Bon Pasteur,92.0,4.2,5759,France
82,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,92.0,4.4,39244,France
83,Barolo Ravera,Barolo Ravera 2018,2018,barolo,0,Elvio Cogno,92.35,4.1,4028,Italia
84,Pomerol,Pomerol 2020,2020,pomerol,0,Clos l'Eglise,92.4,4.3,4150,France
85,Beaune 1er Cru 'Clos des Fèves' (Monopole),Beaune 1er Cru 'Clos des Fèves' (Monopole) 2020,2020,beaune-les-feves,0,Chanson,92.48,4.2,998,France
86,Bin 389 Cabernet - Shiraz,Bin 389 Cabernet - Shiraz 2020,2020,south-australia,0,Penfolds,92.48,4.3,35453,Australia
87,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,st-emilion-grand-cru,0,Château Beausejour (héritiers Duffau-Lagarrosse),92.5,4.2,4177,France
88,Chambolle-Musigny Les Baudes,Chambolle-Musigny Les Baudes 2014,2014,chambolle-musigny-premier-cru,0,Louis Jadot - Domaine Gagey,92.6,4.2,534,France
89,Pomerol,Pomerol 2017,2017,pomerol,0,Clos l'Eglise,92.88333333333334,4.3,4150,France
90,Barolo Bricco Fiasco,Barolo Bricco Fiasco 2015,2015,barolo,0,Azelia,92.95,4.2,2392,Italia
91,Barolo Margheria,Barolo Margheria 2017,2017,barolo,0,Azelia,92.95,4.2,1461,Italia
92,Barolo Margheria,Barolo Margheria 2016,2016,barolo,0,Azelia,92.95,4.2,1461,Italia
93,San Leonardo,San Leonardo 2017,2017,vigneti-delle-dolomiti,0,San Leonardo,92.98,4.3,13191,Italia
94,Savigny-lès-Beaune 1er Cru 'La Dominode',Savigny-lès-Beaune 1er Cru 'La Dominode' 2012,2012,savigny-les-beaune-la-dominode,0,Domaine Bruno Clair,93.0,4.1,1181,France
95,Aromes de Pavie Saint-Émilion Grand Cru,Aromes de Pavie Saint-Émilion Grand Cru 2019,2019,st-emilion-grand-cru,0,Château Pavie,93.0,4.1,1950,France
96,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2010,2010,margaux,0,Château Cantenac Brown,93.0,4.2,16876,France
97,Beaune Champs-Pimont 1er Cru Rouge,Beaune Champs-Pimont 1er Cru Rouge 2016,2016,beaune-premier-cru,0,Domaine Jacques Prieur,93.0,4.2,1171,France
98,Doda,Doda 2011,2011,dao,0,Niepoort,92.49,4.2,1496,Portugal
99,Gevrey-Chambertin 'En Vosne',Gevrey-Chambertin 'En Vosne' 2017,2017,gevrey-chambertin,0,Dominique Derain,92.0,4.1,218,France
100,Gevrey-Chambertin,Gevrey-Chambertin 2016,2016,gevrey-chambertin,0,Domaine Trapet,92.0,4.2,7179,France
101,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2008,2008,saint-julien,0,Château Léoville Poyferré,92.0,4.3,33871,France
102,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2007,2007,saint-estephe,0,Château Montrose,92.0,4.3,35937,France
103,Les Michelons Moulin à Vent,Les Michelons Moulin à Vent 2010,2010,moulin-a-vent,0,Jules Desjourneys,92.0,4.1,187,France
104,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 1998,1998,st-emilion-grand-cru,0,Château Dassault,92.0,4.2,7564,France
105,Simon Pic Saint Loup,Simon Pic Saint Loup 2009,2009,pic-saint-loup,0,Clos Marie,92.0,3.9,2556,France
106,Pomerol,Pomerol 2003,2003,pomerol,0,Château Le Bon Pasteur,92.0,4.2,5759,France
107,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,92.0,4.4,39244,France
108,Barolo Ravera,Barolo Ravera 2018,2018,barolo,0,Elvio Cogno,92.35,4.1,4028,Italia
109,Pomerol,Pomerol 2020,2020,pomerol,0,Clos l'Eglise,92.4,4.3,4150,France
110,Beaune 1er Cru 'Clos des Fèves' (Monopole),Beaune 1er Cru 'Clos des Fèves' (Monopole) 2020,2020,beaune-les-feves,0,Chanson,92.48,4.2,998,France
111,Bin 389 Cabernet - Shiraz,Bin 389 Cabernet - Shiraz 2020,2020,south-australia,0,Penfolds,92.48,4.3,35453,Australia
112,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,st-emilion-grand-cru,0,Château Beausejour (héritiers Duffau-Lagarrosse),92.5,4.2,4177,France
113,Chambolle-Musigny Les Baudes,Chambolle-Musigny Les Baudes 2014,2014,chambolle-musigny-premier-cru,0,Louis Jadot - Domaine Gagey,92.6,4.2,534,France
114,Pomerol,Pomerol 2017,2017,pomerol,0,Clos l'Eglise,92.88333333333334,4.3,4150,France
115,Barolo Bricco Fiasco,Barolo Bricco Fiasco 2015,2015,barolo,0,Azelia,92.95,4.2,2392,Italia
116,Barolo Margheria,Barolo Margheria 2017,2017,barolo,0,Azelia,92.95,4.2,1461,Italia
117,Barolo Margheria,Barolo Margheria 2016,2016,barolo,0,Azelia,92.95,4.2,1461,Italia
118,San Leonardo,San Leonardo 2017,2017,vigneti-delle-dolomiti,0,San Leonardo,92.98,4.3,13191,Italia
119,Savigny-lès-Beaune 1er Cru 'La Dominode',Savigny-lès-Beaune 1er Cru 'La Dominode' 2012,2012,savigny-les-beaune-la-dominode,0,Domaine Bruno Clair,93.0,4.1,1181,France
120,Aromes de Pavie Saint-Émilion Grand Cru,Aromes de Pavie Saint-Émilion Grand Cru 2019,2019,st-emilion-grand-cru,0,Château Pavie,93.0,4.1,1950,France
121,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2010,2010,margaux,0,Château Cantenac Brown,93.0,4.2,16876,France
122,Beaune Champs-Pimont 1er Cru Rouge,Beaune Champs-Pimont 1er Cru Rouge 2016,2016,beaune-premier-cru,0,Domaine Jacques Prieur,93.0,4.2,1171,France
123,Doda,Doda 2011,2011,dao,0,Niepoort,92.49,4.2,1496,Portugal
124,Gevrey-Chambertin 'En Vosne',Gevrey-Chambertin 'En Vosne' 2017,2017,gevrey-chambertin,0,Dominique Derain,92.0,4.1,218,France
125,Gevrey-Chambertin,Gevrey-Chambertin 2016,2016,gevrey-chambertin,0,Domaine Trapet,92.0,4.2,7179,France
126,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2008,2008,saint-julien,0,Château Léoville Poyferré,92.0,4.3,33871,France
127,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2007,2007,saint-estephe,0,Château Montrose,92.0,4.3,35937,France
128,Les Michelons Moulin à Vent,Les Michelons Moulin à Vent 2010,2010,moulin-a-vent,0,Jules Desjourneys,92.0,4.1,187,France
129,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 1998,1998,st-emilion-grand-cru,0,Château Dassault,92.0,4.2,7564,France
130,Simon Pic Saint Loup,Simon Pic Saint Loup 2009,2009,pic-saint-loup,0,Clos Marie,92.0,3.9,2556,France
131,Pomerol,Pomerol 2003,2003,pomerol,0,Château Le Bon Pasteur,92.0,4.2,5759,France
132,Châteauneuf-du-Pape,Châteauneuf-du-Pape 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,92.0,4.4,39244,France
133,Barolo Ravera,Barolo Ravera 2018,2018,barolo,0,Elvio Cogno,92.35,4.1,4028,Italia
134,Pomerol,Pomerol 2020,2020,pomerol,0,Clos l'Eglise,92.4,4.3,4150,France
135,Beaune 1er Cru 'Clos des Fèves' (Monopole),Beaune 1er Cru 'Clos des Fèves' (Monopole) 2020,2020,beaune-les-feves,0,Chanson,92.48,4.2,998,France
136,Bin 389 Cabernet - Shiraz,Bin 389 Cabernet - Shiraz 2020,2020,south-australia,0,Penfolds,92.48,4.3,35453,Australia
