,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Rully 1er Cru 'Cloux' Rouge,Rully 1er Cru 'Cloux' Rouge 2020,2020,rully-cloux,0,Domaine A. et P. de Villaine,56,4.3,182,France
1,Rully 1er Cru 'Les Champs Cloux',Rully 1er Cru 'Les Champs Cloux' 2020,2020,rully-champs-cloux,0,Domaine A. et P. de Villaine,56,4.2,214,France
2,Châteauneuf-du-Pape Cornelia Constanza,Châteauneuf-du-Pape Cornelia Constanza 2018,2018,chateauneuf-du-pape,0,Domaine de la Solitude - Famille Lancon,56,4.3,446,France
3,Campo dei Gigli Amarone della Valpolicella,Campo dei Gigli Amarone della Valpolicella 2016,2016,amarone-della-valpolicella,0,Tenuta Sant'Antonio,56,4.4,5066,Italia
4,Beaune 1er Cru 'Les Chouacheux',Beaune 1er Cru 'Les Chouacheux' 2020,2020,beaune-les-chouacheux,0,Domaine Chantal Lescure,56,4.2,648,France
5,Pomerol,Pomerol 2017,2017,pomerol,0,Château La Croix St. Georges,56,4.3,3341,France
6,Cornas,Cornas 2020,2020,cornas,0,Domaine du Tunnel,56,4.1,1769,France
7,Châteauneuf-du-Pape Boisrenard,Châteauneuf-du-Pape Boisrenard 2018,2018,chateauneuf-du-pape,0,Domaine de Beaurenard,56,4.3,2269,France
8,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2019,2019,pauillac,0,Château Batailley,56,4.2,27505,France
9,Treinspoor (Die Ouwingerdreeks),Treinspoor (Die Ouwingerdreeks) 2020,2020,swartland,0,Sadie Family,56,4.1,1940,South Africa
10,Croix de Beaucaillou Saint-Julien,Croix de Beaucaillou Saint-Julien 2018,2018,saint-julien,0,Château Ducru-Beaucaillou,56,4.2,12360,France
11,La Diablesse,La Diablesse 2018,2018,chinon,0,Château de Coulaine,56,3.9,323,France
12,Moulis-en-Médoc,Moulis-en-Médoc 1996,1996,moulis-en-medoc,0,Château Poujeaux,56,4.0,21003,France
13,Les Bousselots Nuits-Saint-Georges 1er Cru,Les Bousselots Nuits-Saint-Georges 1er Cru 2017,2017,nuits-saint-georges-aux-bousselots,0,Domaine Jean Chauvenet,56,4.1,213,France
14,Vieilles Vignes Pommard,Vieilles Vignes Pommard 2020,2020,pommard,0,Domaine Génot-Boulanger,56,4.2,526,France
15,Villa de Corullón Bierzo,Villa de Corullón Bierzo 2018,2018,bierzo,0,Descendientes de J. Palacios,56,4.1,6659,España
16,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2016,2016,st-emilion-grand-cru,0,Château Soutard,56,4.1,7195,France
17,Noon Eclipse,Noon Eclipse 2020,2020,south-australia,0,Noon,56,4.2,1291,Australia
18,Clos du Marquis Saint-Julien,Clos du Marquis Saint-Julien 2019,2019,saint-julien,0,Château Léoville Las Cases,56,4.2,20731,France
19,Palette Rouge,Palette Rouge 2020,2020,palette,0,Château Simone,56,4.2,4440,France
20,Pomerol,Pomerol 2013,2013,pomerol,0,Château Vray Croix de Gay,56,4.2,1918,France
21,Volnay Vieilles Vignes,Volnay Vieilles Vignes 2020,2020,volnay,0,Domaine Génot-Boulanger,56,4.2,405,France
22,Bourgogne Passetoutgrains,Bourgogne Passetoutgrains 2019,2019,bourgogne-passe-tout-grains,0,Jean-Claude Ramonet,56,3.7,395,France
23,Château des Clos Premières Côtes de Blaye,Château des Clos Premières Côtes de Blaye 1999,1999,premieres-cotes-de-blaye,0,Ginestet,56,0.0,0,France
24,Le Petit Lion Saint-Julien,Le Petit Lion Saint-Julien 2017,2017,saint-julien,0,Château Léoville Las Cases,56,4.1,3665,France
25,Rully 1er Cru 'Les Champs Cloux',Rully 1er Cru 'Les Champs Cloux' 2020,2020,rully-champs-cloux,0,Domaine A. et P. de Villaine,56,4.2,214,France
26,Rully 1er Cru 'Cloux' Rouge,Rully 1er Cru 'Cloux' Rouge 2020,2020,rully-cloux,0,Domaine A. et P. de Villaine,56,4.3,182,France
27,Campo dei Gigli Amarone della Valpolicella,Campo dei Gigli Amarone della Valpolicella 2016,2016,amarone-della-valpolicella,0,Tenuta Sant'Antonio,56,4.4,5066,Italia
28,Pomerol,Pomerol 2017,2017,pomerol,0,Château La Croix St. Georges,56,4.3,3341,France
29,Châteauneuf-du-Pape Cornelia Constanza,Châteauneuf-du-Pape Cornelia Constanza 2018,2018,chateauneuf-du-pape,0,Domaine de la Solitude - Famille Lancon,56,4.3,446,France
30,Beaune 1er Cru 'Les Chouacheux',Beaune 1er Cru 'Les Chouacheux' 2020,2020,beaune-les-chouacheux,0,Domaine Chantal Lescure,56,4.2,648,France
31,Cornas,Cornas 2020,2020,cornas,0,Domaine du Tunnel,56,4.1,1769,France
32,Châteauneuf-du-Pape Boisrenard,Châteauneuf-du-Pape Boisrenard 2018,2018,chateauneuf-du-pape,0,Domaine de Beaurenard,56,4.3,2269,France
33,Treinspoor (Die Ouwingerdreeks),Treinspoor (Die Ouwingerdreeks) 2020,2020,swartland,0,Sadie Family,56,4.1,1940,South Africa
34,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2019,2019,pauillac,0,Château Batailley,56,4.2,27505,France
35,Croix de Beaucaillou Saint-Julien,Croix de Beaucaillou Saint-Julien 2018,2018,saint-julien,0,Château Ducru-Beaucaillou,56,4.2,12360,France
36,La Diablesse,La Diablesse 2018,2018,chinon,0,Château de Coulaine,56,3.9,323,France
37,Moulis-en-Médoc,Moulis-en-Médoc 1996,1996,moulis-en-medoc,0,Château Poujeaux,56,4.0,21003,France
38,Les Bousselots Nuits-Saint-Georges 1er Cru,Les Bousselots Nuits-Saint-Georges 1er Cru 2017,2017,nuits-saint-georges-aux-bousselots,0,Domaine Jean Chauvenet,56,4.1,213,France
39,Vieilles Vignes Pommard,Vieilles Vignes Pommard 2020,2020,pommard,0,Domaine Génot-Boulanger,56,4.2,526,France
40,Villa de Corullón Bierzo,Villa de Corullón Bierzo 2018,2018,bierzo,0,Descendientes de J. Palacios,56,4.1,6659,España
41,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2016,2016,st-emilion-grand-cru,0,Château Soutard,56,4.1,7195,France
42,Noon Eclipse,Noon Eclipse 2020,2020,south-australia,0,Noon,56,4.2,1291,Australia
43,Clos du Marquis Saint-Julien,Clos du Marquis Saint-Julien 2019,2019,saint-julien,0,Château Léoville Las Cases,56,4.2,20731,France
44,Palette Rouge,Palette Rouge 2020,2020,palette,0,Château Simone,56,4.2,4440,France
45,Pomerol,Pomerol 2013,2013,pomerol,0,Château Vray Croix de Gay,56,4.2,1918,France
