,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Bourgogne Blanc,Bourgogne Blanc 2019,2019,bourgogne,0,Claude Dugat,63.0,0.0,0,France
1,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2020,2020,chassagne-montrachet-morgeot,0,Sylvain Bzikot,63.0,4.3,148,France
2,Vieilles Vignes Meursault,Vieilles Vignes Meursault 2019,2019,meursault,0,Domaine Philippe Pernot-Belicard,63.0,4.1,345,France
3,Jubilee Riesling,Jubilee Riesling 2002,2002,alsace,0,Hugel,63.0,4.0,1395,France
4,Muenchberg Riesling,Muenchberg Riesling 2018,2018,alsace-grand-cru-muenchberg,0,Domaine Ostertag,63.0,4.1,1917,France
5,Prisme Hermitage,Prisme Hermitage 2021,2021,hermitage,0,Julien Pilon,63.0,4.4,127,France
6,Riesling Alsace Grand Cru Geisberg,Riesling Alsace Grand Cru Geisberg 2009,2009,alsace-grand-cru,0,Andre Kientzler,63.0,4.1,703,France
7,Puligny-Montrachet 1er Cru 'Les Clavaillons',Puligny-Montrachet 1er Cru 'Les Clavaillons' 2019,2019,puligny-montrachet-clavaillon,0,Jean-Louis Chavy,63.2,4.3,152,France
8,Riesling Spätlese,Riesling Spätlese 2017,2017,mosel-saar-ruwer,0,Weingut Scholtes,63.25,0.0,0,Deutschland
9,Ergo White,Ergo White 2018,2018,serbia,0,Temet,63.25,4.0,580,Србија
10,Satellite Sancerre,Satellite Sancerre 2020,2020,sancerre,0,Alphonse Mellot,63.6,4.0,516,France
11,Wachenheimer Riesling,Wachenheimer Riesling 2020,2020,pfalz,0,Dr. Bürklin-Wolf,63.68,3.8,4394,Deutschland
12,Chablis 1er Cru 'Butteaux',Chablis 1er Cru 'Butteaux' 2018,2018,chablis-butteaux,0,Domaine Pattes Loup,63.7,4.3,1080,France
13,Barbagia,Barbagia 2020,2020,barbagia,0,Vikevike,63.78,3.8,177,Italia
14,Capo Martino,Capo Martino 2020,2020,venezia-giulia,0,Jermann,63.78,4.2,1997,Italia
15,Collio Sauvignon Selezione,Collio Sauvignon Selezione 2020,2020,collio-goriziano,0,Borgo del Tiglio,63.8,0.0,0,Italia
16,Archineri Etna Bianco,Archineri Etna Bianco 2017,2017,etna,0,Pietradolce,63.8,4.0,1063,Italia
17,Gewürztraminer Lunare,Gewürztraminer Lunare 2018,2018,alto-adige,0,Terlan (Terlano),63.8,4.3,2761,Italia
18,Les Tries Vouvray,Les Tries Vouvray 2015,2015,vouvray,0,Champalou,63.88,4.2,48,France
19,Chablis Premier Cru 'Fourchaume',Chablis Premier Cru 'Fourchaume' 2021,2021,chablis-fourchaume,0,Domaine Gueguen,63.88,0.0,0,France
20,Domaine des Tourettes Hermitage Blanc,Domaine des Tourettes Hermitage Blanc 2019,2019,hermitage,0,Delas,63.9,4.3,214,France
21,Bernkastel-Kueser Weisenstein Riesling Auslese,Bernkastel-Kueser Weisenstein Riesling Auslese 2009,2009,mosel-saar-ruwer,0,Sybille Kuntz,63.98,4.3,51,Deutschland
22,Bianco,Bianco 2019,2019,venezia-giulia,0,Schiopetto,63.98,3.9,399,Italia
23,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2016,2016,pessac-leognan,0,Château Malartic-Lagravière,64.0,4.0,1912,France
24,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2018,2018,chassagne-montrachet-morgeot,0,Sylvain Bzikot,64.0,4.3,148,France
25,Bourgogne Blanc,Bourgogne Blanc 2019,2019,bourgogne,0,Claude Dugat,63.0,0.0,0,France
26,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2020,2020,chassagne-montrachet-morgeot,0,Sylvain Bzikot,63.0,4.3,148,France
27,Vieilles Vignes Meursault,Vieilles Vignes Meursault 2019,2019,meursault,0,Domaine Philippe Pernot-Belicard,63.0,4.1,345,France
28,Jubilee Riesling,Jubilee Riesling 2002,2002,alsace,0,Hugel,63.0,4.0,1395,France
29,Muenchberg Riesling,Muenchberg Riesling 2018,2018,alsace-grand-cru-muenchberg,0,Domaine Ostertag,63.0,4.1,1917,France
30,Prisme Hermitage,Prisme Hermitage 2021,2021,hermitage,0,Julien Pilon,63.0,4.4,127,France
31,Riesling Alsace Grand Cru Geisberg,Riesling Alsace Grand Cru Geisberg 2009,2009,alsace-grand-cru,0,Andre Kientzler,63.0,4.1,703,France
32,Puligny-Montrachet 1er Cru 'Les Clavaillons',Puligny-Montrachet 1er Cru 'Les Clavaillons' 2019,2019,puligny-montrachet-clavaillon,0,Jean-Louis Chavy,63.2,4.3,152,France
33,Riesling Spätlese,Riesling Spätlese 2017,2017,mosel-saar-ruwer,0,Weingut Scholtes,63.25,0.0,0,Deutschland
34,Ergo White,Ergo White 2018,2018,serbia,0,Temet,63.25,4.0,580,Србија
35,Satellite Sancerre,Satellite Sancerre 2020,2020,sancerre,0,Alphonse Mellot,63.6,4.0,516,France
36,Wachenheimer Riesling,Wachenheimer Riesling 2020,2020,pfalz,0,Dr. Bürklin-Wolf,63.68,3.8,4394,Deutschland
37,Chablis 1er Cru 'Butteaux',Chablis 1er Cru 'Butteaux' 2018,2018,chablis-butteaux,0,Domaine Pattes Loup,63.7,4.3,1080,France
38,Barbagia,Barbagia 2020,2020,barbagia,0,Vikevike,63.78,3.8,177,Italia
39,Capo Martino,Capo Martino 2020,2020,venezia-giulia,0,Jermann,63.78,4.2,1997,Italia
40,Collio Sauvignon Selezione,Collio Sauvignon Selezione 2020,2020,collio-goriziano,0,Borgo del Tiglio,63.8,0.0,0,Italia
41,Archineri Etna Bianco,Archineri Etna Bianco 2017,2017,etna,0,Pietradolce,63.8,4.0,1063,Italia
42,Gewürztraminer Lunare,Gewürztraminer Lunare 2018,2018,alto-adige,0,Terlan (Terlano),63.8,4.3,2761,Italia
43,Les Tries Vouvray,Les Tries Vouvray 2015,2015,vouvray,0,Champalou,63.88,4.2,48,France
44,Chablis Premier Cru 'Fourchaume',Chablis Premier Cru 'Fourchaume' 2021,2021,chablis-fourchaume,0,Domaine Gueguen,63.88,0.0,0,France
45,Domaine des Tourettes Hermitage Blanc,Domaine des Tourettes Hermitage Blanc 2019,2019,hermitage,0,Delas,63.9,4.3,214,France
46,Bernkastel-Kueser Weisenstein Riesling Auslese,Bernkastel-Kueser Weisenstein Riesling Auslese 2009,2009,mosel-saar-ruwer,0,Sybille Kuntz,63.98,4.3,51,Deutschland
47,Bianco,Bianco 2019,2019,venezia-giulia,0,Schiopetto,63.98,3.9,399,Italia
48,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2016,2016,pessac-leognan,0,Château Malartic-Lagravière,64.0,4.0,1912,France
49,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2018,2018,chassagne-montrachet-morgeot,0,Sylvain Bzikot,64.0,4.3,148,France
50,Bourgogne Blanc,Bourgogne Blanc 2019,2019,bourgogne,0,Claude Dugat,63.0,0.0,0,France
51,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2020,2020,chassagne-montrachet-morgeot,0,Sylvain Bzikot,63.0,4.3,148,France
52,Vieilles Vignes Meursault,Vieilles Vignes Meursault 2019,2019,meursault,0,Domaine Philippe Pernot-Belicard,63.0,4.1,345,France
53,Jubilee Riesling,Jubilee Riesling 2002,2002,alsace,0,Hugel,63.0,4.0,1395,France
54,Muenchberg Riesling,Muenchberg Riesling 2018,2018,alsace-grand-cru-muenchberg,0,Domaine Ostertag,63.0,4.1,1917,France
55,Prisme Hermitage,Prisme Hermitage 2021,2021,hermitage,0,Julien Pilon,63.0,4.4,127,France
56,Riesling Alsace Grand Cru Geisberg,Riesling Alsace Grand Cru Geisberg 2009,2009,alsace-grand-cru,0,Andre Kientzler,63.0,4.1,703,France
