,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
58,Mourvèdre Rosé,Mourvèdre Rosé 2022,2022,Pays d'Oc,0,Les Jamelles,8.5,3.8,35
59,Tram Rosé,Tram Rosé 2022,2022,Côtes du Roussillon,0,Clos des Vins d'Amour,8.5,3.8,39
60,Horizon Méditerranée,Horizon Méditerranée 2022,2022,Méditerranée,0,Famille Négrel,8.5,3.7,151
61,La Pierre Du Diable Ventoux,La Pierre Du Diable Ventoux 2022,2022,Ventoux,0,Balma Vénitia,8.5,3.3,356
62,Mourvèdre Rosé,Mourvèdre Rosé 2021,2021,Pays d'Oc,0,Les Jamelles,8.5,3.8,35
63,Rosé,Rosé 2022,2022,Languedoc,0,Côte des Roses,8.5,3.9,39200
64,Liberty Rosé,Liberty Rosé 2020,2020,Côtes de Provence,0,Les Jolies Filles,8.53,3.5,48
65,Rosé,Rosé 2022,2022,Vin de France,0,La Belle Angèle,8.55,3.6,2563
66,Triniti Sainte-Victoire,Triniti Sainte-Victoire 2019,2019,Côtes de Provence,0,Marrenon,8.55,3.9,65
67,Rosato,Rosato 2021,2021,Vino d'Italia,0,Trementi,8.58,3.7,80
68,Cirò Rosato,Cirò Rosato 2022,2022,Cirò,0,Tenuta Iuzzolini,8.58,3.8,1055
69,Lirico Monferrato Chiaretto,Lirico Monferrato Chiaretto 2021,2021,Monferrato,0,Cascina Gilli,8.58,3.5,46
70,Portocanale di Cesenatico,Portocanale di Cesenatico 2022,2022,Romagna,0,Cantine Leonardo da Vinci,8.58,3.9,203
71,La Vie en Rosé,La Vie en Rosé 2022,2022,Bordeaux,0,Château Landereau,8.6,3.7,1073
72,Chevalier d'Anthelme Côtes du Rhône Rosé,Chevalier d'Anthelme Côtes du Rhône Rosé 2019,2019,Côtes du Rhône,0,Cellier des Chartreux,8.6,3.6,30
73,Les Clapes Luberon Rosé,Les Clapes Luberon Rosé 2022,2022,Luberon,0,Cave de Bonnieux,8.6,3.5,259
74,Oeno Fil,Oeno Fil 2022,2022,Coteaux Varois en Provence,0,Bastide de Fave,8.651666666666667,4.0,46
75,Cuvée Marie Rosé,Cuvée Marie Rosé 2021,2021,Vin de pays,0,Domaine de l'Amandine,8.75,3.7,32
76,Bardolino Chiaretto Classico,Bardolino Chiaretto Classico 2018,2018,Bardolino Chiaretto,0,Domini Veneti,8.78,3.5,208
77,Terre de Camargue Nénette,Terre de Camargue Nénette 2022,2022,Provence,0,Mas de Valériole,8.796666666666667,3.9,148
78,Le Rosé Faugères,Le Rosé Faugères 2021,2021,Faugères,0,Abbaye Sylva Plana,8.8,3.6,101
79,Porcupine Ridge Rosé,Porcupine Ridge Rosé 2021,2021,Kuststreek,0,Boekenhoutskloof,8.81,3.5,252
80,Bardolino Chiaretto,Bardolino Chiaretto 2022,2022,Bardolino Chiaretto,0,Gorgo,8.88,3.7,1237
81,Rosé,Rosé 2021,2021,Languedoc,0,Côte des Roses,8.89,3.9,39200
82,Pinot Noir Rosé Val de Loire,Pinot Noir Rosé Val de Loire 2020,2020,Het Loiredal,0,J. de Villebois,8.9,3.8,140
83,Miraflors Rosé,Miraflors Rosé 2022,2022,Côtes du Roussillon,0,Domaine Lafage,8.9,4.0,8915
84,Roseum,Roseum 2022,2022,Minervois,0,Cailhol Gautran,8.9,3.9,84
85,Pinot Noir Rosé Val de Loire,Pinot Noir Rosé Val de Loire 2022,2022,Het Loiredal,0,J. de Villebois,8.9,3.8,140
86,V de Valmy Rosé,V de Valmy Rosé 2022,2022,Côtes du Roussillon,0,Château Valmy,8.9,3.8,124
87,Ventoux Rosé,Ventoux Rosé 2021,2021,Ventoux,0,Domaine de la Pigeade,8.9,3.6,50
88,L'Originelle Rosé,L'Originelle Rosé 2021,2021,Cevennes,0,Sources de l'Oppidum,8.903333333333332,4.2,26
89,Rosé Fruité,Rosé Fruité 2022,2022,Alpes-de-Haute-Provence,0,Château de Rousset,8.95,3.9,188
90,Côtes de Provence Rosé,Côtes de Provence Rosé 2021,2021,Coteaux d'Aix-en-Provence,0,XXX,8.95,4.0,588
91,Cerasuolo d'Abruzzo,Cerasuolo d'Abruzzo 2022,2022,Cerasuolo d'Abruzzo,0,La Valentina,8.98,3.5,502
92,Rosé,Rosé 2022,2022,Méditerranée,0,Clair Estel,9.0,4.4,51
93,Marius Rosé d'Oc,Marius Rosé d'Oc 2021,2021,Pays d'Oc,0,M. Chapoutier,9.0,3.5,2844
94,Eden Mediterranée Rosé,Eden Mediterranée Rosé 2022,2022,Méditerranée,0,Brotte,9.0,3.8,65
95,Rosé,Rosé 2021,2021,Costières-de-Nîmes,0,Château Vessière,9.0,3.6,39
96,Pinot Grigio Blush,Pinot Grigio Blush 2022,2022,delle Venezie,0,Vaja,9.0,4.2,55
97,Cuvée Or Rosé,Cuvée Or Rosé 2021,2021,Côtes-du-Rhône-Villages 'Chusclan',0,Château Signac,9.0,3.8,62
98,Eden Mediterranée Rosé,Eden Mediterranée Rosé 2021,2021,Méditerranée,0,Brotte,9.0,3.8,65
99,Maurice Rosé,Maurice Rosé 2022,2022,Côtes du Tarn,0,Domaine Gayrard,9.02,3.7,33
100,Cantalupi Rosato Salento,Cantalupi Rosato Salento 2022,2022,Salento,0,Conti Zecca,9.08,3.4,403
101,Triniti Sainte-Victoire,Triniti Sainte-Victoire 2018,2018,Côtes de Provence,0,Marrenon,9.18,3.9,65
102,Vipra Rosa Umbria,Vipra Rosa Umbria 2021,2021,Umbrië,0,Bigi,9.2,3.5,1479
103,Perle de Roséline Côtes de Provence Rosé,Perle de Roséline Côtes de Provence Rosé 2022,2022,Méditerranée,0,Château Sainte Roseline,9.2,3.5,967
104,La Nuit Tous les Chats Sont Gris,La Nuit Tous les Chats Sont Gris 2021,2021,Gard,0,Cellier des Chartreux,9.2,4.0,1996
105,Grand Rosé,Grand Rosé 2021,2021,Languedoc,0,Mas de Martin,9.25,3.7,26
106,Esprit de Granet Rosé,Esprit de Granet Rosé 2022,2022,Coteaux d'Aix-en-Provence,0,Les Vignerons de Granet,9.3,3.7,122
107,Le Rosé de Floridène Bordeaux Rosé,Le Rosé de Floridène Bordeaux Rosé 2022,2022,Bordeaux,0,Clos Floridène,9.3,3.6,1365
108,Cuvée P Pinot Gris,Cuvée P Pinot Gris 2022,2022,Pays d'Oc,0,Domaine la Provenquière,9.3,3.5,40
109,Gardian Grande Réserve Rosé,Gardian Grande Réserve Rosé 2021,2021,Coteaux de Béziers,0,Alma Cersius,9.336666666666666,3.5,121
110,Tre Torri Carignano del Sulcis,Tre Torri Carignano del Sulcis 2022,2022,Carignano del Sulcis,0,Santadi,9.38,3.4,442
111,Gris Blanc,Gris Blanc 2022,2022,Pays d'Oc,0,Gérard Bertrand,9.4,3.9,14239
112,Gris-Gris,Gris-Gris 2022,2022,Côtes du Roussillon,0,Vignobles Jonqueres d'Oriola,9.4,3.9,1177
113,Rosé,Rosé 2022,2022,Coteaux d'Aix-en-Provence,0,Commanderie de la Bargemone,9.4,4.0,2748
114,Primitivo Rosato,Primitivo Rosato 2021,2021,Puglia,0,Masseria Borgo dei Trulli,9.48,3.8,559
115,Coteaux d'Aix-en-Provence Rosé,Coteaux d'Aix-en-Provence Rosé 2020,2020,Coteaux d'Aix-en-Provence,0,Château Paradis,9.5,3.7,1292
116,La Nuit Tous les Chats Sont Gris,La Nuit Tous les Chats Sont Gris 2022,2022,Gard,0,Cellier des Chartreux,9.5,4.0,1996
117,Oscar Rosé,Oscar Rosé 2022,2022,Languedoc-Roussillon,0,Dourbie,9.5,3.5,364
118,Abracadabra Rosé,Abracadabra Rosé 2022,2022,Pic-Saint-Loup,0,Chemin des Reves,9.5,3.5,30
119,Cuvée des Princes Rosé,Cuvée des Princes Rosé 2020,2020,Provence,0,Château Sainte Béatrice,9.5,3.7,1106
120,Le Rosé Faugères,Le Rosé Faugères 2022,2022,Faugères,0,Abbaye Sylva Plana,9.5,3.6,101
121,L'Effet Papillon Rosé,L'Effet Papillon Rosé 2022,2022,Côtes du Roussillon,0,Cave Coopérative de Rivesaltes,9.5,3.8,274
122,Les Pieds Dans le Sable Rosé,Les Pieds Dans le Sable Rosé 2022,2022,Landes,0,Domine de la Pointe,9.5,3.8,249
123,Bordeaux Rosé,Bordeaux Rosé 2020,2020,Bordeaux,0,Château Maison Noble,9.503333333333334,3.4,45
124,Les Temps des Gitans Rosé,Les Temps des Gitans Rosé 2022,2022,Languedoc,0,Mas de Janiny,9.56,3.4,900
125,Chiaretto Grace,Chiaretto Grace 2021,2021,Garda Colli Mantovani,0,Ceresa,9.58,3.9,31
126,Cuvée Marie Rosé,Cuvée Marie Rosé 2022,2022,Vin de pays,0,Domaine de l'Amandine,9.65,3.7,32
127,Ravier R'Osez Moi Gamay Rosé,Ravier R'Osez Moi Gamay Rosé 2022,2022,Vin de Savoie,0,Philippe Ravier,9.7,4.1,39
128,BYO No. 26 Organic Rosé Fruité,BYO No. 26 Organic Rosé Fruité 2022,2022,Côtes de Gascogne,0,Uby,9.7,3.9,278
129,Tour Campanets Coteaux d'Aix-en-Provence Rosé,Tour Campanets Coteaux d'Aix-en-Provence Rosé 2021,2021,Coteaux d'Aix-en-Provence,0,Domaine Tour Campanets,9.7,3.9,284
130,Anima Chiaretto,Anima Chiaretto 2021,2021,Lombardije,0,Cantina Bottenago,9.77,3.6,61
131,Ma.Gi.Co. Corvina Garda Rosé,Ma.Gi.Co. Corvina Garda Rosé 2020,2020,Garda,0,Giovanna Tantini,9.78,3.1,46
132,Trilogie Rosé,Trilogie Rosé 2022,2022,Pays d'Oc,0,Viranel,9.8,3.7,139
133,Les Calans,Les Calans 2022,2022,Alpilles,0,Domaine de la Vallongue,9.8,3.9,214
134,Petit Frisson Grenache - Syrah,Petit Frisson Grenache - Syrah 2022,2022,Côtes Catalanes,0,Domaine la Toupie,9.8,4.0,52
135,Grand Mar Rosé,Grand Mar Rosé 2022,2022,Vin de pays,0,Mas de Valériole,9.803333333333333,3.8,154
136,Syrah Rosé Prima Nature,Syrah Rosé Prima Nature 2021,2021,Pays d'Oc,0,Gérard Bertrand,9.833333333333334,3.3,68
137,Les Hauts Plateaux Alpes de Haute Provence Rosé,Les Hauts Plateaux Alpes de Haute Provence Rosé 2021,2021,Alpes-de-Haute-Provence,0,Vins Bréban,9.85,3.7,3024
138,O.V.N.I Rosé,O.V.N.I Rosé 2021,2021,Het Loiredal,0,J. Mourat,9.85,4.1,706
139,125 Uno Due Cinque Rosato del Salento,125 Uno Due Cinque Rosato del Salento 2022,2022,Salento,0,Feudi Salentini,9.88,3.8,836
140,Rosato,Rosato 2020,2020,Toscane,0,Castello della Paneretta,9.88,3.7,158
141,Floralia Rosé,Floralia Rosé 2022,2022,Molise,0,Di Majo Norante,9.88,3.6,32
142,Campomaccione Rosato,Campomaccione Rosato 2019,2019,Toscane,0,Rocca delle Macìe,9.88,3.7,121
143,Campomaccione Rosato,Campomaccione Rosato 2020,2020,Toscane,0,Rocca delle Macìe,9.88,3.7,121
144,Côtes de Provence Rosé,Côtes de Provence Rosé 2022,2022,Côtes de Provence,0,Domaine Les Trois Terres,9.9,3.8,470
145,Romance Rosé,Romance Rosé 2022,2022,Méditerranée,0,Château de Berne,9.9,4.0,9840
146,Le Clos Rosé,Le Clos Rosé 2022,2022,Côtes du Roussillon,0,Domaine Boudau,9.9,3.5,34
147,Galets Rosès Costières-de-Nîmes,Galets Rosès Costières-de-Nîmes 2021,2021,Costières-de-Nîmes,0,Château Mourgues du Grès,9.9,3.6,1102
148,Cirò Rosato (Segno),Cirò Rosato (Segno) 2022,2022,Cirò,0,Librandi,9.9,3.6,2278
149,La Minuette Rosé,La Minuette Rosé 2022,2022,Pays d'Oc,0,Gayda,9.9,3.8,496
150,Bardolino Chiaretto,Bardolino Chiaretto 2022,2022,Bardolino,0,Cavalchina,9.93,3.8,3513
151,Cabernet d'Anjou Rosé,Cabernet d'Anjou Rosé 2021,2021,Cabernet d'Anjou,0,Domaine de Montgilet,9.95,3.7,231
152,Les Villas Villa la Vie en Rose,Les Villas Villa la Vie en Rose 2021,2021,Comté-tolosan,0,Lionel Osmin & Cie,9.95,3.8,1244
153,Pinot Grigio Blush,Pinot Grigio Blush 2022,2022,delle Venezie,0,Cielo e Terra,9.95,3.9,6951
154,Amoureuse Rosé,Amoureuse Rosé 2021,2021,Costières-de-Nîmes,0,Château Grand Escalion,9.99,3.9,64
155,Côteaux Varois en Provence,Côteaux Varois en Provence 2022,2022,Coteaux Varois en Provence,0,Domaine Saint-Ferréol,9.996666666666666,3.6,120
156,Chinon Rosé,Chinon Rosé 2021,2021,Chinon,0,Pierre & Bertrand Couly,9.996666666666666,3.7,77
157,Roberta Rosé,Roberta Rosé 2021,2021,Maures,0,Domaine des Feraud,9.996666666666666,3.8,68
158,Vibrato Luberon Rosé,Vibrato Luberon Rosé 2021,2021,Luberon,0,Château de Clapier,10.0,3.7,25
159,Fleur d’Eglantine Costières-de-Nîmes,Fleur d’Eglantine Costières-de-Nîmes 2022,2022,Costières-de-Nîmes,0,Château Mourgues du Grès,10.0,3.7,931
160,Flirt Rosé,Flirt Rosé 2021,2021,Côtes du Roussillon,0,Clos des Vins d'Amour,10.0,3.6,150
161,Infinito Rosé,Infinito Rosé 2021,2021,Bardolino Chiaretto,0,Santi,10.0,3.7,878
162,Crazy Bulles,Crazy Bulles 2022,2022,Méditerranée,0,Domaine Tropez,10.0,3.8,46
163,Notes Frivoles,Notes Frivoles 2020,2020,Pézenas,0,Sainte Cécile du Parc,10.0,3.6,92
164,Rosé de Chevalier,Rosé de Chevalier 2021,2021,Bordeaux,0,Domaine de Chevalier,10.0,3.6,859
165,Flirt Rosé,Flirt Rosé 2022,2022,Côtes du Roussillon,0,Clos des Vins d'Amour,10.0,3.6,150
166,TerrAnima Rosato,TerrAnima Rosato 2020,2020,Puglia,0,Rivera,10.08,3.5,60
167,Baldovino Cerasuolo d'Abruzzo,Baldovino Cerasuolo d'Abruzzo 2022,2022,Cerasuolo d'Abruzzo,0,Tenuta I Fauri,10.08,3.4,182
168,Cuvée des Peintres Collioure Rosé,Cuvée des Peintres Collioure Rosé 2022,2022,Collioure,0,Abbe Rous,10.1,3.7,58
169,Au Gris de Mes Envies,Au Gris de Mes Envies 2022,2022,Pays d'Oc,0,Famille Cros Pujol,10.1,3.7,68
170,Guilhem Rosé,Guilhem Rosé 2022,2022,Hérault,0,Moulin de Gassac,10.1,3.7,1099
171,Ferzo Cerasuolo d’Abruzzo Superiore,Ferzo Cerasuolo d’Abruzzo Superiore 2021,2021,Cerasuolo d'Abruzzo,0,Citra,10.18,3.8,81
172,Côtes de Provence Rosé,Côtes de Provence Rosé 2022,2022,Côtes de Provence,0,Domaine Saint-Jean,10.25,3.5,100
173,Le Loup Dans la Bergerie Rosé,Le Loup Dans la Bergerie Rosé 2022,2022,Hérault,0,Domaine de l'Hortus,10.3,3.8,69
174,Kadette Pinotage Rosé,Kadette Pinotage Rosé 2022,2022,Stellenbosch,0,Kanonkop,10.3,3.6,2365
175,Pinot Nero Rosé,Pinot Nero Rosé 2022,2022,Umbrië,0,Salviano Titignano,10.38,3.9,95
176,Bardolino Chiaretto Classico,Bardolino Chiaretto Classico 2021,2021,Bardolino Chiaretto,0,Le Morette,10.38,3.8,938
177,Rosato,Rosato 2022,2022,Terre Siciliane,0,Baglio del Cristo di Campobello,10.43,3.8,224
178,Aubrégades Rosé,Aubrégades Rosé 2021,2021,Maures,0,Domaine Turenne,10.45,3.5,44
179,Pinotage Rosé,Pinotage Rosé 2021,2021,Stellenbosch,0,Delheim,10.45,3.7,1732
180,Messire d'Eguilles Coteaux d'Aix en Provence,Messire d'Eguilles Coteaux d'Aix en Provence 2022,2022,Coteaux d'Aix-en-Provence,0,Le Cellier d'Eguilles,10.5,3.8,26
181,Cara de Caraguilhes Rosé,Cara de Caraguilhes Rosé 2020,2020,Corbières,0,Château de Caraguilhes,10.5,4.0,305
182,Rosa dei Venti,Rosa dei Venti 2021,2021,Marche,0,Guerrieri,10.5,4.0,557
183,Puech Auriol Rosé,Puech Auriol Rosé 2022,2022,Coteaux-d'Ensérune,0,Vila Voltaire,10.5,4.0,47
184,Negroamaro Rosato,Negroamaro Rosato 2022,2022,Salento,0,Cantele,10.5,3.6,1596
185,Côtes de Provence,Côtes de Provence 2019,2019,Côtes de Provence,0,Domaine de Bendel,10.5,3.9,1730
186,Rosé,Rosé 2022,2022,Var,0,Triennes,10.5,3.9,8801
187,Or & Azur Rosé,Or & Azur Rosé 2021,2021,Languedoc,0,Gérard Bertrand,10.5,3.6,80
188,Les Vannades Pierrevert Rosé,Les Vannades Pierrevert Rosé 2022,2022,Coteaux de Pierrevert,0,Chateau Saint Jean,10.5,4.1,219
189,Rozi,Rozi 2020,2020,Szekszárd,0,Bodri,10.54,3.5,594
190,Miglio Rosato delle Venezie,Miglio Rosato delle Venezie 2021,2021,delle Venezie,0,La Frassina,10.58,3.9,56
191,Schiava Gentile Vallagarina Rosé,Schiava Gentile Vallagarina Rosé 2022,2022,Vallagarina,0,Armando Simoncelli,10.58,3.5,83
192,Miglio Rosato delle Venezie,Miglio Rosato delle Venezie 2022,2022,delle Venezie,0,La Frassina,10.58,3.9,56
193,Le Rosé di Settembre,Le Rosé di Settembre 2022,2022,Lacrima di Morro d’Alba,0,Luigi Giusti,10.6,3.4,71
194,Brise d'été Pinot Noir Rosé,Brise d'été Pinot Noir Rosé 2021,2021,Elzas,0,Frey-Sohler,10.6,3.6,37
195,Chiaretto Garda Classico Rosé,Chiaretto Garda Classico Rosé 2018,2018,Garda,0,Cà Maiol,10.65,3.8,716
196,L'Ambigu Côtes-du-Rhône-Villages 'Roaix' Rosé,L'Ambigu Côtes-du-Rhône-Villages 'Roaix' Rosé 2020,2020,Côtes-du-Rhône-Villages 'Roaix',0,Domaine Pique-Basse,10.7,3.8,46
197,Portofino Ciliegiolo Rosé,Portofino Ciliegiolo Rosé 2022,2022,Ligurië,0,Bisson,10.77,3.8,590
198,Cavarletta Rosato,Cavarletta Rosato 2022,2022,Salento,0,Petrelli,10.78,3.5,59
199,Rosé,Rosé 2021,2021,Marche,0,Velenosi,10.78,3.9,130
200,Cuvée Madeleine Rosé,Cuvée Madeleine Rosé 2022,2022,Côtes du Rhône,0,Maison Rivier,10.8,4.1,30
201,Les Hirondelles Saumur Rosé,Les Hirondelles Saumur Rosé 2019,2019,Saumur,0,Château de Chaintres,10.8,4.0,85
202,Bordeaux Rosé,Bordeaux Rosé 2021,2021,Bordeaux,0,Michel Lynch,10.8,3.5,477
203,Rosato,Rosato 2021,2021,Veneto,0,Scaia,10.88,4.0,5141
204,Maguelonne,Maguelonne 2021,2021,Ardèche,0,Château de la Selve,10.9,3.8,596
205,Verdarail Rosé,Verdarail Rosé 2022,2022,Mont Caume,0,Château Salettes,10.9,3.8,253
206,La Gourmande Rosé,La Gourmande Rosé 2022,2022,Alpilles,0,Mas de la Dame,10.9,3.8,55
207,Studio,Studio 2022,2022,Côtes de Provence,0,Miraval,10.9,3.8,10331
208,Suivez-Moi-Jeune-Homme Coteaux Varois en Provence,Suivez-Moi-Jeune-Homme Coteaux Varois en Provence 2022,2022,Coteaux Varois en Provence,0,Château des Annibals,10.9,4.0,1097
209,18 e Quarantacinque Garda Classico Chiaretto,18 e Quarantacinque Garda Classico Chiaretto 2022,2022,Garda,0,Citari,10.9,3.9,329
210,Sous Les Micocouliers,Sous Les Micocouliers 2022,2022,Saint-Guilhem-le-Desert,0,Mas de la Seranne,10.9,3.7,78
211,La Chapelle Rosé,La Chapelle Rosé 2022,2022,Provence,0,Château Pigoudet,10.9,3.9,309
212,Côtes-du-Rhône Rosé,Côtes-du-Rhône Rosé 2020,2020,Côtes du Rhône,0,E. Guigal,10.95,3.7,8952
213,Côtes de Provence Rosé,Côtes de Provence Rosé 2022,2022,Côtes de Provence,0,La Rouvière,10.95,4.0,499
214,Côtes de Provence,Côtes de Provence 2022,2022,Côtes de Provence,0,Fleurs de Prairie,10.95,4.0,14613
215,Bordeaux Rosé,Bordeaux Rosé 2022,2022,Bordeaux,0,Château La Tour de By,10.95,3.7,321
216,Le Rosé,Le Rosé 2022,2022,Côtes du Roussillon,0,Château Saint-Roch,10.95,4.0,2529
217,Dogajolo Toscana Rosato,Dogajolo Toscana Rosato 2022,2022,Toscane,0,Carpineto,10.98,3.7,2683
218,Visione,Visione 2021,2021,Irpinia,0,Feudi di San Gregorio,10.98,3.9,1858
219,Ca'Preella Bardolino Chiaretto,Ca'Preella Bardolino Chiaretto 2020,2020,Bardolino Chiaretto,0,Lamberti,11.0,3.3,263
220,Fleur d’Eglantine Costières-de-Nîmes,Fleur d’Eglantine Costières-de-Nîmes 2021,2021,Costières-de-Nîmes,0,Château Mourgues du Grès,11.0,3.7,931
221,Classic Rosé,Classic Rosé 2022,2022,Pic-Saint-Loup,0,Famille Jean-Pierre  Rambier - Domaine Haut-Lirou,11.0,3.7,56
222,Bordeaux Rosé,Bordeaux Rosé 2021,2021,Bordeaux,0,Clarendelle,11.0,3.7,2654
223,Côtes du Rhône Villages 'Seguret' Rosé,Côtes du Rhône Villages 'Seguret' Rosé 2021,2021,Côtes-du-Rhône-Villages 'Seguret',0,Domaine du Prieure Saint-Just,11.0,3.9,736
224,Bardolino Chiaretto,Bardolino Chiaretto 2022,2022,Bardolino Chiaretto,0,Giovanna Tantini,11.0,3.5,313
225,Maguelonne,Maguelonne 2022,2022,Ardèche,0,Château de la Selve,11.15,3.8,596
226,Serra Lori Isola dei Nuraghi,Serra Lori Isola dei Nuraghi 2022,2022,Isola dei Nuraghi,0,Argiolas,11.17,3.6,1851
227,Notterosa Garda Bresciano Chiaretto,Notterosa Garda Bresciano Chiaretto 2022,2022,Lombardije,0,Delai,11.18,3.9,269
228,Venus,Venus 2022,2022,Salento,0,Conti Zecca,11.18,3.3,139
229,Serra Lori Isola dei Nuraghi,Serra Lori Isola dei Nuraghi 2021,2021,Isola dei Nuraghi,0,Argiolas,11.18,3.6,1851
230,Suivez-Moi-Jeune-Homme Coteaux Varois en Provence,Suivez-Moi-Jeune-Homme Coteaux Varois en Provence 2021,2021,Coteaux Varois en Provence,0,Château des Annibals,11.2,4.0,1097
231,Le Caprice de Clémentine Rosé,Le Caprice de Clémentine Rosé 2022,2022,Côtes de Provence,0,Château Les Valentines,11.2,3.7,2017
232,Excellens Rosé,Excellens Rosé 2022,2022,Rioja,0,Marqués de Cáceres,11.2,3.7,2702
233,René Couly Chinon Rosé,René Couly Chinon Rosé 2021,2021,Chinon,0,Couly-Dutheil,11.2,3.9,1141
234,Sur Les Berges du Fleuve Rosé,Sur Les Berges du Fleuve Rosé 2022,2022,Alpilles,0,Domaine le Grand Castelet,11.256666666666666,3.6,31
235,Charme des Demoiselles Côtes de Provence Rosé,Charme des Demoiselles Côtes de Provence Rosé 2022,2022,Côtes de Provence,0,Château des Demoiselles,11.3,3.8,1011
236,Mmm... Pinot Noir Rosé,Mmm... Pinot Noir Rosé 2022,2022,Het Loiredal,0,Domaine Fournier Père et Fils,11.3,3.8,139
237,Riviera del Garda Classico Chiaretto,Riviera del Garda Classico Chiaretto 2022,2022,Garda,0,Olivini,11.36,3.8,332
238,Zinfandel Rosé,Zinfandel Rosé 2020,2020,Californië,0,Beringer,11.38,3.7,4021
239,Les Lauzeraies Tavel Rosé,Les Lauzeraies Tavel Rosé 2022,2022,Tavel,0,Les Vignerons de Tavel,11.4,3.5,2181
240,La Croix du Prieur Côtes de Provence Rosé,La Croix du Prieur Côtes de Provence Rosé 2022,2022,Côtes de Provence,0,Château Coussin,11.4,3.9,933
241,Elixir Rosé,Elixir Rosé 2022,2022,Pays d'Oc,0,Bruno Andreu,11.4,4.2,82
242,Pimayon Pierrevert Rosé,Pimayon Pierrevert Rosé 2022,2022,Coteaux de Pierrevert,0,Chateau Saint Jean,11.496666666666666,4.1,128
243,Pierrevert Rosé,Pierrevert Rosé 2022,2022,Coteaux de Pierrevert,0,Domaine La Blaque,11.5,4.0,315
244,Pordavall Collioure,Pordavall Collioure 2021,2021,Collioure,0,Le Dominicain,11.5,3.8,146
245,L'Alvernègue Rosé,L'Alvernègue Rosé 2022,2022,Coteaux d'Aix-en-Provence,0,Château Bas,11.5,2.9,38
246,Rosé du Mas Les Baux de Provence,Rosé du Mas Les Baux de Provence 2022,2022,Les Baux-de-Provence,0,Mas de la Dame,11.5,3.9,310
247,Infiniment Rosé,Infiniment Rosé 2022,2022,Ventoux,0,Domaine Alloïs,11.5,3.9,81
248,Les Fenouils Côtes de Provence,Les Fenouils Côtes de Provence 2022,2022,Côtes de Provence,0,Domaine de Jale,11.5,3.9,363
249,Lumera,Lumera 2020,2020,Terre Siciliane,0,Donnafugata,11.5,3.9,3764
250,Domaine Castel Oualou Lirac Instant Rosé,Domaine Castel Oualou Lirac Instant Rosé 2020,2020,Lirac,0,Vignobles Assémat,11.52,3.2,34
251,Garda Chiaretto,Garda Chiaretto 2021,2021,Garda,0,La Meridiana,11.54,3.4,62
252,Rosé,Rosé 2019,2019,Badacsony,0,Büttner,11.57,3.7,82
253,Orano Campania Rosato,Orano Campania Rosato 2021,2021,Campania,0,Villa Raiano,11.58,3.6,143
254,Rosato,Rosato 2022,2022,Salento,0,Cantina Rosa del Golfo,11.58,3.5,961
255,Flower Power Toscana Rosato,Flower Power Toscana Rosato 2022,2022,Toscane,0,Podere 414,11.58,3.6,805
256,Costadolio,Costadolio 2022,2022,Breganze,0,Maculan,11.6,3.4,180
257,Côtes de Provence,Côtes de Provence 2021,2021,Côtes de Provence,0,Domaine des Hauts Plateaux,11.6,3.6,212
258,Chiaretto Garda Classico Rosé,Chiaretto Garda Classico Rosé 2020,2020,Garda,0,Cà Maiol,11.65,3.8,716
259,Rosato,Rosato 2021,2021,Sardinië,0,Sa Raja,11.66,3.9,114
260,Belleruche Côtes du Rhône Rosé,Belleruche Côtes du Rhône Rosé 2021,2021,Côtes du Rhône,0,M. Chapoutier,11.7,3.8,9068
261,Château Escaravatiers Côtes de Provence Rosé,Château Escaravatiers Côtes de Provence Rosé 2022,2022,Côtes de Provence,0,Domaine Escaravatiers,11.7,3.9,82
262,Cara de Caraguilhes Rosé,Cara de Caraguilhes Rosé 2021,2021,Corbières,0,Château de Caraguilhes,11.75,4.0,305
263,Une Fille de l’Air,Une Fille de l’Air 2022,2022,Chinon,0,Domaine de l'R,11.75,3.6,26
264,Petula Rosé,Petula Rosé 2021,2021,Luberon,0,Marrenon,11.75,3.7,1727
265,Primitivo Rosato,Primitivo Rosato 2020,2020,Puglia,0,A Mano,11.78,3.8,124
266,Les Lignis Reuilly Rosé,Les Lignis Reuilly Rosé 2022,2022,Reuilly,0,Valery Renaudat,11.8,4.0,34
267,Siller,Siller 2020,2020,Villány,0,Sauska,11.86,3.8,850
268,Pfefferer Pink,Pfefferer Pink 2022,2022,Vigneti delle Dolomiti,0,Colterenzio (Schreckbichl),11.87,4.1,3390
269,Sangiovese Rosato,Sangiovese Rosato 2017,2017,Forlì,0,Conde,11.88,3.5,142
270,Giovanni Avanzi Valtènesi Chiaretto,Giovanni Avanzi Valtènesi Chiaretto 2021,2021,Garda,0,Avanzi,11.88,3.9,707
271,Rosato Toscana,Rosato Toscana 2022,2022,Toscane,0,Patrizia Cencioni,11.88,3.6,120
272,Tramari Rosé di Primitivo,Tramari Rosé di Primitivo 2022,2022,Salento,0,San Marzano,11.88,4.1,13583
273,Luberon Rosé,Luberon Rosé 2022,2022,Luberon,0,Maslauris,11.9,4.0,118
274,Coteaux d'Aix-en-Provence Rosé,Coteaux d'Aix-en-Provence Rosé 2022,2022,Coteaux d'Aix-en-Provence,0,Château Saint-Hilaire,11.9,3.8,3371
