,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Merlot,Merlot 2004,2004,collio-goriziano,0,Radikon,76.0,4.2,1393,Italia
1,Saint-Emilion Grand Cru,Saint-Emilion Grand Cru 2001,2001,st-emilion-grand-cru,0,Château Saint-Domingue,76.0,4.2,107,France
2,Hillside Vineyard Grenache,Hillside Vineyard Grenache 2018,2018,barossa-valley,0,Torbreck,76.0,4.2,228,Australia
3,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2010,2010,saint-julien,0,Château Langoa Barton,76.0,4.2,11796,France
4,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2017,2017,margaux,0,Château Lascombes,76.0,4.3,23511,France
5,Rifle Range Cabernet Sauvignon,Rifle Range Cabernet Sauvignon 2017,2017,barossa-valley,0,Rockford,76.0,4.3,3574,Australia
6,Vino Nobile di Montepulciano Vigneto St. Ercolano,Vino Nobile di Montepulciano Vigneto St. Ercolano 2000,2000,vino-nobile-di-montepulciano,0,Carpineto,76.0,4.3,537,Italia
7,Corton-Renardes Grand Cru,Corton-Renardes Grand Cru 2018,2018,corton-les-renardes,0,Domaine Delarche,76.0,4.2,361,France
8,Pommard,Pommard 2018,2018,pommard,0,Pierre Boisson,76.0,4.2,42,France
9,Les Bousselots Nuits-Saint-Georges 1er Cru,Les Bousselots Nuits-Saint-Georges 1er Cru 2018,2018,nuits-saint-georges-premier-cru,0,Domaine Robert Chevillon,76.0,4.2,684,France
10,Pomerol,Pomerol 2016,2016,pomerol,0,Château Vray Croix de Gay,76.0,4.2,1918,France
11,Fontalloro,Fontalloro 2017,2017,tuscany,0,Fèlsina,76.0,4.2,12678,Italia
12,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2001,2001,margaux,0,Château Marquis de Terme,76.0,4.1,12135,France
13,Nuits-Saint-Georges Premier Cru 'Les Murgers',Nuits-Saint-Georges Premier Cru 'Les Murgers' 2016,2016,nuits-saint-georges-aux-murgers,0,Domaine Bertagna,76.0,4.1,593,France
14,Vin Noir Cornas,Vin Noir Cornas 2019,2019,cornas,0,Domaine du Tunnel,76.0,4.2,602,France
15,J. Alberto,J. Alberto 2021,2021,rio-negro,0,Bodega Noemìa,76.0,4.1,4783,Argentina
16,Gevrey-Chambertin 1er Cru 'Clos Prieur',Gevrey-Chambertin 1er Cru 'Clos Prieur' 2018,2018,gevrey-chambertin-clos-prieur,0,Harmand-Geoffroy,76.3,4.2,237,France
17,Helichrysum Brunello di Montalcino,Helichrysum Brunello di Montalcino 2015,2015,brunello-di-montalcino,0,San Polino,76.45,4.4,1381,Italia
18,Brunello di Montalcino,Brunello di Montalcino 2017,2017,brunello-di-montalcino,0,Fuligni,76.45,4.3,7588,Italia
