,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Blanc de Lynch-Bages,Blanc de Lynch-Bages 2019,2019,bordeaux,0,Château Lynch-Bages,68.0,4.1,3503,France
1,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2020,2020,chassagne-montrachet,0,Bouchard Père & Fils,68.0,4.1,1077,France
2,Sancerre D'Antan,Sancerre D'Antan 2020,2020,sancerre,0,Henri Bourgeois,68.0,4.3,2534,France
3,Chablis Grand Cru 'Vaudesir',Chablis Grand Cru 'Vaudesir' 2020,2020,chablis-grand-cru-vaudesir,0,Garnier et Fils,68.0,4.4,409,France
4,Vaucluse Blanc,Vaucluse Blanc 2017,2017,rasteau,0,Domaine Gourt de Mautens,68.0,4.2,362,France
5,Chardonnay,Chardonnay 2017,2017,yarra-valley,0,Yarra Yering,68.0,4.0,718,Australia
6,Where Dreams have no end (W... Dreams...),Where Dreams have no end (W... Dreams...) 2020,2020,venezia-giulia,0,Jermann,68.0,4.3,6168,Italia
7,Chablis Grand Cru 'Les Preuses',Chablis Grand Cru 'Les Preuses' 2017,2017,chablis-grand-cru-preuses,0,Chanson,68.18,4.2,210,France
8,Isidor,Isidor 2019,2019,vigneti-delle-dolomiti,0,Vignaiolo Fanti,68.28,4.1,369,Italia
9,Paleo Bianco,Paleo Bianco 2021,2021,tuscany,0,Le Macchiole,68.58,4.2,1105,Italia
10,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2021,2021,chassagne-montrachet,0,Domaine Bachelet-Ramonet,68.58,4.1,244,France
11,Brutus Rebula,Brutus Rebula 2019,2019,goriska-brda,0,Ferdinand Matjaž Četrtič,68.58,4.0,69,Slovenija
12,Chardonnay,Chardonnay 2017,2017,santa-rita-hills,0,Racines,68.7,4.3,383,United States
13,Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc,Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2018,2018,beaune-premier-cru,0,Bouchard Père & Fils,68.9,4.2,850,France
14,Meursault Poruzot Premier Cru,Meursault Poruzot Premier Cru 2004,2004,meursault-porusot,0,Domaine Alain Patriarche,69.0,4.2,123,France
15,Meursault 'Le Village',Meursault 'Le Village' 2020,2020,meursault,0,Edouard Delaunay,69.0,4.4,34,France
16,Chablis Grand Cru 'Vaudesir',Chablis Grand Cru 'Vaudesir' 2019,2019,chablis-grand-cru-vaudesir,0,Garnier et Fils,69.0,4.4,409,France
17,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,2011,pessac-leognan,0,Château Malartic-Lagravière,69.0,4.0,1912,France
18,Majorum Pouilly-Fumé,Majorum Pouilly-Fumé 2020,2020,pouilly-fume,0,Michel Redde,69.0,4.3,485,France
19,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2020,2020,chassagne-montrachet-morgeot,0,Vincent & Sophie Morey,69.0,4.3,110,France
20,Riesling Alsace Cuvée Frédéric Emile,Riesling Alsace Cuvée Frédéric Emile 2016,2016,alsace,0,Trimbach,69.0,4.1,10087,France
21,Saint-Aubin Premier Cru 'Les Combes au Sud',Saint-Aubin Premier Cru 'Les Combes au Sud' 2020,2020,saint-aubin-les-combes-au-sud,0,Jean Claude Bachelet & Fils,69.0,4.3,132,France
22,Aigle Noir Chardonnay,Aigle Noir Chardonnay 2019,2019,languedoc-roussillon,0,Gérard Bertrand,69.0,3.7,1029,France
23,Clos Béru Monopole Chablis,Clos Béru Monopole Chablis 2017,2017,chablis,0,Château de Béru,69.0,4.2,1012,France
24,Fixin,Fixin 2015,2015,fixin,0,Hubert Lignier,69.0,3.9,54,France
25,Blanc de Lynch-Bages,Blanc de Lynch-Bages 2019,2019,bordeaux,0,Château Lynch-Bages,68.0,4.1,3503,France
26,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2020,2020,chassagne-montrachet,0,Bouchard Père & Fils,68.0,4.1,1077,France
27,Sancerre D'Antan,Sancerre D'Antan 2020,2020,sancerre,0,Henri Bourgeois,68.0,4.3,2534,France
28,Chablis Grand Cru 'Vaudesir',Chablis Grand Cru 'Vaudesir' 2020,2020,chablis-grand-cru-vaudesir,0,Garnier et Fils,68.0,4.4,409,France
29,Vaucluse Blanc,Vaucluse Blanc 2017,2017,rasteau,0,Domaine Gourt de Mautens,68.0,4.2,362,France
30,Chardonnay,Chardonnay 2017,2017,yarra-valley,0,Yarra Yering,68.0,4.0,718,Australia
31,Where Dreams have no end (W... Dreams...),Where Dreams have no end (W... Dreams...) 2020,2020,venezia-giulia,0,Jermann,68.0,4.3,6168,Italia
32,Chablis Grand Cru 'Les Preuses',Chablis Grand Cru 'Les Preuses' 2017,2017,chablis-grand-cru-preuses,0,Chanson,68.18,4.2,210,France
33,Isidor,Isidor 2019,2019,vigneti-delle-dolomiti,0,Vignaiolo Fanti,68.28,4.1,369,Italia
34,Paleo Bianco,Paleo Bianco 2021,2021,tuscany,0,Le Macchiole,68.58,4.2,1105,Italia
35,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2021,2021,chassagne-montrachet,0,Domaine Bachelet-Ramonet,68.58,4.1,244,France
36,Brutus Rebula,Brutus Rebula 2019,2019,goriska-brda,0,Ferdinand Matjaž Četrtič,68.58,4.0,69,Slovenija
37,Chardonnay,Chardonnay 2017,2017,santa-rita-hills,0,Racines,68.7,4.3,383,United States
38,Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc,Beaune 1er Cru 'Clos Saint-Landry' (Monopole) Blanc 2018,2018,beaune-premier-cru,0,Bouchard Père & Fils,68.9,4.2,850,France
39,Meursault Poruzot Premier Cru,Meursault Poruzot Premier Cru 2004,2004,meursault-porusot,0,Domaine Alain Patriarche,69.0,4.2,123,France
40,Meursault 'Le Village',Meursault 'Le Village' 2020,2020,meursault,0,Edouard Delaunay,69.0,4.4,34,France
41,Chablis Grand Cru 'Vaudesir',Chablis Grand Cru 'Vaudesir' 2019,2019,chablis-grand-cru-vaudesir,0,Garnier et Fils,69.0,4.4,409,France
42,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2011,2011,pessac-leognan,0,Château Malartic-Lagravière,69.0,4.0,1912,France
43,Majorum Pouilly-Fumé,Majorum Pouilly-Fumé 2020,2020,pouilly-fume,0,Michel Redde,69.0,4.3,485,France
44,Chassagne-Montrachet 1er Cru 'Morgeot',Chassagne-Montrachet 1er Cru 'Morgeot' 2020,2020,chassagne-montrachet-morgeot,0,Vincent & Sophie Morey,69.0,4.3,110,France
45,Riesling Alsace Cuvée Frédéric Emile,Riesling Alsace Cuvée Frédéric Emile 2016,2016,alsace,0,Trimbach,69.0,4.1,10087,France
46,Saint-Aubin Premier Cru 'Les Combes au Sud',Saint-Aubin Premier Cru 'Les Combes au Sud' 2020,2020,saint-aubin-les-combes-au-sud,0,Jean Claude Bachelet & Fils,69.0,4.3,132,France
47,Aigle Noir Chardonnay,Aigle Noir Chardonnay 2019,2019,languedoc-roussillon,0,Gérard Bertrand,69.0,3.7,1029,France
48,Clos Béru Monopole Chablis,Clos Béru Monopole Chablis 2017,2017,chablis,0,Château de Béru,69.0,4.2,1012,France
49,Fixin,Fixin 2015,2015,fixin,0,Hubert Lignier,69.0,3.9,54,France
50,Blanc de Lynch-Bages,Blanc de Lynch-Bages 2019,2019,bordeaux,0,Château Lynch-Bages,68.0,4.1,3503,France
51,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2020,2020,chassagne-montrachet,0,Bouchard Père & Fils,68.0,4.1,1077,France
52,Sancerre D'Antan,Sancerre D'Antan 2020,2020,sancerre,0,Henri Bourgeois,68.0,4.3,2534,France
53,Chablis Grand Cru 'Vaudesir',Chablis Grand Cru 'Vaudesir' 2020,2020,chablis-grand-cru-vaudesir,0,Garnier et Fils,68.0,4.4,409,France
54,Vaucluse Blanc,Vaucluse Blanc 2017,2017,rasteau,0,Domaine Gourt de Mautens,68.0,4.2,362,France
55,Chardonnay,Chardonnay 2017,2017,yarra-valley,0,Yarra Yering,68.0,4.0,718,Australia
56,Where Dreams have no end (W... Dreams...),Where Dreams have no end (W... Dreams...) 2020,2020,venezia-giulia,0,Jermann,68.0,4.3,6168,Italia
57,Chablis Grand Cru 'Les Preuses',Chablis Grand Cru 'Les Preuses' 2017,2017,chablis-grand-cru-preuses,0,Chanson,68.18,4.2,210,France
58,Isidor,Isidor 2019,2019,vigneti-delle-dolomiti,0,Vignaiolo Fanti,68.28,4.1,369,Italia
59,Paleo Bianco,Paleo Bianco 2021,2021,tuscany,0,Le Macchiole,68.58,4.2,1105,Italia
60,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2021,2021,chassagne-montrachet,0,Domaine Bachelet-Ramonet,68.58,4.1,244,France
