,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Foudre à Canon Naturé,Foudre à Canon Naturé 2018,2018,arbois-pupillin,0,Domaine de la Borde,60.0,4.0,759,France
1,Clos Boucher Condrieu,Clos Boucher Condrieu 2020,2020,condrieu,0,Delas,60.0,4.1,739,France
2,Montes Obarenes Selección Terroir,Montes Obarenes Selección Terroir 2017,2017,rioja,0,Gómez Cruzado,60.0,4.3,973,España
3,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2020,2020,pessac-leognan,0,Château Malartic-Lagravière,60.0,4.0,1912,France
4,Saint-Romain Blanc,Saint-Romain Blanc 2018,2018,saint-romain,0,Domaine Taupenot-Merme,60.0,3.9,227,France
5,Jardin Suspendu Condrieu,Jardin Suspendu Condrieu 2020,2020,condrieu,0,Pierre Jean Villa,60.0,4.3,701,France
6,Côte du Jura,Côte du Jura 2018,2018,ctes-du-jura,0,Jane Eyre,60.0,4.2,31,France
7,In Fino,In Fino 2009,2009,languedoc-roussillon,0,Domaine de La Garance,60.0,0.0,0,France
8,Chassagne-Montrachet 1er Cru 'Grandes Ruchottes',Chassagne-Montrachet 1er Cru 'Grandes Ruchottes' 2020,2020,chassagne-montrachet-les-grandes-ruchottes,0,Domaine Bachelet-Ramonet,60.0,4.1,215,France
9,Pagodes de Cos Blanc,Pagodes de Cos Blanc 2020,2020,bordeaux,0,Cos d'Estournel,60.0,4.0,157,France
10,Saint-Véran,Saint-Véran 2019,2019,saint-veran,0,Jules Desjourneys,60.0,4.2,284,France
11,Puligny-Montrachet,Puligny-Montrachet 2020,2020,puligny-montrachet,0,Jean-Louis Chavy,60.0,4.3,2983,France
12,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,2013,pessac-leognan,0,Château Malartic-Lagravière,60.0,4.0,1912,France
13,Chassagne-Montrachet 1er Cru 'La Grande Montagne',Chassagne-Montrachet 1er Cru 'La Grande Montagne' 2020,2020,chassagne-montrachet-la-grande-montagne,0,Domaine Bachelet-Ramonet,60.0,0.0,0,France
14,Chablis Premier Cru Fourchaume,Chablis Premier Cru Fourchaume 2017,2017,chablis-premier-cru,0,Domaine William Fèvre,60.0,4.0,2650,France
15,Barlande Collioure Blanc,Barlande Collioure Blanc 2020,2020,collioure,0,Domaine de la Rectorie,60.0,0.0,0,France
16,Vat 1 Sémillon,Vat 1 Sémillon 2016,2016,hunter-valley,0,Tyrrell's,60.0,4.1,3258,Australia
17,Chardonnay,Chardonnay 2019,2019,napa-valley,0,Hunter Glenn,60.08,0.0,0,United States
18,Wachenheimer Goldbächel P.C,Wachenheimer Goldbächel P.C 2017,2017,pfalz,0,Dr. Bürklin-Wolf,60.48,4.1,529,Deutschland
19,Wachenheimer Altenburg P.C,Wachenheimer Altenburg P.C 2017,2017,pfalz,0,Dr. Bürklin-Wolf,60.48,4.0,672,Deutschland
20,Chablis Grand Cru Grenouilles,Chablis Grand Cru Grenouilles 2018,2018,chablis-grand-cru,0,Régnard,60.5,4.2,232,France
21,Saint-Romain Sous le Chateau,Saint-Romain Sous le Chateau 2020,2020,saint-romain,0,Domaine Henri & Gilles Buisson,60.528333333333336,4.2,249,France
22,Petite Arvine,Petite Arvine 2020,2020,martigny,0,Gérald Besse,60.68,3.9,654,Schweiz
23,Telémaco Liguria di Levante,Telémaco Liguria di Levante 2013,2013,liguria,0,Azienda Agricola Campogrande,60.68,3.9,196,Italia
24,Riesling Grand Cru 'Kastelberg',Riesling Grand Cru 'Kastelberg' 2019,2019,alsace,0,Rémy Gresser,60.78,3.9,135,France
25,Foudre à Canon Naturé,Foudre à Canon Naturé 2018,2018,arbois-pupillin,0,Domaine de la Borde,60.0,4.0,759,France
26,Clos Boucher Condrieu,Clos Boucher Condrieu 2020,2020,condrieu,0,Delas,60.0,4.1,739,France
27,Montes Obarenes Selección Terroir,Montes Obarenes Selección Terroir 2017,2017,rioja,0,Gómez Cruzado,60.0,4.3,973,España
28,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2020,2020,pessac-leognan,0,Château Malartic-Lagravière,60.0,4.0,1912,France
29,Saint-Romain Blanc,Saint-Romain Blanc 2018,2018,saint-romain,0,Domaine Taupenot-Merme,60.0,3.9,227,France
30,Jardin Suspendu Condrieu,Jardin Suspendu Condrieu 2020,2020,condrieu,0,Pierre Jean Villa,60.0,4.3,701,France
31,Côte du Jura,Côte du Jura 2018,2018,ctes-du-jura,0,Jane Eyre,60.0,4.2,31,France
32,In Fino,In Fino 2009,2009,languedoc-roussillon,0,Domaine de La Garance,60.0,0.0,0,France
33,Chassagne-Montrachet 1er Cru 'Grandes Ruchottes',Chassagne-Montrachet 1er Cru 'Grandes Ruchottes' 2020,2020,chassagne-montrachet-les-grandes-ruchottes,0,Domaine Bachelet-Ramonet,60.0,4.1,215,France
34,Pagodes de Cos Blanc,Pagodes de Cos Blanc 2020,2020,bordeaux,0,Cos d'Estournel,60.0,4.0,157,France
35,Saint-Véran,Saint-Véran 2019,2019,saint-veran,0,Jules Desjourneys,60.0,4.2,284,France
36,Puligny-Montrachet,Puligny-Montrachet 2020,2020,puligny-montrachet,0,Jean-Louis Chavy,60.0,4.3,2983,France
37,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,2013,pessac-leognan,0,Château Malartic-Lagravière,60.0,4.0,1912,France
38,Chassagne-Montrachet 1er Cru 'La Grande Montagne',Chassagne-Montrachet 1er Cru 'La Grande Montagne' 2020,2020,chassagne-montrachet-la-grande-montagne,0,Domaine Bachelet-Ramonet,60.0,0.0,0,France
39,Chablis Premier Cru Fourchaume,Chablis Premier Cru Fourchaume 2017,2017,chablis-premier-cru,0,Domaine William Fèvre,60.0,4.0,2650,France
40,Barlande Collioure Blanc,Barlande Collioure Blanc 2020,2020,collioure,0,Domaine de la Rectorie,60.0,0.0,0,France
41,Vat 1 Sémillon,Vat 1 Sémillon 2016,2016,hunter-valley,0,Tyrrell's,60.0,4.1,3258,Australia
42,Chardonnay,Chardonnay 2019,2019,napa-valley,0,Hunter Glenn,60.08,0.0,0,United States
43,Wachenheimer Goldbächel P.C,Wachenheimer Goldbächel P.C 2017,2017,pfalz,0,Dr. Bürklin-Wolf,60.48,4.1,529,Deutschland
44,Wachenheimer Altenburg P.C,Wachenheimer Altenburg P.C 2017,2017,pfalz,0,Dr. Bürklin-Wolf,60.48,4.0,672,Deutschland
45,Chablis Grand Cru Grenouilles,Chablis Grand Cru Grenouilles 2018,2018,chablis-grand-cru,0,Régnard,60.5,4.2,232,France
46,Saint-Romain Sous le Chateau,Saint-Romain Sous le Chateau 2020,2020,saint-romain,0,Domaine Henri & Gilles Buisson,60.528333333333336,4.2,249,France
47,Petite Arvine,Petite Arvine 2020,2020,martigny,0,Gérald Besse,60.68,3.9,654,Schweiz
48,Telémaco Liguria di Levante,Telémaco Liguria di Levante 2013,2013,liguria,0,Azienda Agricola Campogrande,60.68,3.9,196,Italia
