,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
547,Belvedere,Belvedere 2015,2015,Vigneti delle Dolomiti,0,De Tarczal,21.98,3.9,44
548,Pitzon Riesling,Pitzon Riesling 2021,2021,Südtirol - Alto Adige,0,Nals Margreid,21.98,3.9,402
549,Sandro Fay Ronco Valene,Sandro Fay Ronco Valene 2021,2021,Terrazze Retiche di Sondrio,0,Società Agricola Fay,21.98,3.8,167
550,L'Indigene Vouvray Sec,L'Indigene Vouvray Sec 2017,2017,Vouvray,0,Domaine Bourillon Dorléans,21.996666666666666,4.1,92
551,Les Blancs Closeaux Chinon,Les Blancs Closeaux Chinon 2021,2021,Chinon,0,Pierre & Bertrand Couly,21.996666666666666,4.0,334
552,Galifay Cairanne Blanc,Galifay Cairanne Blanc 2022,2022,Côtes-du-Rhône-Villages,0,Le Domaine de la Presidente,21.996666666666666,3.6,70
553,Baron Veyron La Croix Pouilly-Fuissé,Baron Veyron La Croix Pouilly-Fuissé 2019,2019,Pouilly-Fuissé,0,Château Chasselas,21.996666666666666,4.2,110
554,Bourgogne Blanc,Bourgogne Blanc 2020,2020,Bourgogne,0,Domaine Gachot-Monot,22.0,3.6,70
555,Les Pièces Longue,Les Pièces Longue 2018,2018,Vin de France,0,Mas del Périé - Fabien Jouves,22.0,4.0,505
556,Petit Chablis,Petit Chablis 2020,2020,Petit Chablis,0,Domaine d'Elise,22.0,3.7,1351
557,Gewürztraminer Alsace Evidence,Gewürztraminer Alsace Evidence 2020,2020,Elzas,0,Gustave Lorentz,22.0,3.8,271
558,Chablis,Chablis 2021,2021,Chablis,0,Garnier et Fils,22.0,4.0,3651
559,Les Pins Saint-Péray,Les Pins Saint-Péray 2021,2021,Saint-Péray,0,Bernard Gripa,22.0,4.0,1219
560,Chablis,Chablis 2021,2021,Chablis,0,Alain Gautheron,22.0,3.9,3906
561,Myra,Myra 2017,2017,Trentino,0,Ansitz Waldgries,22.0,4.1,578
562,Crozes-Hermitage Blanc,Crozes-Hermitage Blanc 2021,2021,Crozes-Hermitage,0,Yann Chave,22.0,3.6,238
563,Bourgogne Hautes-Côtes de Beaune Blanc,Bourgogne Hautes-Côtes de Beaune Blanc 2020,2020,Bourgogne Hautes-Côtes de Beaune,0,Sébastien Magnien,22.0,3.9,78
564,Val de Montferrand Grande Cuvée Blanc,Val de Montferrand Grande Cuvée Blanc 2020,2020,Val de Montferrand,0,Domaine de l'Hortus,22.0,4.0,1324
565,Chablis,Chablis 2021,2021,Chablis,0,Louis Moreau,22.0,3.9,8538
566,La Mouette Bordeaux Blanc Sec,La Mouette Bordeaux Blanc Sec 2021,2021,Bordeaux Sec,0,Château Lestage,22.0,4.0,53
567,Myra,Myra 2015,2015,Trentino,0,Ansitz Waldgries,22.0,4.1,578
568,Bouzéron,Bouzéron 2009,2009,Bouzéron,0,Domaine Chanzy,22.0,3.6,336
569,Etna Bianco,Etna Bianco 2015,2015,De Etna,0,Planeta,22.0,3.8,4022
570,La Chatellenie Sancerre,La Chatellenie Sancerre 2018,2018,Sancerre,0,Joseph Mellot,22.0,4.0,4624
571,Crozes-Hermitage Blanc,Crozes-Hermitage Blanc 2017,2017,Crozes-Hermitage,0,Domaine Aléofane,22.0,3.9,120
572,Senza Tempo Spigau,Senza Tempo Spigau 2011,2011,Ligurië,0,Rocche del Gatto,22.0,4.0,36
573,Bidis Terre Siciliane,Bidis Terre Siciliane 2016,2016,Terre Siciliane,0,Valle dell'Acate,22.0,3.9,387
574,Papillon Blanc,Papillon Blanc 2022,2022,Vin de France,0,Domaine Henri Milan,22.0,3.7,108
575,Graves Blanc,Graves Blanc 2017,2017,Graves,0,Château Rahoul,22.05,3.9,1591
576,Furmint,Furmint 2019,2019,Nagy-Somló,0,Abeles,22.06,4.0,31
577,Furmint,Furmint 2018,2018,Nagy-Somló,0,Somlói Apátsági Pince,22.06,4.0,176
578,Mer & Coquillages,Mer & Coquillages 2021,2021,Elzas,0,Julien Meyer,22.08,3.7,700
579,Petite Arvine,Petite Arvine 2020,2020,Valle d’Aosta,0,Lo Triolet,22.08,4.0,304
580,Crozes-Hermitage Les Meysonniers Blanc,Crozes-Hermitage Les Meysonniers Blanc 2021,2021,Crozes-Hermitage,0,M. Chapoutier,22.1,3.8,1091
581,Gewürztraminer Alsace Grand Cru 'Zinnkoepfle',Gewürztraminer Alsace Grand Cru 'Zinnkoepfle' 2020,2020,Alsace Grand Cru 'Zinnkoepfle',0,Domaine Schirmer,22.1,4.0,25
582,Chateau de Fontaine-Audon,Chateau de Fontaine-Audon 2022,2022,Sancerre,0,Langlois-Chateau,22.1,3.9,3184
583,Chateau de Thauvenay 'Terroir Calcaire',Chateau de Thauvenay 'Terroir Calcaire' 2021,2021,Sancerre,0,Langlois-Chateau,22.1,3.9,695
584,Unwooded Chardonnay,Unwooded Chardonnay 2020,2020,Constantia,0,Constantia Uitsig,22.14,3.8,441
585,Rampaneto Curtefranca,Rampaneto Curtefranca 2020,2020,Curtefranca,0,Cavalleri,22.16,3.7,328
586,Chardonnay,Chardonnay 2021,2021,Collio,0,Tercic,22.18,3.9,202
587,Follia Bianco,Follia Bianco 2016,2016,Lazio,0,Piana dei Castelli,22.18,4.1,374
588,Terroir de Fuissé Pouilly-Fuissé,Terroir de Fuissé Pouilly-Fuissé 2020,2020,Pouilly-Fuissé,0,Domaine Romanin,22.2,3.8,238
589,Menetou-Salon Le Prieuré Des Aublats Blanc,Menetou-Salon Le Prieuré Des Aublats Blanc 2021,2021,Menetou-Salon,0,Henri Bourgeois,22.2,3.8,410
590,Saint-Joseph Deschants Blanc,Saint-Joseph Deschants Blanc 2019,2019,Saint-Joseph,0,M. Chapoutier,22.2,3.8,1308
591,Vigna del Vulcano Lacryma Christi del Vesuvio Bianco,Vigna del Vulcano Lacryma Christi del Vesuvio Bianco 2020,2020,Vesuvio,0,Villa Dora,22.28,3.8,471
592,Limen Bianco,Limen Bianco 2018,2018,Trentino-Zuid-Tirol,0,Giuliano Micheletti,22.28,3.7,43
593,EsSenza Pigato Riviera Ligure di Ponente,EsSenza Pigato Riviera Ligure di Ponente 2022,2022,Riviera Ligure di Ponente,0,Vio Giobatta - BioVio,22.28,3.9,94
594,Bourgogne Blanc,Bourgogne Blanc 2020,2020,Bourgogne,0,Trénel,22.28,3.6,88
595,EsSenza Pigato Riviera Ligure di Ponente,EsSenza Pigato Riviera Ligure di Ponente 2021,2021,Riviera Ligure di Ponente,0,Vio Giobatta - BioVio,22.28,3.9,94
596,Climat Brechen Viré-Clessé,Climat Brechen Viré-Clessé 2020,2020,Viré-Clessé,0,Gondard Perrin,22.3,4.4,251
597,Pouilly-Fuissé 'Ronchevat',Pouilly-Fuissé 'Ronchevat' 2021,2021,Pouilly-Fuissé,0,Domaine Carrette,22.3,3.9,44
598,Custoza Superiore,Custoza Superiore 2018,2018,Bianco di Custoza,0,Le Vigne di San Pietro,22.38,3.9,53
599,T,T 2018,2018,Sicilia,0,Guccione,22.38,3.8,170
600,Les Audouines,Les Audouines 2019,2019,Val de Loire,0,Lise and Bertrand Jousset,22.4,4.1,204
601,Granit Alvarinho,Granit Alvarinho 2022,2022,Monção e Melgaço,0,Soalheiro,22.4,4.1,6888
602,Parresia,Parresia 2020,2020,Toscane,0,È Jamu,22.4,4.0,44
603,Au Dessus de la Loi Riesling,Au Dessus de la Loi Riesling 2020,2020,Elzas,0,Marc Kreydenweiss,22.4,4.0,94
604,Back to Silence,Back to Silence 2021,2021,Lugana,0,Ottella,22.4,4.0,723
605,Blanc,Blanc 2020,2020,Bekaa Valley,0,Domaine des Tourelles,22.41,3.6,715
606,Sauvignon Blanc - Sémillon,Sauvignon Blanc - Sémillon 2021,2021,Walker Bay,0,Creation,22.41,3.7,459
607,Gilles Gaudron Les Vaux Louis Vouvray Chenin Blanc,Gilles Gaudron Les Vaux Louis Vouvray Chenin Blanc 2019,2019,Vouvray,0,Sylvain Gaudron,22.48,3.9,289
608,Rìvoli Pinot Grigio,Rìvoli Pinot Grigio 2020,2020,delle Venezie,0,Roeno,22.48,4.0,194
609,Homburg Silvaner Trocken,Homburg Silvaner Trocken 2019,2019,Franken,0,Fürst Löwenstein,22.48,3.6,122
610,Cuvée Marie Jurançon Sec,Cuvée Marie Jurançon Sec 2016,2016,Jurançon,0,Clos Uroulat,22.48,3.8,1455
611,Les Antiques,Les Antiques 2022,2022,Alpilles,0,Domaine Fontchêne,22.5,3.8,31
612,Chardonnay,Chardonnay 2019,2019,Valle d’Aosta,0,Les Crêtes,22.5,3.7,1606
613,Manon Pic Saint Loup,Manon Pic Saint Loup 2021,2021,Pic-Saint-Loup,0,Clos Marie,22.5,3.9,1026
614,Cham-Cham Blanc,Cham-Cham Blanc 2019,2019,Bouches-du-Rhone,0,Mas de Valériole,22.5,4.0,39
615,Chablis Premier Cru 'Fourchaume',Chablis Premier Cru 'Fourchaume' 2021,2021,Chablis 1er Cru 'Fourchaume',0,Gerard Tremblay,22.5,3.8,251
616,Gewürztraminer Alsace Grand Cru 'Kirchberg de Barr',Gewürztraminer Alsace Grand Cru 'Kirchberg de Barr' 2018,2018,Alsace Grand Cru 'Kirchberg de Barr',0,Domaine Hering,22.5,4.1,144
617,Macération Pinot Gris,Macération Pinot Gris 2021,2021,Elzas,0,Domaine Pfister,22.5,4.0,90
618,Macération Gewürztraminer,Macération Gewürztraminer 2021,2021,Elzas,0,Domaine Pfister,22.5,4.1,49
619,Oppidum,Oppidum 2020,2020,Limoux,0,Château de Gaure,22.5,4.0,394
620,Les Beauvoirs Chenin,Les Beauvoirs Chenin 2019,2019,Touraine-Amboise,0,Domaine de la Prévoté - Bonnigal et Bodet Vignerons,22.5,4.2,107
621,Saint-Joseph Blanc,Saint-Joseph Blanc 2021,2021,Saint-Joseph,0,Domaine Durand (Eric & Joël),22.5,3.9,77
622,Bourgogne Hautes-Côtes de Beaune Blanc,Bourgogne Hautes-Côtes de Beaune Blanc 2020,2020,Bourgogne Hautes-Côtes de Beaune,0,Labry,22.5,3.6,36
623,Arbois Chardonnay,Arbois Chardonnay 2016,2016,Arbois,0,Rolet,22.5,3.9,2189
624,Sancerre Blanc,Sancerre Blanc 2022,2022,Sancerre,0,Domaine du Pré Semelé (Julien & Clément Raimbault),22.5,4.0,2204
625,The Lion Hound White,The Lion Hound White 2020,2020,Paarl,0,Ridgeback,22.57,3.7,159
626,Marine,Marine 2018,2018,Colli Tortonesi,0,Marina Coppi,22.58,3.8,228
627,Miranius,Miranius 2021,2021,Penedès,0,Celler Credo,22.58,3.7,2571
628,Vajasindi Lavico Etna Bianco,Vajasindi Lavico Etna Bianco 2022,2022,De Etna,0,Duca di Salaparuta,22.58,3.9,118
629,Kaseler Riesling Trocken,Kaseler Riesling Trocken 2020,2020,Mosel,0,Reichsgraf von Kesselstatt,22.58,3.9,526
630,Origine Sancerre Blanc,Origine Sancerre Blanc 2021,2021,Sancerre,0,Matthias et Emile Roblin,22.6,4.0,1835
631,Les Arums de Lagrange Bordeaux,Les Arums de Lagrange Bordeaux 2014,2014,Bordeaux,0,Château Lagrange,22.6,3.8,2355
632,Catarratto,Catarratto 2021,2021,Terre Siciliane,0,Porta del Vento,22.67,3.8,1230
633,Von Der Nahe Riesling,Von Der Nahe Riesling 2021,2021,Nahe,0,Diel,22.68,3.9,102
634,Winter Ferment Sauvignon Blanc,Winter Ferment Sauvignon Blanc 2021,2021,Durbanville,0,Diemersdal,22.68,4.3,637
635,Chablis,Chablis 2021,2021,Chablis,0,Bernard Michaut,22.7,3.9,97
636,Saint-Joseph Le Grand Pompée Blanc,Saint-Joseph Le Grand Pompée Blanc 2022,2022,Saint-Joseph,0,Paul Jaboulet Aîné,22.7,3.7,239
637,Argile Blanc,Argile Blanc 2022,2022,Vins des Allobroges,0,Domaine des Ardoisieres,22.7,3.9,2904
638,Fransola,Fransola 2006,2006,Penedès,0,Familia Torres,22.7,4.0,3261
639,Les Pénitents Chardonnay,Les Pénitents Chardonnay 2017,2017,Côtes de la Charite,0,Alphonse Mellot,22.7,3.7,942
640,Friulano,Friulano 2017,2017,Collio,0,Roncús,22.75,3.7,160
641,Rethium,Rethium 2019,2019,Vigneti delle Dolomiti,0,Castel Noarna,22.78,3.9,90
642,Vigna del Vulcano Lacryma Christi del Vesuvio Bianco,Vigna del Vulcano Lacryma Christi del Vesuvio Bianco 2022,2022,Vesuvio,0,Villa Dora,22.78,3.8,471
643,La Rambarde des Cuvée Creatives Pouilly-Fumé,La Rambarde des Cuvée Creatives Pouilly-Fumé 2020,2020,Pouilly-Fumé,0,Landrat-Guyollot,22.78,3.7,1018
644,Vinschgauer Chardonnay,Vinschgauer Chardonnay 2022,2022,Südtirol - Alto Adige,0,Stachlburg,22.78,3.8,116
645,Sauvignon,Sauvignon 2021,2021,Colli Orientali del Friuli,0,Livio Felluga,22.78,4.0,6254
646,Cuvée Romble Sancerre Blanc,Cuvée Romble Sancerre Blanc 2019,2019,Sancerre,0,Dauny,22.8,4.1,65
647,Bourgogne 'Les Charmes',Bourgogne 'Les Charmes' 2017,2017,Bourgogne,0,Thibault Liger-Belair,22.8,3.8,251
648,Les Cocalières Blanc,Les Cocalières Blanc 2022,2022,Languedoc,0,Domaine d'Aupilhac,22.8,3.9,395
649,Chateau de Maligny Chablis Premier Cru 'Montee de Tonnerre',Chateau de Maligny Chablis Premier Cru 'Montee de Tonnerre' 2019,2019,Chablis 1er Cru 'Montee de Tonnerre',0,Jean Durup,22.8,3.9,214
650,Salamander Klaser Weissburgunder Riserva,Salamander Klaser Weissburgunder Riserva 2019,2019,Trentino-Zuid-Tirol,0,Niklas,22.88,4.0,201
651,Capitel Foscarino,Capitel Foscarino 2021,2021,Veneto,0,Anselmi,22.88,3.9,1761
652,Vigneti della Polisena Valcalepio Bianco,Vigneti della Polisena Valcalepio Bianco 2021,2021,Valcalepio,0,Tosca,22.88,3.6,69
653,Sauvignon,Sauvignon 2021,2021,Collio,0,Tercic,22.88,3.8,172
654,Orci,Orci 2015,2015,Toscane,0,Fattoria di Petrognano,22.88,3.5,84
655,Col Matìss Sauvignon,Col Matìss Sauvignon 2021,2021,Colli Orientali del Friuli,0,La Tunella,22.88,4.2,777
656,Saint-Joseph Blanc,Saint-Joseph Blanc 2020,2020,Saint-Joseph,0,E. Guigal,22.89,3.7,1260
657,Blanc,Blanc 2022,2022,Patrimonio,0,Domaine Gentile,22.9,3.6,421
658,La Canopée Jurançon Sec,La Canopée Jurançon Sec 2019,2019,Jurançon Sec,0,Domaine Cauhapé,22.9,4.0,538
659,Grande Réserve Sancerre Blanc,Grande Réserve Sancerre Blanc 2022,2022,Sancerre,0,Henri Bourgeois,22.9,4.0,6966
660,Riesling Réserve,Riesling Réserve 2020,2020,Elzas,0,Fernand Engel,22.9,3.7,1655
661,Llum,Llum 2022,2022,Languedoc-Roussillon,0,Le Roc des Anges,22.9,4.0,1259
662,Bourgogne Cuvée Saint-Vincent Blanc,Bourgogne Cuvée Saint-Vincent Blanc 2020,2020,Bourgogne,0,Vincent Girardin,22.9,3.7,1914
663,Sancerre Blanc,Sancerre Blanc 2021,2021,Sancerre,0,Lucien Crochet,22.9,4.1,4947
664,Ronceray Anjou,Ronceray Anjou 2021,2021,Anjou,0,Château de Plaisance,22.9,4.1,189
665,Irouléguy Blanc,Irouléguy Blanc 2021,2021,Irouléguy,0,Domaine Ilarria,22.9,3.8,211
666,Zephir Côtes de Provence Blanc,Zephir Côtes de Provence Blanc 2020,2020,Côtes de Provence,0,Domaine de la Navicelle,22.9,4.0,52
667,Crozes-Hermitage Cour de Récré,Crozes-Hermitage Cour de Récré 2021,2021,Crozes-Hermitage,0,Francois Villard,22.9,4.0,460
668,La Croix Picot Savennières,La Croix Picot Savennières 2019,2019,Savennières,0,Domaine FL,22.9,3.8,719
669,Sauvignon Blanc,Sauvignon Blanc 2021,2021,Adelaide Hills,0,Shaw + Smith,22.9,4.0,5449
670,Le Fief du Breil Muscadet-Sèvre et Maine,Le Fief du Breil Muscadet-Sèvre et Maine 2017,2017,Muscadet-Sevre et Maine,0,Landron,22.9,3.8,1209
671,Le Kottabe Riesling,Le Kottabe Riesling 2022,2022,Elzas,0,Josmeyer,22.9,3.9,2182
672,Estate Reserve Chardonnay,Estate Reserve Chardonnay 2020,2020,Stellenbosch,0,Glenelly,22.9,3.8,2092
673,Saint Peray Version,Saint Peray Version 2021,2021,Saint-Péray,0,Francois Villard,22.9,3.9,1265
674,Côtes de Provence Blanc,Côtes de Provence Blanc 2017,2017,Côtes de Provence,0,Château de Berne,22.9,4.1,1541
675,Borszörcsök-Somlószőlős Juhfark,Borszörcsök-Somlószőlős Juhfark 2018,2018,Hongarije,0,Somlói Vándor,22.94,4.1,55
676,Petruss Sauvignon,Petruss Sauvignon 2016,2016,Friuli-Venezia Giulia,0,Ferruccio Sgubin,22.95,4.2,144
677,Mercurey 'Les Marcoeurs',Mercurey 'Les Marcoeurs' 2020,2020,Mercurey,0,Château de Chamilly,22.95,4.0,78
678,La Croix de l'Eremita,La Croix de l'Eremita 2020,2020,Crozes-Hermitage,0,Jeantet Laurent,22.95,4.1,109
679,Bourgogne Côte d’Or Chardonnay,Bourgogne Côte d’Or Chardonnay 2021,2021,Bourgogne,0,Domaine Bzikot,22.95,4.2,163
680,Ambrosia Verdicchio dei Castelli di Jesi Riserva Classico,Ambrosia Verdicchio dei Castelli di Jesi Riserva Classico 2020,2020,Verdicchio dei Castelli di Jesi Riserva,0,Vignamato,22.97,4.0,270
681,Taerra Vermentino di Gallura  Superiore,Taerra Vermentino di Gallura  Superiore 2020,2020,Vermentino di Gallura,0,Tani,22.98,3.9,1047
682,Riesling,Riesling 2018,2018,Rheinhessen,0,Louis Guntrum,22.98,3.8,3024
683,Manzoni Bianco,Manzoni Bianco 2019,2019,Vigneti delle Dolomiti,0,Vignaiolo Fanti,22.98,3.8,278
684,Clos des Allées Muscadet Sèvre & Maine Tiré Sur Lie,Clos des Allées Muscadet Sèvre & Maine Tiré Sur Lie 2020,2020,Muscadet-Sevre et Maine,0,Pierre Luneau-Papin,22.98,3.9,696
685,Marine,Marine 2016,2016,Colli Tortonesi,0,Marina Coppi,22.98,3.8,228
686,Scopeto Toscana,Scopeto Toscana 2021,2021,Toscane,0,Bibi Graetz,22.98,3.6,393
687,Friulano,Friulano 2021,2021,Colli Orientali del Friuli,0,Livio Felluga,22.98,3.8,3921
688,Cardellino Chardonnay,Cardellino Chardonnay 2022,2022,Südtirol - Alto Adige,0,Elena Walch,22.98,3.9,3266
689,Terroir de Fuissé Pouilly-Fuissé,Terroir de Fuissé Pouilly-Fuissé 2019,2019,Pouilly-Fuissé,0,Domaine Romanin,23.0,3.8,238
690,C de Marin,C de Marin 2020,2020,Vins des Allobroges,0,Les Vignes de Paradis,23.0,3.9,289
691,Mademoiselle T Menetou-Salon,Mademoiselle T Menetou-Salon 2020,2020,Menetou-Salon,0,Domaine Jean Teiller,23.0,4.0,290
692,Blanc de Chasse-Spleen Bordeaux,Blanc de Chasse-Spleen Bordeaux 2018,2018,Bordeaux,0,Château Chasse-Spleen,23.0,3.9,1562
693,Cairanne Blanc,Cairanne Blanc 2021,2021,Cairanne,0,Domaine Richaud,23.0,3.8,248
694,Terre de Pierre,Terre de Pierre 2021,2021,Muscadet-Sevre et Maine,0,Pierre Luneau-Papin,23.0,3.9,1352
695,'Askos' Verdeca,'Askos' Verdeca 2022,2022,Valle d'Itria,0,Li Veli,23.0,4.1,4428
696,La Petite Tete au Soleil Z,La Petite Tete au Soleil Z 2016,2016,Elzas,0,Paul Kubler,23.0,3.8,158
697,Mantoulan Sec,Mantoulan Sec 2017,2017,Jurançon,0,Clos Lapeyre,23.0,4.0,422
698,Leon Pouilly-Fumé,Leon Pouilly-Fumé 2020,2020,Pouilly-Fumé,0,Jonathan Didier Pabiot,23.0,4.0,2116
699,Vosgros Chablis Premier Cru,Vosgros Chablis Premier Cru 2019,2019,Chablis Premier Cru,0,Domaine du Chardonnay,23.0,3.9,294
700,La Renardière Pouilly-Fumé,La Renardière Pouilly-Fumé 2021,2021,Pouilly-Fumé,0,Bouchie-Chatellier,23.05,3.9,1770
701,Les Molates Chardonnay - Savagnin,Les Molates Chardonnay - Savagnin 2021,2021,Côtes du Jura,0,Eric et Bérengère Thill,23.05,4.0,30
702,Gavi Riserva,Gavi Riserva 2019,2019,Gavi,0,La Raia,23.1,3.9,708
703,Vertis Verdicchio di Matelica,Vertis Verdicchio di Matelica 2019,2019,Verdicchio di Matelica,0,Borgo Paglianetto,23.1,3.9,604
704,Tralivio,Tralivio 2020,2020,Verdicchio dei Castelli di Jesi,0,Sartarelli,23.1,3.7,1888
705,Sauvignon Saint-Bris,Sauvignon Saint-Bris 2021,2021,Saint-Bris,0,Domaine Gueguen,23.1,3.7,479
706,Sylvaner,Sylvaner 2018,2018,Südtirol - Alto Adige,0,Taschlerhof,23.1,3.8,540
707,Le S,Le S 2017,2017,Val de Loire,0,Ampelidae,23.1,3.9,232
708,Riesling Alsace,Riesling Alsace 2020,2020,Elzas,0,Trimbach,23.1,3.7,23714
709,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2018,2018,Pessac-Léognan,0,Château Picque Caillou,23.15,3.7,292
710,Paòne Fiano,Paòne Fiano 2020,2020,Campania,0,Cantina del Barone,23.16,3.6,344
711,Sheep,Sheep 2021,2021,Terre del Volturno,0,Il Verro,23.18,3.6,145
712,Vom Gelben Fels Riesling Trocken,Vom Gelben Fels Riesling Trocken 2019,2019,De Palts,0,Weingut Weegmüller,23.18,3.8,611
713,Chardonnay,Chardonnay 2021,2021,Südtirol - Alto Adige,0,Brunnenhof Mazzon,23.18,3.8,57
714,Monfort Giallo,Monfort Giallo 2019,2019,Vigneti delle Dolomiti,0,Casata Monfort,23.18,4.0,70
715,Crozes-Hermitage Blanc,Crozes-Hermitage Blanc 2021,2021,Crozes-Hermitage,0,Domaine Aléofane,23.2,3.9,120
716,Les Folastries Gewürztraminer,Les Folastries Gewürztraminer 2020,2020,Elzas,0,Josmeyer,23.2,3.9,1146
717,GB Sauvage Riesling,GB Sauvage Riesling 2022,2022,Rheingau,0,Georg Breuer,23.2,3.7,7603
718,Estate Chardonnay,Estate Chardonnay 2019,2019,Short Hills Bench,0,Henry of Pelham,23.21,3.5,125
719,Songe d'or Viognier - Grenache Blanc,Songe d'or Viognier - Grenache Blanc 2014,2014,Provence,0,Domaine des Enchanteurs,23.22,3.9,96
720,Mâcon-Azé,Mâcon-Azé 2020,2020,Mâcon-Azé,0,Domaine de la Garenne,23.22,3.8,903
721,Bourgogne Aligoté,Bourgogne Aligoté 2019,2019,Bourgogne Aligoté,0,Géantet-Pansiot,23.22,3.6,254
722,Bourgogne Aligoté,Bourgogne Aligoté 2021,2021,Bourgogne Aligoté,0,Géantet-Pansiot,23.22,3.6,254
723,Tête de Cuvée Montagny,Tête de Cuvée Montagny 2020,2020,Montagny,0,Berthenet,23.22,3.9,846
724,Petit Ours Blanc,Petit Ours Blanc 2021,2021,Côtes du Rhône,0,Domaine du Coulet - Matthieu Barret,23.22,3.7,298
725,Chablis,Chablis 2021,2021,Chablis,0,Jean-Paul & Benoit Droin,23.25,4.0,6791
726,Cuvée Marie Jurançon Sec,Cuvée Marie Jurançon Sec 2018,2018,Jurançon,0,Clos Uroulat,23.28,3.8,1455
727,Majano,Majano 2019,2019,Trentino,0,Francesco Poli,23.28,3.8,68
728,Vieilles Vignes Pouilly-Fuissé,Vieilles Vignes Pouilly-Fuissé 2021,2021,Pouilly-Fuissé,0,Pascal Renaud,23.3,4.0,928
729,Le Grand B,Le Grand B 2020,2020,Vin de France,0,Château La Colombiere,23.3,3.8,238
730,Domaine Laffourcade Savennières,Domaine Laffourcade Savennières 2018,2018,Savennières,0,Vignobles Laffourcade,23.32,3.9,192
731,Maria Costanza Bianco,Maria Costanza Bianco 2022,2022,Sicilia,0,G. Milazzo,23.33,4.2,5192
732,Nahesteiner Riesling Kabinett,Nahesteiner Riesling Kabinett 2020,2020,Nahe,0,Diel,23.38,3.9,57
733,1516,1516 2016,2016,Sicilia,0,Guccione,23.38,3.7,42
734,Praepositus Kerner,Praepositus Kerner 2021,2021,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),23.38,4.0,3297
735,Chardonnay,Chardonnay 2021,2021,Colli Orientali del Friuli,0,Livio Felluga,23.38,3.7,1275
736,Mâcon-Igé Château London,Mâcon-Igé Château London 2018,2018,Mâcon-Igé,0,Jean-Claude Boisset,23.38,3.9,1495
737,Bio Blanc de Blancs,Bio Blanc de Blancs 2017,2017,La Londe,0,Château Les Valentines,23.38,3.8,298
738,Verdicchio dei Castelli di Jesi Classico Superiore,Verdicchio dei Castelli di Jesi Classico Superiore 2020,2020,Verdicchio dei Castelli di Jesi,0,Azienda Santa Barbara - Stefano Antonucci,23.38,4.0,3014
739,Sancerre Grande Cuvée,Sancerre Grande Cuvée 2020,2020,Sancerre,0,Domaine de St Romble,23.4,4.0,211
740,Chamane,Chamane 2022,2022,Côtes du Roussillon,0,Le Roc des Anges,23.4,3.9,118
741,Sancerre Grande Cuvée,Sancerre Grande Cuvée 2022,2022,Sancerre,0,Domaine de St Romble,23.4,4.0,211
742,Pinot Gris Alsace Grand Cru 'Kirchberg de Barr',Pinot Gris Alsace Grand Cru 'Kirchberg de Barr' 2020,2020,Alsace Grand Cru 'Kirchberg de Barr',0,Vincent Stoeffler,23.4,4.1,42
743,La Gravelière Sancerre,La Gravelière Sancerre 2021,2021,Sancerre,0,Joseph Mellot,23.4,3.9,1186
744,La Vie On y Est,La Vie On y Est 2021,2021,Côtes du Rhône,0,Gramenon,23.4,3.9,882
745,Pouilly-Fumé 'La Grande Cuvée',Pouilly-Fumé 'La Grande Cuvée' 2017,2017,Pouilly-Fumé,0,Domaine Fournier Père et Fils,23.4,3.9,585
746,La Vie On y Est,La Vie On y Est 2020,2020,Côtes du Rhône,0,Gramenon,23.4,3.9,882
747,Pinot Gris Réserve,Pinot Gris Réserve 2021,2021,Elzas,0,Fernand Engel,23.4,3.8,1002
748,Chardonnay Kreuth,Chardonnay Kreuth 2021,2021,Südtirol - Alto Adige,0,Terlan (Terlano),23.4,4.0,4443
749,Pinot Bianco,Pinot Bianco 2021,2021,Venezia Giulia,0,Jermann,23.41,3.9,1688
750,Calvarino Soave Classico,Calvarino Soave Classico 2020,2020,Soave Classico,0,Pieropan,23.45,3.9,8993
751,Douro Manoella Branco,Douro Manoella Branco 2020,2020,Douro,0,Wine & Soul,23.48,3.9,1028
752,Ribolla Gialla,Ribolla Gialla 2021,2021,Collio,0,Tercic,23.48,3.7,308
753,Givry 'Sans Nom',Givry 'Sans Nom' 2021,2021,Givry,0,Michel Sarrazin,23.49,4.0,262
754,Terroir de Fuissé Pouilly-Fuissé,Terroir de Fuissé Pouilly-Fuissé 2016,2016,Pouilly-Fuissé,0,Domaine Romanin,23.5,3.8,238
755,The Field Blend,The Field Blend 2020,2020,Kuststreek,0,Stark-Condé,23.5,3.9,885
756,Chablis 1er Cru 'Vau Ligneau',Chablis 1er Cru 'Vau Ligneau' 2021,2021,Chablis 1er Cru 'Vau Ligneau',0,Domaine de la Motte,23.5,4.1,991
757,Round Mountain Sauvignon Blanc,Round Mountain Sauvignon Blanc 2020,2020,Franschhoek,0,Stark-Condé,23.5,3.9,547
758,AltO de Cantenac Brown,AltO de Cantenac Brown 2019,2019,Bordeaux,0,Château Cantenac Brown,23.5,4.0,942
759,Bordeaux Blanc,Bordeaux Blanc 2017,2017,Bordeaux,0,Château Loudenne,23.5,3.8,837
760,Pouilly-Fumé,Pouilly-Fumé 2022,2022,Pouilly-Fumé,0,Patrice Moreux,23.5,3.8,1188
