,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Génération XIX Sancerre Blanc,Génération XIX Sancerre Blanc 2017,2017,sancerre,0,Alphonse Mellot,91.2,4.0,186,France
1,Sanct Valentin Chardonnay,Sanct Valentin Chardonnay 2015,2015,alto-adige,0,St. Michael-Eppan,91.3,4.2,7984,Italia
2,Sanct Valentin Sauvignon,Sanct Valentin Sauvignon 2013,2013,alto-adige,0,St. Michael-Eppan,91.3,4.2,12172,Italia
3,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2021,2021,condrieu,0,Domaine Georges Vernay,91.5,4.4,1899,France
4,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2013,2013,pessac-leognan,0,Château Smith Haut-Lafitte,91.8,4.3,3945,France
5,Weissburgunder,Weissburgunder 2017,2017,alto-adige,0,Falkenstein,91.88,3.8,742,Italia
6,Kalimera,Kalimera 2019,2019,ischia,0,Cenatiempo,91.98,4.2,1055,Italia
7,Meursault,Meursault 2017,2017,meursault,0,Jean-Philippe Fichet,91.98,4.2,1211,France
8,Puligny-Montrachet 'Les Aubues',Puligny-Montrachet 'Les Aubues' 2020,2020,puligny-montrachet,0,Jean Claude Bachelet & Fils,92.0,4.3,417,France
9,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2017,2017,cotes-catalanes,0,Domaine Gauby,92.0,4.1,599,France
10,Meursault Premier Cru 'Les Charmes',Meursault Premier Cru 'Les Charmes' 2020,2020,meursault-charmes,0,Domaine des Terres de Velle,92.0,4.2,67,France
11,Terre Alte,Terre Alte 2017,2017,rosazzo,0,Livio Felluga,91.0,4.3,5149,Italia
12,Blanc de Valandraud No. 1 Bordeaux Blanc,Blanc de Valandraud No. 1 Bordeaux Blanc 2018,2018,bordeaux,0,Château Valandraud,91.5,4.1,617,France
13,Chardonnay,Chardonnay 2020,2020,geelong,0,By Farr,91.5,4.3,957,Australia
14,Les Oliviers Saint-Joseph,Les Oliviers Saint-Joseph 2020,2020,saint-joseph,0,Domaine Pierre Gonon,92.0,4.3,1495,France
15,Meursault-Bouchères Premier Cru,Meursault-Bouchères Premier Cru 2016,2016,meursault-les-boucheres,0,Domaine Génot-Boulanger,92.0,4.4,526,France
16,Jesuitengarten Forst GG,Jesuitengarten Forst GG 2017,2017,pfalz,0,Von Winning,91.11062560757723,4.3,154,Deutschland
17,Meursault Vieilles Vignes,Meursault Vieilles Vignes 2020,2020,meursault,0,Sylvain Dussort,91.8,3.9,334,France
18,Sancerre Les Romains,Sancerre Les Romains 2019,2019,sancerre,0,Domaine Vacheron,92.0,4.1,1976,France
19,Chablis 1er Cru 'Beauregard',Chablis 1er Cru 'Beauregard' 2013,2013,chablis-les-beauregards,0,Domaine Pattes Loup,91.66666666666667,4.1,498,France
20,Chassagne Montrachet 'Les Houillères',Chassagne Montrachet 'Les Houillères' 2019,2019,chassagne-montrachet,0,Morey-Coffinet,91.0,4.3,515,France
21,Condrieu Vernillon,Condrieu Vernillon 2018,2018,condrieu,0,Domaine Jamet,91.0,4.1,385,France
22,Meursault 'Le Tesson',Meursault 'Le Tesson' 2020,2020,meursault,0,Jean-Philippe Fichet,92.0,4.2,944,France
23,Meursault,Meursault 2016,2016,meursault,0,Pierre Boisson,92.0,4.2,694,France
24,Meursault 1er Cru 'Genevrières' Blanc,Meursault 1er Cru 'Genevrières' Blanc 2020,2020,meursault-genevrieres,0,Bouchard Père & Fils,91.2,4.2,1511,France
25,Génération XIX Sancerre Blanc,Génération XIX Sancerre Blanc 2017,2017,sancerre,0,Alphonse Mellot,91.2,4.0,186,France
26,Sanct Valentin Chardonnay,Sanct Valentin Chardonnay 2015,2015,alto-adige,0,St. Michael-Eppan,91.3,4.2,7984,Italia
27,Sanct Valentin Sauvignon,Sanct Valentin Sauvignon 2013,2013,alto-adige,0,St. Michael-Eppan,91.3,4.2,12172,Italia
28,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2021,2021,condrieu,0,Domaine Georges Vernay,91.5,4.4,1899,France
29,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2013,2013,pessac-leognan,0,Château Smith Haut-Lafitte,91.8,4.3,3945,France
30,Weissburgunder,Weissburgunder 2017,2017,alto-adige,0,Falkenstein,91.88,3.8,742,Italia
31,Kalimera,Kalimera 2019,2019,ischia,0,Cenatiempo,91.98,4.2,1055,Italia
32,Meursault,Meursault 2017,2017,meursault,0,Jean-Philippe Fichet,91.98,4.2,1211,France
33,Puligny-Montrachet 'Les Aubues',Puligny-Montrachet 'Les Aubues' 2020,2020,puligny-montrachet,0,Jean Claude Bachelet & Fils,92.0,4.3,417,France
34,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2017,2017,cotes-catalanes,0,Domaine Gauby,92.0,4.1,599,France
35,Meursault Premier Cru 'Les Charmes',Meursault Premier Cru 'Les Charmes' 2020,2020,meursault-charmes,0,Domaine des Terres de Velle,92.0,4.2,67,France
36,Terre Alte,Terre Alte 2017,2017,rosazzo,0,Livio Felluga,91.0,4.3,5149,Italia
37,Blanc de Valandraud No. 1 Bordeaux Blanc,Blanc de Valandraud No. 1 Bordeaux Blanc 2018,2018,bordeaux,0,Château Valandraud,91.5,4.1,617,France
38,Chardonnay,Chardonnay 2020,2020,geelong,0,By Farr,91.5,4.3,957,Australia
39,Les Oliviers Saint-Joseph,Les Oliviers Saint-Joseph 2020,2020,saint-joseph,0,Domaine Pierre Gonon,92.0,4.3,1495,France
40,Meursault-Bouchères Premier Cru,Meursault-Bouchères Premier Cru 2016,2016,meursault-les-boucheres,0,Domaine Génot-Boulanger,92.0,4.4,526,France
41,Jesuitengarten Forst GG,Jesuitengarten Forst GG 2017,2017,pfalz,0,Von Winning,91.11062560757723,4.3,154,Deutschland
42,Meursault Vieilles Vignes,Meursault Vieilles Vignes 2020,2020,meursault,0,Sylvain Dussort,91.8,3.9,334,France
43,Sancerre Les Romains,Sancerre Les Romains 2019,2019,sancerre,0,Domaine Vacheron,92.0,4.1,1976,France
44,Chablis 1er Cru 'Beauregard',Chablis 1er Cru 'Beauregard' 2013,2013,chablis-les-beauregards,0,Domaine Pattes Loup,91.66666666666667,4.1,498,France
45,Chassagne Montrachet 'Les Houillères',Chassagne Montrachet 'Les Houillères' 2019,2019,chassagne-montrachet,0,Morey-Coffinet,91.0,4.3,515,France
46,Meursault 'Le Tesson',Meursault 'Le Tesson' 2020,2020,meursault,0,Jean-Philippe Fichet,92.0,4.2,944,France
47,Meursault,Meursault 2016,2016,meursault,0,Pierre Boisson,92.0,4.2,694,France
48,Condrieu Vernillon,Condrieu Vernillon 2018,2018,condrieu,0,Domaine Jamet,91.0,4.1,385,France
49,Éclat de Calcaire Meursault,Éclat de Calcaire Meursault 2021,2021,meursault,0,Pierre Girardin,91.11062560757723,4.3,403,France
50,Génération XIX Sancerre Blanc,Génération XIX Sancerre Blanc 2017,2017,sancerre,0,Alphonse Mellot,91.2,4.0,186,France
51,Sanct Valentin Chardonnay,Sanct Valentin Chardonnay 2015,2015,alto-adige,0,St. Michael-Eppan,91.3,4.2,7984,Italia
52,Sanct Valentin Sauvignon,Sanct Valentin Sauvignon 2013,2013,alto-adige,0,St. Michael-Eppan,91.3,4.2,12172,Italia
53,Les Chaillées de L'Enfer Condrieu,Les Chaillées de L'Enfer Condrieu 2021,2021,condrieu,0,Domaine Georges Vernay,91.5,4.4,1899,France
54,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2013,2013,pessac-leognan,0,Château Smith Haut-Lafitte,91.8,4.3,3945,France
55,Weissburgunder,Weissburgunder 2017,2017,alto-adige,0,Falkenstein,91.88,3.8,742,Italia
56,Kalimera,Kalimera 2019,2019,ischia,0,Cenatiempo,91.98,4.2,1055,Italia
57,Meursault,Meursault 2017,2017,meursault,0,Jean-Philippe Fichet,91.98,4.2,1211,France
58,Puligny-Montrachet 'Les Aubues',Puligny-Montrachet 'Les Aubues' 2020,2020,puligny-montrachet,0,Jean Claude Bachelet & Fils,92.0,4.3,417,France
59,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2017,2017,cotes-catalanes,0,Domaine Gauby,92.0,4.1,599,France
60,Meursault Premier Cru 'Les Charmes',Meursault Premier Cru 'Les Charmes' 2020,2020,meursault-charmes,0,Domaine des Terres de Velle,92.0,4.2,67,France
61,Terre Alte,Terre Alte 2017,2017,rosazzo,0,Livio Felluga,91.0,4.3,5149,Italia
62,Blanc de Valandraud No. 1 Bordeaux Blanc,Blanc de Valandraud No. 1 Bordeaux Blanc 2018,2018,bordeaux,0,Château Valandraud,91.5,4.1,617,France
63,Chardonnay,Chardonnay 2020,2020,geelong,0,By Farr,91.5,4.3,957,Australia
64,Les Oliviers Saint-Joseph,Les Oliviers Saint-Joseph 2020,2020,saint-joseph,0,Domaine Pierre Gonon,92.0,4.3,1495,France
65,Meursault-Bouchères Premier Cru,Meursault-Bouchères Premier Cru 2016,2016,meursault-les-boucheres,0,Domaine Génot-Boulanger,92.0,4.4,526,France
66,Jesuitengarten Forst GG,Jesuitengarten Forst GG 2017,2017,pfalz,0,Von Winning,91.11062560757723,4.3,154,Deutschland
67,Meursault Vieilles Vignes,Meursault Vieilles Vignes 2020,2020,meursault,0,Sylvain Dussort,91.8,3.9,334,France
68,Sancerre Les Romains,Sancerre Les Romains 2019,2019,sancerre,0,Domaine Vacheron,92.0,4.1,1976,France
69,Chablis 1er Cru 'Beauregard',Chablis 1er Cru 'Beauregard' 2013,2013,chablis-les-beauregards,0,Domaine Pattes Loup,91.66666666666667,4.1,498,France
70,Chassagne Montrachet 'Les Houillères',Chassagne Montrachet 'Les Houillères' 2019,2019,chassagne-montrachet,0,Morey-Coffinet,91.0,4.3,515,France
71,Condrieu Vernillon,Condrieu Vernillon 2018,2018,condrieu,0,Domaine Jamet,91.0,4.1,385,France
72,Meursault 'Le Tesson',Meursault 'Le Tesson' 2020,2020,meursault,0,Jean-Philippe Fichet,92.0,4.2,944,France
73,Meursault,Meursault 2016,2016,meursault,0,Pierre Boisson,92.0,4.2,694,France
74,Meursault 1er Cru 'Genevrières' Blanc,Meursault 1er Cru 'Genevrières' Blanc 2020,2020,meursault-genevrieres,0,Bouchard Père & Fils,91.2,4.2,1511,France
75,Génération XIX Sancerre Blanc,Génération XIX Sancerre Blanc 2017,2017,sancerre,0,Alphonse Mellot,91.2,4.0,186,France
76,Sanct Valentin Chardonnay,Sanct Valentin Chardonnay 2015,2015,alto-adige,0,St. Michael-Eppan,91.3,4.2,7984,Italia
77,Sanct Valentin Sauvignon,Sanct Valentin Sauvignon 2013,2013,alto-adige,0,St. Michael-Eppan,91.3,4.2,12172,Italia
