,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2017,2017,st-emilion-grand-cru,0,Château Cantelaube,34,0.0,0,France
1,Pitchot,Pitchot 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,57,France
2,Bourgogne Pinot Noir,Bourgogne Pinot Noir 2019,2019,bourgogne,0,Domaine Nicolas Rossignol,34,3.8,2000,France
3,Haut-Médoc,Haut-Médoc 2002,2002,haut-medoc,0,Château Verdignan,34,3.7,5646,France
4,Savigny-lès-Beaune Premier Cru 'Narbantons',Savigny-lès-Beaune Premier Cru 'Narbantons' 2015,2015,savigny-les-beaune-les-narbantons,0,Louis Jadot,34,4.0,84,France
5,Los Parientes Pinot Noir,Los Parientes Pinot Noir 2021,2021,valle-de-malleco,0,Baettig,34,3.9,722,Chile
6,Pinot Noir Santa Barbara County,Pinot Noir Santa Barbara County 2019,2019,santa-barbara-county,0,Au Bon Climat,34,4.0,22666,United States
7,Marsannay 'La Montagne',Marsannay 'La Montagne' 2020,2020,marsannay,0,Domaine Charlopin Tissier,34,4.1,237,France
8,Chorey-Lès-Beaune,Chorey-Lès-Beaune 2019,2019,chorey-les-beaune,0,Nuiton-Beaunoy,34,3.7,187,France
9,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2018,2018,st-emilion-grand-cru,0,Château La Confession,34,4.0,3312,France
10,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2019,2019,saint-estephe,0,Château Cos Labory,34,4.0,8620,France
11,Chevalier de Lascombes Margaux,Chevalier de Lascombes Margaux 2017,2017,margaux,0,Château Lascombes,34,3.8,8105,France
12,Josephine de Boyd Margaux,Josephine de Boyd Margaux 2012,2012,margaux,0,Château Boyd-Cantenac,34,4.0,618,France
13,Boca 'Adele',Boca 'Adele' 2019,2019,boca,0,Davide Carlone,34,3.9,28,Italia
14,Les Boutieres Bourgogne,Les Boutieres Bourgogne 2020,2020,bourgogne,0,Petit Roy,34,0.0,0,France
15,Galibaou du Russe,Galibaou du Russe 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,875,France
16,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2017,2017,st-emilion-grand-cru,0,Château Saint Georges Côte Pavie,34,4.1,1904,France
17,Terrasses du Larzac Grand Vin Rouge,Terrasses du Larzac Grand Vin Rouge 2018,2018,terasses-du-larzac,0,Château La Sauvageonne,34,4.1,3116,France
18,Ventoux Silica,Ventoux Silica 2020,2020,cotes-du-ventoux,0,Château Pesquie,34,4.2,234,France
19,Mi-Pente Bourgueil,Mi-Pente Bourgueil 2020,2020,bourgueil,0,Domaine de la Butte,34,4.0,1679,France
20,La Sirène de Giscours Margaux,La Sirène de Giscours Margaux 2014,2014,margaux,0,Château Giscours,34,4.0,12035,France
21,Grand Deffand Rouge,Grand Deffand Rouge 2020,2020,luberon,0,Château la Verrerie,34,4.0,590,France
22,Moulis-En-Médoc,Moulis-En-Médoc 2018,2018,moulis-en-medoc,0,Château Branas Grand Poujeaux,34,4.1,2914,France
23,Saint-Estèphe,Saint-Estèphe 2017,2017,saint-estephe,0,Château Le Boscq,34,3.9,5834,France
24,Director's Cut Zinfandel,Director's Cut Zinfandel 2018,2018,dry-creek-valley,0,Francis Ford Coppola Winery,34,4.1,12214,United States
25,Bourgogne Pinot Noir,Bourgogne Pinot Noir 2019,2019,bourgogne,0,Domaine Nicolas Rossignol,34,3.8,2000,France
26,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2017,2017,st-emilion-grand-cru,0,Château Cantelaube,34,0.0,0,France
27,Pitchot,Pitchot 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,57,France
28,Haut-Médoc,Haut-Médoc 2002,2002,haut-medoc,0,Château Verdignan,34,3.7,5646,France
29,Savigny-lès-Beaune Premier Cru 'Narbantons',Savigny-lès-Beaune Premier Cru 'Narbantons' 2015,2015,savigny-les-beaune-les-narbantons,0,Louis Jadot,34,4.0,84,France
30,Los Parientes Pinot Noir,Los Parientes Pinot Noir 2021,2021,valle-de-malleco,0,Baettig,34,3.9,722,Chile
31,Marsannay 'La Montagne',Marsannay 'La Montagne' 2020,2020,marsannay,0,Domaine Charlopin Tissier,34,4.1,237,France
32,Pinot Noir Santa Barbara County,Pinot Noir Santa Barbara County 2019,2019,santa-barbara-county,0,Au Bon Climat,34,4.0,22666,United States
33,Chorey-Lès-Beaune,Chorey-Lès-Beaune 2019,2019,chorey-les-beaune,0,Nuiton-Beaunoy,34,3.7,187,France
34,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2018,2018,st-emilion-grand-cru,0,Château La Confession,34,4.0,3312,France
35,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2019,2019,saint-estephe,0,Château Cos Labory,34,4.0,8620,France
36,Chevalier de Lascombes Margaux,Chevalier de Lascombes Margaux 2017,2017,margaux,0,Château Lascombes,34,3.8,8105,France
37,Josephine de Boyd Margaux,Josephine de Boyd Margaux 2012,2012,margaux,0,Château Boyd-Cantenac,34,4.0,618,France
38,Boca 'Adele',Boca 'Adele' 2019,2019,boca,0,Davide Carlone,34,3.9,28,Italia
39,Les Boutieres Bourgogne,Les Boutieres Bourgogne 2020,2020,bourgogne,0,Petit Roy,34,0.0,0,France
40,Galibaou du Russe,Galibaou du Russe 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,875,France
41,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2017,2017,st-emilion-grand-cru,0,Château Saint Georges Côte Pavie,34,4.1,1904,France
42,Terrasses du Larzac Grand Vin Rouge,Terrasses du Larzac Grand Vin Rouge 2018,2018,terasses-du-larzac,0,Château La Sauvageonne,34,4.1,3116,France
43,Ventoux Silica,Ventoux Silica 2020,2020,cotes-du-ventoux,0,Château Pesquie,34,4.2,234,France
44,Mi-Pente Bourgueil,Mi-Pente Bourgueil 2020,2020,bourgueil,0,Domaine de la Butte,34,4.0,1679,France
45,La Sirène de Giscours Margaux,La Sirène de Giscours Margaux 2014,2014,margaux,0,Château Giscours,34,4.0,12035,France
46,Grand Deffand Rouge,Grand Deffand Rouge 2020,2020,luberon,0,Château la Verrerie,34,4.0,590,France
47,Moulis-En-Médoc,Moulis-En-Médoc 2018,2018,moulis-en-medoc,0,Château Branas Grand Poujeaux,34,4.1,2914,France
48,Saint-Estèphe,Saint-Estèphe 2017,2017,saint-estephe,0,Château Le Boscq,34,3.9,5834,France
49,Director's Cut Zinfandel,Director's Cut Zinfandel 2018,2018,dry-creek-valley,0,Francis Ford Coppola Winery,34,4.1,12214,United States
50,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2017,2017,st-emilion-grand-cru,0,Château Cantelaube,34,0.0,0,France
51,Pitchot,Pitchot 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,57,France
52,Bourgogne Pinot Noir,Bourgogne Pinot Noir 2019,2019,bourgogne,0,Domaine Nicolas Rossignol,34,3.8,2000,France
53,Haut-Médoc,Haut-Médoc 2002,2002,haut-medoc,0,Château Verdignan,34,3.7,5646,France
54,Savigny-lès-Beaune Premier Cru 'Narbantons',Savigny-lès-Beaune Premier Cru 'Narbantons' 2015,2015,savigny-les-beaune-les-narbantons,0,Louis Jadot,34,4.0,84,France
55,Los Parientes Pinot Noir,Los Parientes Pinot Noir 2021,2021,valle-de-malleco,0,Baettig,34,3.9,722,Chile
56,Pinot Noir Santa Barbara County,Pinot Noir Santa Barbara County 2019,2019,santa-barbara-county,0,Au Bon Climat,34,4.0,22666,United States
57,Marsannay 'La Montagne',Marsannay 'La Montagne' 2020,2020,marsannay,0,Domaine Charlopin Tissier,34,4.1,237,France
58,Chorey-Lès-Beaune,Chorey-Lès-Beaune 2019,2019,chorey-les-beaune,0,Nuiton-Beaunoy,34,3.7,187,France
59,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2018,2018,st-emilion-grand-cru,0,Château La Confession,34,4.0,3312,France
60,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2019,2019,saint-estephe,0,Château Cos Labory,34,4.0,8620,France
61,Chevalier de Lascombes Margaux,Chevalier de Lascombes Margaux 2017,2017,margaux,0,Château Lascombes,34,3.8,8105,France
62,Josephine de Boyd Margaux,Josephine de Boyd Margaux 2012,2012,margaux,0,Château Boyd-Cantenac,34,4.0,618,France
63,Boca 'Adele',Boca 'Adele' 2019,2019,boca,0,Davide Carlone,34,3.9,28,Italia
64,Les Boutieres Bourgogne,Les Boutieres Bourgogne 2020,2020,bourgogne,0,Petit Roy,34,0.0,0,France
65,Galibaou du Russe,Galibaou du Russe 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,875,France
66,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2017,2017,st-emilion-grand-cru,0,Château Saint Georges Côte Pavie,34,4.1,1904,France
67,Terrasses du Larzac Grand Vin Rouge,Terrasses du Larzac Grand Vin Rouge 2018,2018,terasses-du-larzac,0,Château La Sauvageonne,34,4.1,3116,France
68,Ventoux Silica,Ventoux Silica 2020,2020,cotes-du-ventoux,0,Château Pesquie,34,4.2,234,France
69,Grand Deffand Rouge,Grand Deffand Rouge 2020,2020,luberon,0,Château la Verrerie,34,4.0,590,France
70,Mi-Pente Bourgueil,Mi-Pente Bourgueil 2020,2020,bourgueil,0,Domaine de la Butte,34,4.0,1679,France
71,La Sirène de Giscours Margaux,La Sirène de Giscours Margaux 2014,2014,margaux,0,Château Giscours,34,4.0,12035,France
72,Moulis-En-Médoc,Moulis-En-Médoc 2018,2018,moulis-en-medoc,0,Château Branas Grand Poujeaux,34,4.1,2914,France
73,Saint-Estèphe,Saint-Estèphe 2017,2017,saint-estephe,0,Château Le Boscq,34,3.9,5834,France
74,Director's Cut Zinfandel,Director's Cut Zinfandel 2018,2018,dry-creek-valley,0,Francis Ford Coppola Winery,34,4.1,12214,United States
75,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2017,2017,st-emilion-grand-cru,0,Château Cantelaube,34,0.0,0,France
76,Pitchot,Pitchot 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,57,France
77,Bourgogne Pinot Noir,Bourgogne Pinot Noir 2019,2019,bourgogne,0,Domaine Nicolas Rossignol,34,3.8,2000,France
78,Haut-Médoc,Haut-Médoc 2002,2002,haut-medoc,0,Château Verdignan,34,3.7,5646,France
79,Savigny-lès-Beaune Premier Cru 'Narbantons',Savigny-lès-Beaune Premier Cru 'Narbantons' 2015,2015,savigny-les-beaune-les-narbantons,0,Louis Jadot,34,4.0,84,France
80,Los Parientes Pinot Noir,Los Parientes Pinot Noir 2021,2021,valle-de-malleco,0,Baettig,34,3.9,722,Chile
81,Pinot Noir Santa Barbara County,Pinot Noir Santa Barbara County 2019,2019,santa-barbara-county,0,Au Bon Climat,34,4.0,22666,United States
82,Marsannay 'La Montagne',Marsannay 'La Montagne' 2020,2020,marsannay,0,Domaine Charlopin Tissier,34,4.1,237,France
83,Chorey-Lès-Beaune,Chorey-Lès-Beaune 2019,2019,chorey-les-beaune,0,Nuiton-Beaunoy,34,3.7,187,France
84,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2018,2018,st-emilion-grand-cru,0,Château La Confession,34,4.0,3312,France
85,Saint-Estèphe (Grand Cru Classé),Saint-Estèphe (Grand Cru Classé) 2019,2019,saint-estephe,0,Château Cos Labory,34,4.0,8620,France
86,Chevalier de Lascombes Margaux,Chevalier de Lascombes Margaux 2017,2017,margaux,0,Château Lascombes,34,3.8,8105,France
87,Josephine de Boyd Margaux,Josephine de Boyd Margaux 2012,2012,margaux,0,Château Boyd-Cantenac,34,4.0,618,France
88,Boca 'Adele',Boca 'Adele' 2019,2019,boca,0,Davide Carlone,34,3.9,28,Italia
89,Les Boutieres Bourgogne,Les Boutieres Bourgogne 2020,2020,bourgogne,0,Petit Roy,34,0.0,0,France
90,Galibaou du Russe,Galibaou du Russe 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,875,France
91,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2017,2017,st-emilion-grand-cru,0,Château Saint Georges Côte Pavie,34,4.1,1904,France
92,Terrasses du Larzac Grand Vin Rouge,Terrasses du Larzac Grand Vin Rouge 2018,2018,terasses-du-larzac,0,Château La Sauvageonne,34,4.1,3116,France
93,Ventoux Silica,Ventoux Silica 2020,2020,cotes-du-ventoux,0,Château Pesquie,34,4.2,234,France
94,Grand Deffand Rouge,Grand Deffand Rouge 2020,2020,luberon,0,Château la Verrerie,34,4.0,590,France
95,Mi-Pente Bourgueil,Mi-Pente Bourgueil 2020,2020,bourgueil,0,Domaine de la Butte,34,4.0,1679,France
96,La Sirène de Giscours Margaux,La Sirène de Giscours Margaux 2014,2014,margaux,0,Château Giscours,34,4.0,12035,France
97,Moulis-En-Médoc,Moulis-En-Médoc 2018,2018,moulis-en-medoc,0,Château Branas Grand Poujeaux,34,4.1,2914,France
98,Saint-Estèphe,Saint-Estèphe 2017,2017,saint-estephe,0,Château Le Boscq,34,3.9,5834,France
99,Director's Cut Zinfandel,Director's Cut Zinfandel 2018,2018,dry-creek-valley,0,Francis Ford Coppola Winery,34,4.1,12214,United States
100,Bourgogne Pinot Noir,Bourgogne Pinot Noir 2019,2019,bourgogne,0,Domaine Nicolas Rossignol,34,3.8,2000,France
101,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2017,2017,st-emilion-grand-cru,0,Château Cantelaube,34,0.0,0,France
102,Pitchot,Pitchot 2019,2019,pays-dherault,0,Domaine Vaïsse,34,4.2,57,France
103,Haut-Médoc,Haut-Médoc 2002,2002,haut-medoc,0,Château Verdignan,34,3.7,5646,France
104,Savigny-lès-Beaune Premier Cru 'Narbantons',Savigny-lès-Beaune Premier Cru 'Narbantons' 2015,2015,savigny-les-beaune-les-narbantons,0,Louis Jadot,34,4.0,84,France
105,Los Parientes Pinot Noir,Los Parientes Pinot Noir 2021,2021,valle-de-malleco,0,Baettig,34,3.9,722,Chile
