,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Pinot Grigio,Pinot Grigio 2019,2019,tumbarumba,0,Take It To The Grave,12,3.6,338,Australia
1,Riesling,Riesling 2022,2022,alsace,0,Ostertag Hurlimann,12,0.0,0,France
2,Pinot Grigio,Pinot Grigio 2022,2022,friuli-grave,0,Conte Brandolini,12,3.7,667,Italia
3,Sufragio Chardonnay,Sufragio Chardonnay 2022,2022,piedmont,0,Stella Giuseppe,12,3.5,34,Italia
4,Cuvée Réserve Pinot Blanc,Cuvée Réserve Pinot Blanc 1999,1999,alsace,0,Domaine Martin Schaetzel - Domaine Kirrenbourg,12,3.6,72,France
5,Lugana,Lugana 2021,2021,lugana,0,Bolla,12,3.7,879,Italia
6,Tradition Cheverny Blanc,Tradition Cheverny Blanc 2021,2021,cheverny,0,Domaine Sauger,12,3.9,890,France
7,La Peyrere du Tertre Blanc,La Peyrere du Tertre Blanc 2021,2021,bordeaux,0,Catherine Lucas,12,0.0,0,France
8,Impromptu Blanc,Impromptu Blanc 2022,2022,cotes-du-roussillon,0,Meunerie,12,3.8,84,France
9,La Coulèe d'Argent Sec Vieilles Vignes Vouvray,La Coulèe d'Argent Sec Vieilles Vignes Vouvray 2019,2019,vouvray,0,Domaine Bourillon Dorléans,12,3.7,926,France
10,Vieilles Vignes Bourgogne Aligoté,Vieilles Vignes Bourgogne Aligoté 2021,2021,bourgogne-aligote,0,Domaine de Cardon,12,0.0,0,France
11,Francs - Côtes de Bordeaux Blanc,Francs - Côtes de Bordeaux Blanc 2019,2019,cotes-de-francs,0,Château Puygueraud,12,3.6,147,France
12,Le Petiot Touraine,Le Petiot Touraine 2022,2022,touraine,0,Domaine Ricard,12,3.7,1060,France
13,Pinot Grigio,Pinot Grigio 2020,2020,tumbarumba,0,Take It To The Grave,12,3.6,338,Australia
14,Saint-Victor Chardonnay,Saint-Victor Chardonnay 2021,2021,vin-de-pays-doc,0,Gérard Bertrand,12,3.9,48,France
15,Verdarail Blanc,Verdarail Blanc 2022,2022,provence,0,Château Salettes,12,3.7,27,France
16,Grande Réserve Loupiac,Grande Réserve Loupiac 2020,2020,loupiac,0,Kressmann,12,3.7,138,France
17,Chardonnay,Chardonnay 2017,2017,dealu-mare,0,Lacerta,12,3.7,146,România
