,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Premières Côtes de Bordeaux,Premières Côtes de Bordeaux 1967,1967,premieres-cotes-de-bordeaux,0,Château Lagarosse,65,3.6,87,France
1,Busardières Bourgueil,Busardières Bourgueil 1998,1998,bourgueil,0,Domaine de la Chevalerie,65,4.0,571,France
2,Arrels,Arrels 2018,2018,cotes-du-roussillon-villages,0,Singla,65,4.1,80,France
3,Pauillac,Pauillac 2018,2018,pauillac,0,Château Dompierre,65,4.3,525,France
4,Minervois La Livinière Le Viala,Minervois La Livinière Le Viala 2019,2019,minervois-la-liviniere,0,Gérard Bertrand,65,4.3,1266,France
5,La Forge Corbières Boutenac,La Forge Corbières Boutenac 2020,2020,corbieres-boutenac,0,Château de Villemajou,65,4.3,1845,France
6,Gigondas Les Hautes Garrigues,Gigondas Les Hautes Garrigues 2018,2018,gigondas,0,Domaine Santa Duc,65,4.2,726,France
7,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 1995,1995,saint-julien,0,Château Langoa Barton,65,4.2,11796,France
8,Pommard,Pommard 2019,2019,pommard,0,Domaine Jean-Marc Bouley,65,4.1,411,France
9,Guilhem Gaucelm,Guilhem Gaucelm 2016,2016,pic-saint-loup,0,Ermitage du Pic Saint Loup,65,4.2,634,France
10,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2011,2011,margaux,0,Château Brane-Cantenac,65,4.2,23514,France
11,Le Jugement Dernier Chénas,Le Jugement Dernier Chénas 2014,2014,chenas,0,Jules Desjourneys,65,3.9,171,France
12,La Reine Des Bois Châteauneuf-du-Pape,La Reine Des Bois Châteauneuf-du-Pape 2017,2017,chateauneuf-du-pape,0,Domaine de la Mordorée,65,4.3,3191,France
13,L-BLOCK Shiraz,L-BLOCK Shiraz 2015,2015,pyrenees,0,Domaine Terlato & Chapoutier,65,4.0,475,Australia
14,Les Glorieuses Pic Saint Loup,Les Glorieuses Pic Saint Loup 2020,2020,pic-saint-loup,0,Clos Marie,65,4.0,552,France
15,Génération XIX Sancerre Rouge,Génération XIX Sancerre Rouge 2018,2018,sancerre,0,Alphonse Mellot,65,4.2,365,France
16,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2013,2013,pauillac,0,Château d'Armailhac,65,4.1,29490,France
17,Pomerol,Pomerol 2011,2011,pomerol,0,Château Beauregard,65,4.1,7808,France
18,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages 2018,2018,cotes-du-roussillon-villages,0,M. Chapoutier,65,4.1,464,France
19,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2018,2018,saint-julien,0,Château Saint-Pierre,65,4.1,8803,France
20,Gevrey-Chambertin,Gevrey-Chambertin 2000,2000,gevrey-chambertin,0,Domaine René Leclerc,65,3.9,833,France
21,Pinot Noir,Pinot Noir 2021,2021,gippsland,0,William Downie,65,4.0,734,Australia
22,Santenay,Santenay 1990,1990,santenay,0,Philippe Bouzereau - Chateau de Citeaux,65,0.0,0,France
23,Pinot Noir Sanford & Benedict Vineyard,Pinot Noir Sanford & Benedict Vineyard 2016,2016,santa-ynez-valley,0,Au Bon Climat,65,4.2,545,United States
24,Cadillac Côtes de Bordeaux Rouge,Cadillac Côtes de Bordeaux Rouge 2011,2011,cadillac-cotes-de-bordeaux,0,Château Lagrange,65,3.5,268,France
25,Premières Côtes de Bordeaux,Premières Côtes de Bordeaux 1967,1967,premieres-cotes-de-bordeaux,0,Château Lagarosse,65,3.6,87,France
26,Busardières Bourgueil,Busardières Bourgueil 1998,1998,bourgueil,0,Domaine de la Chevalerie,65,4.0,571,France
27,Arrels,Arrels 2018,2018,cotes-du-roussillon-villages,0,Singla,65,4.1,80,France
28,Pauillac,Pauillac 2018,2018,pauillac,0,Château Dompierre,65,4.3,525,France
29,Minervois La Livinière Le Viala,Minervois La Livinière Le Viala 2019,2019,minervois-la-liviniere,0,Gérard Bertrand,65,4.3,1266,France
30,La Forge Corbières Boutenac,La Forge Corbières Boutenac 2020,2020,corbieres-boutenac,0,Château de Villemajou,65,4.3,1845,France
31,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 1995,1995,saint-julien,0,Château Langoa Barton,65,4.2,11796,France
32,Pommard,Pommard 2019,2019,pommard,0,Domaine Jean-Marc Bouley,65,4.1,411,France
33,Gigondas Les Hautes Garrigues,Gigondas Les Hautes Garrigues 2018,2018,gigondas,0,Domaine Santa Duc,65,4.2,726,France
34,Guilhem Gaucelm,Guilhem Gaucelm 2016,2016,pic-saint-loup,0,Ermitage du Pic Saint Loup,65,4.2,634,France
35,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2011,2011,margaux,0,Château Brane-Cantenac,65,4.2,23514,France
36,Le Jugement Dernier Chénas,Le Jugement Dernier Chénas 2014,2014,chenas,0,Jules Desjourneys,65,3.9,171,France
37,La Reine Des Bois Châteauneuf-du-Pape,La Reine Des Bois Châteauneuf-du-Pape 2017,2017,chateauneuf-du-pape,0,Domaine de la Mordorée,65,4.3,3191,France
38,L-BLOCK Shiraz,L-BLOCK Shiraz 2015,2015,pyrenees,0,Domaine Terlato & Chapoutier,65,4.0,475,Australia
39,Les Glorieuses Pic Saint Loup,Les Glorieuses Pic Saint Loup 2020,2020,pic-saint-loup,0,Clos Marie,65,4.0,552,France
40,Pomerol,Pomerol 2011,2011,pomerol,0,Château Beauregard,65,4.1,7808,France
41,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages 2018,2018,cotes-du-roussillon-villages,0,M. Chapoutier,65,4.1,464,France
42,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2013,2013,pauillac,0,Château d'Armailhac,65,4.1,29490,France
43,Génération XIX Sancerre Rouge,Génération XIX Sancerre Rouge 2018,2018,sancerre,0,Alphonse Mellot,65,4.2,365,France
44,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2018,2018,saint-julien,0,Château Saint-Pierre,65,4.1,8803,France
45,Gevrey-Chambertin,Gevrey-Chambertin 2000,2000,gevrey-chambertin,0,Domaine René Leclerc,65,3.9,833,France
46,Pinot Noir,Pinot Noir 2021,2021,gippsland,0,William Downie,65,4.0,734,Australia
47,Santenay,Santenay 1990,1990,santenay,0,Philippe Bouzereau - Chateau de Citeaux,65,0.0,0,France
48,Pinot Noir Sanford & Benedict Vineyard,Pinot Noir Sanford & Benedict Vineyard 2016,2016,santa-ynez-valley,0,Au Bon Climat,65,4.2,545,United States
49,Cadillac Côtes de Bordeaux Rouge,Cadillac Côtes de Bordeaux Rouge 2011,2011,cadillac-cotes-de-bordeaux,0,Château Lagrange,65,3.5,268,France
50,Premières Côtes de Bordeaux,Premières Côtes de Bordeaux 1967,1967,premieres-cotes-de-bordeaux,0,Château Lagarosse,65,3.6,87,France
51,Busardières Bourgueil,Busardières Bourgueil 1998,1998,bourgueil,0,Domaine de la Chevalerie,65,4.0,571,France
52,Arrels,Arrels 2018,2018,cotes-du-roussillon-villages,0,Singla,65,4.1,80,France
53,Pauillac,Pauillac 2018,2018,pauillac,0,Château Dompierre,65,4.3,525,France
54,Minervois La Livinière Le Viala,Minervois La Livinière Le Viala 2019,2019,minervois-la-liviniere,0,Gérard Bertrand,65,4.3,1266,France
55,La Forge Corbières Boutenac,La Forge Corbières Boutenac 2020,2020,corbieres-boutenac,0,Château de Villemajou,65,4.3,1845,France
56,Gigondas Les Hautes Garrigues,Gigondas Les Hautes Garrigues 2018,2018,gigondas,0,Domaine Santa Duc,65,4.2,726,France
57,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 1995,1995,saint-julien,0,Château Langoa Barton,65,4.2,11796,France
58,Pommard,Pommard 2019,2019,pommard,0,Domaine Jean-Marc Bouley,65,4.1,411,France
59,Guilhem Gaucelm,Guilhem Gaucelm 2016,2016,pic-saint-loup,0,Ermitage du Pic Saint Loup,65,4.2,634,France
60,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2011,2011,margaux,0,Château Brane-Cantenac,65,4.2,23514,France
61,Le Jugement Dernier Chénas,Le Jugement Dernier Chénas 2014,2014,chenas,0,Jules Desjourneys,65,3.9,171,France
62,La Reine Des Bois Châteauneuf-du-Pape,La Reine Des Bois Châteauneuf-du-Pape 2017,2017,chateauneuf-du-pape,0,Domaine de la Mordorée,65,4.3,3191,France
63,L-BLOCK Shiraz,L-BLOCK Shiraz 2015,2015,pyrenees,0,Domaine Terlato & Chapoutier,65,4.0,475,Australia
64,Les Glorieuses Pic Saint Loup,Les Glorieuses Pic Saint Loup 2020,2020,pic-saint-loup,0,Clos Marie,65,4.0,552,France
65,Génération XIX Sancerre Rouge,Génération XIX Sancerre Rouge 2018,2018,sancerre,0,Alphonse Mellot,65,4.2,365,France
66,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2013,2013,pauillac,0,Château d'Armailhac,65,4.1,29490,France
67,Pomerol,Pomerol 2011,2011,pomerol,0,Château Beauregard,65,4.1,7808,France
68,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages,Domaine de Bila-Haut V.I.T (Visitare Interiore Terrae) Côtes du Roussillon Villages 2018,2018,cotes-du-roussillon-villages,0,M. Chapoutier,65,4.1,464,France
69,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2018,2018,saint-julien,0,Château Saint-Pierre,65,4.1,8803,France
70,Gevrey-Chambertin,Gevrey-Chambertin 2000,2000,gevrey-chambertin,0,Domaine René Leclerc,65,3.9,833,France
71,Pinot Noir,Pinot Noir 2021,2021,gippsland,0,William Downie,65,4.0,734,Australia
72,Santenay,Santenay 1990,1990,santenay,0,Philippe Bouzereau - Chateau de Citeaux,65,0.0,0,France
73,Pinot Noir Sanford & Benedict Vineyard,Pinot Noir Sanford & Benedict Vineyard 2016,2016,santa-ynez-valley,0,Au Bon Climat,65,4.2,545,United States
74,Cadillac Côtes de Bordeaux Rouge,Cadillac Côtes de Bordeaux Rouge 2011,2011,cadillac-cotes-de-bordeaux,0,Château Lagrange,65,3.5,268,France
75,Premières Côtes de Bordeaux,Premières Côtes de Bordeaux 1967,1967,premieres-cotes-de-bordeaux,0,Château Lagarosse,65,3.6,87,France
76,Busardières Bourgueil,Busardières Bourgueil 1998,1998,bourgueil,0,Domaine de la Chevalerie,65,4.0,571,France
77,Arrels,Arrels 2018,2018,cotes-du-roussillon-villages,0,Singla,65,4.1,80,France
78,Pauillac,Pauillac 2018,2018,pauillac,0,Château Dompierre,65,4.3,525,France
79,Minervois La Livinière Le Viala,Minervois La Livinière Le Viala 2019,2019,minervois-la-liviniere,0,Gérard Bertrand,65,4.3,1266,France
80,La Forge Corbières Boutenac,La Forge Corbières Boutenac 2020,2020,corbieres-boutenac,0,Château de Villemajou,65,4.3,1845,France
81,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 1995,1995,saint-julien,0,Château Langoa Barton,65,4.2,11796,France
82,Pommard,Pommard 2019,2019,pommard,0,Domaine Jean-Marc Bouley,65,4.1,411,France
83,Gigondas Les Hautes Garrigues,Gigondas Les Hautes Garrigues 2018,2018,gigondas,0,Domaine Santa Duc,65,4.2,726,France
84,Guilhem Gaucelm,Guilhem Gaucelm 2016,2016,pic-saint-loup,0,Ermitage du Pic Saint Loup,65,4.2,634,France
