,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Imyr Bianco,Imyr Bianco 2022,2022,val-di-neto,0,Ceraudo,88.0,4.1,635,Italia
1,Rossj-Bass Langhe,Rossj-Bass Langhe 2020,2020,langhe,0,Gaja,88.0,4.3,9918,Italia
2,Châteauneuf-du-Pape Boisrenard Blanc,Châteauneuf-du-Pape Boisrenard Blanc 2018,2018,chateauneuf-du-pape,0,Domaine de Beaurenard,88.88,4.1,288,France
3,Meursault 1er Cru 'Genevrières' Blanc,Meursault 1er Cru 'Genevrières' Blanc 2018,2018,meursault-genevrieres,0,Bouchard Père & Fils,88.9,4.2,1511,France
4,Palladius,Palladius 2018,2018,swartland,0,Sadie Family,89.0,4.5,2986,South Africa
5,Pessac-Léognan Blanc (Grand Cru Classé de Graves),Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2013,2013,pessac-leognan,0,Domaine de Chevalier,89.0,4.2,2835,France
6,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 2020,2020,chateauneuf-du-pape,0,Château de Beaucastel,89.0,4.3,5430,France
7,Coume Gineste Côtes Catalanes,Coume Gineste Côtes Catalanes 2018,2018,cotes-catalanes,0,Domaine Gauby,89.0,4.1,599,France
8,Meursault 'Sous La Velle',Meursault 'Sous La Velle' 2021,2021,meursault,0,Rémi Jobard,89.0,4.2,1338,France
9,Chassagne-Montrachet Blanc,Chassagne-Montrachet Blanc 2019,2019,chassagne-montrachet,0,Olivier Leflaive,88.0,4.1,302,France
10,Scharzhofberger P Riesling,Scharzhofberger P Riesling 2022,2022,wiltingen,0,Van Volxem,89.0,4.2,731,Deutschland
11,Riesling Alsace Grand Cru 'Geisberg',Riesling Alsace Grand Cru 'Geisberg' 2012,2012,alsace-grand-cru-geisberg,0,Trimbach,89.0,4.3,347,France
12,Chassagne-Montrachet 1er Cru 'Clos Saint-Jean' Blanc,Chassagne-Montrachet 1er Cru 'Clos Saint-Jean' Blanc 2021,2021,chassagne-montrachet-chassagne-du-clos-saint-jean,0,Domaine Michel Niellon,89.0,4.2,705,France
13,Châteauneuf-du-Pape Blanc,Châteauneuf-du-Pape Blanc 1998,1998,chateauneuf-du-pape,0,Château Mont-Redon,88.0,4.0,1577,France
14,Zeltinger Sonnenuhr Riesling Auslese*** Goldkapsel,Zeltinger Sonnenuhr Riesling Auslese*** Goldkapsel 2020,2020,mosel-saar-ruwer,0,Markus Molitor,89.0,0.0,0,Deutschland
15,Alsace Grand Cru Schoenenbourg,Alsace Grand Cru Schoenenbourg 2009,2009,alsace-grand-cru,0,Marcel Deiss,89.0,4.3,1819,France
16,Elevage Branco,Elevage Branco 2021,2021,alentejo,0,Herdade do Sobroso,88.49,4.4,56,Portugal
17,Vieilles Vignes Chassagne-Montrachet 1er Cru 'Morgeot',Vieilles Vignes Chassagne-Montrachet 1er Cru 'Morgeot' 2020,2020,chassagne-montrachet-morgeot,0,Domaine Bachey-Legros,88.6,4.2,346,France
18,Vin Jaune,Vin Jaune 2007,2007,arbois,0,Domaine de la Borde,89.0,4.0,179,France
19,Niedermenniger Herrenberg Riesling Auslese,Niedermenniger Herrenberg Riesling Auslese 2005,2005,mosel-saar-ruwer,0,Markus Molitor,89.0,4.2,253,Deutschland
