,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Vigna Quattro Confini Taurasi,Vigna Quattro Confini Taurasi 2019,2019,taurasi,0,Benito Ferrara,37,4.1,432,Italia
1,Champelrose Cornas,Champelrose Cornas 2021,2021,cornas,0,Domaine Courbis,37,4.0,2148,France
2,Fleurie Joie du Palais,Fleurie Joie du Palais 2020,2020,fleurie,0,Domaine Lafarge Vial,37,3.9,326,France
3,Pomerol,Pomerol 2017,2017,pomerol,0,Clos Rene,37,4.1,7253,France
4,Sancerre Rouge,Sancerre Rouge 2020,2020,sancerre,0,Domaine Vacheron,37,4.1,5878,France
5,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,st-emilion-grand-cru,0,Château Grand Corbin,37,4.0,5494,France
6,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Quinault l'Enclos,37,4.0,6538,France
7,Morgon Camille,Morgon Camille 2021,2021,morgon,0,Domaine Marcel Lapierre,37,4.1,556,France
8,Limoux,Limoux 2017,2017,limoux,0,Domaine de Baron'arques,37,3.9,5522,France
9,Givry Préface,Givry Préface 2020,2020,givry,0,Joblot,37,3.8,195,France
10,Les Pouches Rouge,Les Pouches Rouge 2020,2020,saumur,0,La Porte Saint Jean,37,4.1,218,France
11,Moulis,Moulis 2007,2007,moulis-en-medoc,0,Château Mauvesin,37,3.5,1562,France
12,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Sansonnet,37,4.1,3053,France
13,Pessac-Léognan,Pessac-Léognan 2020,2020,pessac-leognan,0,Château Couhins-Lurton,37,4.0,1736,France
14,Pinot Noir,Pinot Noir 2020,2020,pipers-river,0,Dalrymple,37,4.1,2638,Australia
15,Clos du Roi Châteauneuf-du-Pape,Clos du Roi Châteauneuf-du-Pape 2019,2019,chateauneuf-du-pape,0,Château Gigognan,37,4.2,4695,France
16,Pessac-Léognan,Pessac-Léognan 2017,2017,pessac-leognan,0,Château Larrivet Haut-Brion,37,4.1,13457,France
17,Volnay 'Les Petits Poisots',Volnay 'Les Petits Poisots' 2020,2020,volnay,0,Domaine Jean Guiton,37,4.0,135,France
18,Côte de Brouilly,Côte de Brouilly 2020,2020,cote-de-brouilly,0,Domaine Lafarge Vial,37,3.9,201,France
19,Chassagne-Montrachet Rouge,Chassagne-Montrachet Rouge 2021,2021,chassagne-montrachet,0,Domaine Bachelet-Ramonet,37,4.1,349,France
20,En Brescul Pommard,En Brescul Pommard 2019,2019,pommard,0,Domaine Denis Carré,37,3.7,98,France
21,Maghani Saint-Chinian,Maghani Saint-Chinian 2014,2014,saint-chinian,0,Canet-Valette,37,4.0,683,France
22,Savigny-lès-Beaune 1er Cru 'Les Peuillets',Savigny-lès-Beaune 1er Cru 'Les Peuillets' 2019,2019,savigny-les-beaune-les-peuillets,0,Domaine Parigot,37,4.0,486,France
23,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2015,2015,st-emilion-grand-cru,0,Château Armens,37,3.8,1780,France
24,Domaine du Caillou Chateauneuf-du-Pape,Domaine du Caillou Chateauneuf-du-Pape 2018,2018,chateauneuf-du-pape,0,Clos du Caillou,37,4.1,261,France
25,Vigna Quattro Confini Taurasi,Vigna Quattro Confini Taurasi 2019,2019,taurasi,0,Benito Ferrara,37,4.1,432,Italia
26,Fleurie Joie du Palais,Fleurie Joie du Palais 2020,2020,fleurie,0,Domaine Lafarge Vial,37,3.9,326,France
27,Sancerre Rouge,Sancerre Rouge 2020,2020,sancerre,0,Domaine Vacheron,37,4.1,5878,France
28,Champelrose Cornas,Champelrose Cornas 2021,2021,cornas,0,Domaine Courbis,37,4.0,2148,France
29,Pomerol,Pomerol 2017,2017,pomerol,0,Clos Rene,37,4.1,7253,France
30,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,st-emilion-grand-cru,0,Château Grand Corbin,37,4.0,5494,France
31,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Quinault l'Enclos,37,4.0,6538,France
32,Morgon Camille,Morgon Camille 2021,2021,morgon,0,Domaine Marcel Lapierre,37,4.1,556,France
33,Limoux,Limoux 2017,2017,limoux,0,Domaine de Baron'arques,37,3.9,5522,France
34,Givry Préface,Givry Préface 2020,2020,givry,0,Joblot,37,3.8,195,France
35,Les Pouches Rouge,Les Pouches Rouge 2020,2020,saumur,0,La Porte Saint Jean,37,4.1,218,France
36,Moulis,Moulis 2007,2007,moulis-en-medoc,0,Château Mauvesin,37,3.5,1562,France
37,Pessac-Léognan,Pessac-Léognan 2020,2020,pessac-leognan,0,Château Couhins-Lurton,37,4.0,1736,France
38,Pinot Noir,Pinot Noir 2020,2020,pipers-river,0,Dalrymple,37,4.1,2638,Australia
39,Clos du Roi Châteauneuf-du-Pape,Clos du Roi Châteauneuf-du-Pape 2019,2019,chateauneuf-du-pape,0,Château Gigognan,37,4.2,4695,France
40,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Sansonnet,37,4.1,3053,France
41,Pessac-Léognan,Pessac-Léognan 2017,2017,pessac-leognan,0,Château Larrivet Haut-Brion,37,4.1,13457,France
42,Volnay 'Les Petits Poisots',Volnay 'Les Petits Poisots' 2020,2020,volnay,0,Domaine Jean Guiton,37,4.0,135,France
43,Côte de Brouilly,Côte de Brouilly 2020,2020,cote-de-brouilly,0,Domaine Lafarge Vial,37,3.9,201,France
44,Chassagne-Montrachet Rouge,Chassagne-Montrachet Rouge 2021,2021,chassagne-montrachet,0,Domaine Bachelet-Ramonet,37,4.1,349,France
45,En Brescul Pommard,En Brescul Pommard 2019,2019,pommard,0,Domaine Denis Carré,37,3.7,98,France
46,Savigny-lès-Beaune 1er Cru 'Les Peuillets',Savigny-lès-Beaune 1er Cru 'Les Peuillets' 2019,2019,savigny-les-beaune-les-peuillets,0,Domaine Parigot,37,4.0,486,France
47,Maghani Saint-Chinian,Maghani Saint-Chinian 2014,2014,saint-chinian,0,Canet-Valette,37,4.0,683,France
48,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2015,2015,st-emilion-grand-cru,0,Château Armens,37,3.8,1780,France
49,Domaine du Caillou Chateauneuf-du-Pape,Domaine du Caillou Chateauneuf-du-Pape 2018,2018,chateauneuf-du-pape,0,Clos du Caillou,37,4.1,261,France
50,Vigna Quattro Confini Taurasi,Vigna Quattro Confini Taurasi 2019,2019,taurasi,0,Benito Ferrara,37,4.1,432,Italia
51,Champelrose Cornas,Champelrose Cornas 2021,2021,cornas,0,Domaine Courbis,37,4.0,2148,France
52,Fleurie Joie du Palais,Fleurie Joie du Palais 2020,2020,fleurie,0,Domaine Lafarge Vial,37,3.9,326,France
53,Pomerol,Pomerol 2017,2017,pomerol,0,Clos Rene,37,4.1,7253,France
54,Sancerre Rouge,Sancerre Rouge 2020,2020,sancerre,0,Domaine Vacheron,37,4.1,5878,France
55,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,st-emilion-grand-cru,0,Château Grand Corbin,37,4.0,5494,France
56,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Quinault l'Enclos,37,4.0,6538,France
57,Morgon Camille,Morgon Camille 2021,2021,morgon,0,Domaine Marcel Lapierre,37,4.1,556,France
58,Limoux,Limoux 2017,2017,limoux,0,Domaine de Baron'arques,37,3.9,5522,France
59,Givry Préface,Givry Préface 2020,2020,givry,0,Joblot,37,3.8,195,France
60,Les Pouches Rouge,Les Pouches Rouge 2020,2020,saumur,0,La Porte Saint Jean,37,4.1,218,France
61,Moulis,Moulis 2007,2007,moulis-en-medoc,0,Château Mauvesin,37,3.5,1562,France
62,Pessac-Léognan,Pessac-Léognan 2020,2020,pessac-leognan,0,Château Couhins-Lurton,37,4.0,1736,France
63,Pinot Noir,Pinot Noir 2020,2020,pipers-river,0,Dalrymple,37,4.1,2638,Australia
64,Clos du Roi Châteauneuf-du-Pape,Clos du Roi Châteauneuf-du-Pape 2019,2019,chateauneuf-du-pape,0,Château Gigognan,37,4.2,4695,France
65,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Sansonnet,37,4.1,3053,France
66,Pessac-Léognan,Pessac-Léognan 2017,2017,pessac-leognan,0,Château Larrivet Haut-Brion,37,4.1,13457,France
67,Volnay 'Les Petits Poisots',Volnay 'Les Petits Poisots' 2020,2020,volnay,0,Domaine Jean Guiton,37,4.0,135,France
68,Côte de Brouilly,Côte de Brouilly 2020,2020,cote-de-brouilly,0,Domaine Lafarge Vial,37,3.9,201,France
69,Chassagne-Montrachet Rouge,Chassagne-Montrachet Rouge 2021,2021,chassagne-montrachet,0,Domaine Bachelet-Ramonet,37,4.1,349,France
70,En Brescul Pommard,En Brescul Pommard 2019,2019,pommard,0,Domaine Denis Carré,37,3.7,98,France
71,Maghani Saint-Chinian,Maghani Saint-Chinian 2014,2014,saint-chinian,0,Canet-Valette,37,4.0,683,France
72,Savigny-lès-Beaune 1er Cru 'Les Peuillets',Savigny-lès-Beaune 1er Cru 'Les Peuillets' 2019,2019,savigny-les-beaune-les-peuillets,0,Domaine Parigot,37,4.0,486,France
73,Saint-Émilion Grand Cru,Saint-Émilion Grand Cru 2015,2015,st-emilion-grand-cru,0,Château Armens,37,3.8,1780,France
74,Domaine du Caillou Chateauneuf-du-Pape,Domaine du Caillou Chateauneuf-du-Pape 2018,2018,chateauneuf-du-pape,0,Clos du Caillou,37,4.1,261,France
75,Vigna Quattro Confini Taurasi,Vigna Quattro Confini Taurasi 2019,2019,taurasi,0,Benito Ferrara,37,4.1,432,Italia
76,Champelrose Cornas,Champelrose Cornas 2021,2021,cornas,0,Domaine Courbis,37,4.0,2148,France
77,Fleurie Joie du Palais,Fleurie Joie du Palais 2020,2020,fleurie,0,Domaine Lafarge Vial,37,3.9,326,France
78,Pomerol,Pomerol 2017,2017,pomerol,0,Clos Rene,37,4.1,7253,France
79,Sancerre Rouge,Sancerre Rouge 2020,2020,sancerre,0,Domaine Vacheron,37,4.1,5878,France
80,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2020,2020,st-emilion-grand-cru,0,Château Grand Corbin,37,4.0,5494,France
81,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion Grand Cru (Grand Cru Classé) 2019,2019,st-emilion-grand-cru,0,Château Quinault l'Enclos,37,4.0,6538,France
