,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
0,Forst Village Riesling,Forst Village Riesling 2021,2021,De Palts,0,Dr. Bürklin-Wolf,41.78,4.0,55
1,Clos Cancaillau Au Lavoir Jurançon Sec,Clos Cancaillau Au Lavoir Jurançon Sec 2020,2020,Jurançon,0,Lionel Osmin & Cie,41.8,4.3,202
2,Chardonnay Langhe Bastia,Chardonnay Langhe Bastia 2021,2021,Langhe,0,Conterno Fantino,41.8,4.1,1395
3,Burg Layer Hölle Riesling,Burg Layer Hölle Riesling 2020,2020,Nahe,0,Diel,41.88,3.9,72
4,Gewürztraminer Macération,Gewürztraminer Macération 2021,2021,Elzas,0,Pierre Frick,41.88,4.1,899
5,Chablis Premier Cru 'Fourchaume',Chablis Premier Cru 'Fourchaume' 2021,2021,Chablis Premier Cru,0,Louis Jadot,41.9,4.1,1442
6,Condrieu,Condrieu 2020,2020,Condrieu,0,E. Guigal,41.9,4.0,7954
7,Saint-Aubin Blanc,Saint-Aubin Blanc 2018,2018,Saint-Aubin,0,Louis Jadot,41.94,4.1,968
8,Carlaz Bianco,Carlaz Bianco 2019,2019,Ligurië,0,Primaterra,41.98,3.9,326
9,Cinque Terre,Cinque Terre 2022,2022,Cinque Terre,0,Forlini Cappellini,41.98,4.0,1318
10,Carlaz Bianco,Carlaz Bianco 2020,2020,Ligurië,0,Primaterra,41.98,3.9,326
11,Gewürztraminer Vigna Kastelaz,Gewürztraminer Vigna Kastelaz 2021,2021,Südtirol - Alto Adige,0,Elena Walch,41.98,4.2,2436
12,Riserva Nova Domus Terlaner,Riserva Nova Domus Terlaner 2020,2020,Südtirol - Alto Adige,0,Terlan (Terlano),41.98,4.3,5279
13,Chablis,Chablis 2021,2021,Chablis,0,Domaine Christophe Camu,42.0,3.7,421
14,Corse Figari Blanc,Corse Figari Blanc 2022,2022,Corse Figari,0,Clos Canarelli,42.0,3.9,545
15,HVD Single Vineyard Sémillon,HVD Single Vineyard Sémillon 2016,2016,Hunter Valley,0,Tyrrell's,42.0,3.9,981
16,Monts Damnés Sancerre,Monts Damnés Sancerre 2019,2019,Sancerre,0,Gérard Boulay,42.0,4.2,1053
17,Châteauneuf-du-Pape La Bernardine Blanc,Châteauneuf-du-Pape La Bernardine Blanc 2021,2021,Châteauneuf-du-Pape,0,M. Chapoutier,42.0,4.0,1173
18,Pouilly-Fuissé Sur La Roche,Pouilly-Fuissé Sur La Roche 2019,2019,Pouilly-Fuissé,0,Merlin,42.0,4.1,211
19,Saint-Joseph Lieu-Dit Blanc,Saint-Joseph Lieu-Dit Blanc 2021,2021,Saint-Joseph,0,E. Guigal,42.0,4.1,859
20,Saint-Aubin 1er Cru 'Sur Gamay',Saint-Aubin 1er Cru 'Sur Gamay' 2021,2021,Saint-Aubin 1er Cru 'Sur Gamay',0,Bertrand Bachelet,42.0,4.2,30
21,Bourgogne Blanc,Bourgogne Blanc 2018,2018,Bourgogne,0,Château de La Maltroye,42.0,3.9,99
22,Beaune 1er Cru 'Les Aigrots' Blanc,Beaune 1er Cru 'Les Aigrots' Blanc 2020,2020,Beaune 1er Cru 'Les Aigrots',0,Sébastien Magnien,42.0,4.1,268
23,Saint-Aubin 1er Cru 'Sous Roche Dumay',Saint-Aubin 1er Cru 'Sous Roche Dumay' 2020,2020,Saint-Aubin 1er Cru 'Sous Roche Dumay',0,Domaine Françoise & Denis Clair,42.0,4.1,208
24,Grüner Veltliner Reserve Käferberg,Grüner Veltliner Reserve Käferberg 2008,2008,Kamptal,0,Weingut Bründlmayer,42.0,3.9,550
25,Les Creuzettes Pouilly-Fuissé,Les Creuzettes Pouilly-Fuissé 2021,2021,Pouilly-Fuissé,0,Jacques & Nathalie Saumaize,42.08,4.0,126
26,Blanc Tradition Côtes du Jura,Blanc Tradition Côtes du Jura 2018,2018,Côtes du Jura,0,Château d'Arlay,42.08,3.9,1337
27,Albina,Albina 2019,2019,Gambellara,0,Menti Giovanni,42.18,3.9,251
28,Groenlandberg Chardonnay,Groenlandberg Chardonnay 2021,2021,Elgin,0,Oak Valley,42.24,4.2,502
29,Riesling Grand Cru 'Wiebelsberg',Riesling Grand Cru 'Wiebelsberg' 2017,2017,Alsace Grand Cru 'Wiebelsberg',0,Rémy Gresser,42.38,3.8,164
30,Chablis Premier Cru 'La Fourchaume',Chablis Premier Cru 'La Fourchaume' 2021,2021,Chablis 1er Cru 'Fourchaume',0,Jean-Claude et Romain Bessin-Tremblay,42.5,4.1,703
31,Berg Erste Lage Grüner Veltliner,Berg Erste Lage Grüner Veltliner 2013,2013,Traisental,0,Markus Huber,42.5,3.9,181
32,Vieilles Vignes Côtes Catalanes Blanc,Vieilles Vignes Côtes Catalanes Blanc 2015,2015,Côtes Catalanes,0,Domaine Gauby,42.5,3.9,361
33,M. de Malle Graves Blanc,M. de Malle Graves Blanc 2005,2005,Graves,0,Château de Malle,42.5,4.0,139
34,Bordeaux Blanc Sec,Bordeaux Blanc Sec 2020,2020,Bordeaux Sec,0,Château Lafaurie-Peyraguey,42.6,3.9,320
35,Santenay Comme-Dessus,Santenay Comme-Dessus 2021,2021,Santenay,0,Domaine Roger Belland,42.66,3.9,391
36,Comme Dessus Santenay,Comme Dessus Santenay 2018,2018,Santenay,0,Domaine Chevrot,42.66,4.0,88
37,El Lebrero,El Lebrero 2020,2020,Castilië en León,0,Callejo,42.68,3.9,723
38,Le Haut de la Roche Pouilly-Fuissé,Le Haut de la Roche Pouilly-Fuissé 2021,2021,Pouilly-Fuissé,0,Jacques & Nathalie Saumaize,42.68,4.1,34
39,Les Romains Sancerre Blanc,Les Romains Sancerre Blanc 2019,2019,Sancerre,0,Alphonse Mellot,42.7,3.9,385
40,Numero Chiuso Vermentino,Numero Chiuso Vermentino 2018,2018,Colli di Luni,0,Lunae,42.88,4.2,887
41,Bin 311 Chardonnay,Bin 311 Chardonnay 2019,2019,Tumbarumba,0,Penfolds,42.88,3.8,3585
42,Praepositus Riesling,Praepositus Riesling 2013,2013,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),42.9,4.0,1346
43,Puntay Gewürztraminer,Puntay Gewürztraminer 2011,2011,Südtirol - Alto Adige,0,Erste+Neue,42.9,3.9,418
44,Ronceray,Ronceray 2020,2020,Anjou,0,Domaine Belargus,42.9,4.2,511
45,Arbois Savagnin Ouillé,Arbois Savagnin Ouillé 2017,2017,Jura,0,Domaine du Pelican,42.9,4.1,2769
46,Pisé Gavi,Pisé Gavi 2019,2019,Gavi,0,La Raia,42.9,4.0,505
47,Chardonnay,Chardonnay 2020,2020,Menfi,0,Planeta,42.9,4.1,24897
48,Aichberg Weiss,Aichberg Weiss 2016,2016,Südtirol - Alto Adige,0,Kornell,42.9,4.1,284
49,Praepositus Kerner,Praepositus Kerner 2015,2015,Südtirol - Alto Adige,0,Abbazia di Novacella (Stiftskellerei Neustift),42.9,4.0,3297
50,Chablis Premier Cru 'La Fourchaume',Chablis Premier Cru 'La Fourchaume' 2020,2020,Chablis 1er Cru 'Fourchaume',0,Jean-Claude et Romain Bessin-Tremblay,43.0,4.1,703
51,Savigny-lès-Beaune Clos des Guettes Blanc,Savigny-lès-Beaune Clos des Guettes Blanc 2020,2020,Savigny-lès-Beaune Premier Cru,0,Louis Jadot - Domaine Gagey,43.0,4.1,1395
52,Moulin aux Moines Monopole Auxey-Duresses Monopole Blanc,Moulin aux Moines Monopole Auxey-Duresses Monopole Blanc 2020,2020,Auxey-Duresses,0,Clos du Moulin Aux Moines,43.0,4.0,625
53,Chéry,Chéry 2018,2018,Condrieu,0,Domaine Niero,43.0,4.0,515
54,Chablis Premier Cru 'Montmains',Chablis Premier Cru 'Montmains' 2018,2018,Chablis 1er Cru 'Montmains',0,Domaine William Fèvre,43.0,4.0,1970
55,Zellberg Pinot Gris,Zellberg Pinot Gris 2016,2016,Elzas,0,Domaine Ostertag,43.0,4.0,385
56,Saint-Véran,Saint-Véran 2020,2020,Saint-Véran,0,Domaine Famille Paquet,43.08,3.9,244
57,Sauvignon Blanc Te Muna Road Vineyard,Sauvignon Blanc Te Muna Road Vineyard 2022,2022,Martinborough,0,Craggy Range,43.08,4.1,11989
58,Alte Reben Riesling Trocken,Alte Reben Riesling Trocken 2020,2020,Mosel,0,Villa Huesgen,43.08,4.1,139
59,Cinqueterre,Cinqueterre 2020,2020,Cinque Terre,0,Azienda Agricola Campogrande,43.08,3.7,495
60,Fausto,Fausto 2020,2020,Colli Tortonesi,0,Marina Coppi,43.08,4.0,807
61,Numero Sei,Numero Sei 2020,2020,Toscane,0,Sassotondo,43.08,4.4,52
62,Pouilly-Fuissé 'Les Chevrières',Pouilly-Fuissé 'Les Chevrières' 2018,2018,Pouilly-Fuissé,0,Merlin,43.2,4.0,51
63,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2016,2016,Pessac-Léognan,0,Château Larrivet Haut-Brion,43.2,4.1,2676
64,Brèze Condrieu,Brèze Condrieu 2021,2021,Condrieu,0,Louis Chèze,43.3,4.3,1120
65,Darscho,Darscho 2019,2019,Weinland,0,Velich,43.4,4.2,1368
66,Steinterrassen - Riesling Federspiel,Steinterrassen - Riesling Federspiel 2021,2021,Wachau,0,Franz Hirtzberger,43.45,3.9,938
67,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2019,2019,Pessac-Léognan,0,Château Brown,43.45,4.0,864
68,Napa Valley Chardonnay,Napa Valley Chardonnay 2019,2019,Napa Valley,0,Duckhorn,43.47,4.0,6835
69,Vino della Stella Fiano de Avellino,Vino della Stella Fiano de Avellino 2020,2020,Fiano de Avellino,0,Joaquin,43.48,4.0,906
70,Les Confrelins Chorey-Lès-Beaune,Les Confrelins Chorey-Lès-Beaune 2021,2021,Chorey-lès-Beaune,0,Domaine Arnoux Père & Fils,43.68,4.0,277
71,Marsannay 'Les Longeroies' Blanc,Marsannay 'Les Longeroies' Blanc 2021,2021,Marsannay,0,Jean Fournier,43.9,3.9,225
72,Le Chardonnay Limoux Blanc,Le Chardonnay Limoux Blanc 2017,2017,Limoux,0,Domaine de Baron'arques,43.95,3.9,685
73,Pouilly-Fumé Terres Blanches,Pouilly-Fumé Terres Blanches 2019,2019,Pouilly-Fumé,0,Pascal Jolivet,43.98,4.0,976
74,Veneto Bianco Secco,Veneto Bianco Secco 2021,2021,Veneto,0,Quintarelli Giuseppe,43.98,4.1,3773
75,Pessac-Léognan Blanc,Pessac-Léognan Blanc 2007,2007,Pessac-Léognan,0,Château de Fieuzal,44.0,4.0,1763
76,Clos Saint-Théobald Riesling Alsace Grand Cru 'Rangen',Clos Saint-Théobald Riesling Alsace Grand Cru 'Rangen' 2018,2018,Alsace Grand Cru 'Rangen',0,Domaine Schoffit,44.0,4.3,557
77,Clémentin de Pape Clément Pessac-Léognan Blanc,Clémentin de Pape Clément Pessac-Léognan Blanc 2018,2018,Pessac-Léognan,0,Château Pape Clément,44.0,4.1,750
78,Montagny Premier Cru,Montagny Premier Cru 2019,2019,Montagny Premier Cru,0,Chanson,44.0,4.0,562
79,Clos Mathis Riesling,Clos Mathis Riesling 2021,2021,Elzas,0,Domaine Ostertag,44.0,4.0,537
80,Collio Friulano,Collio Friulano 2020,2020,Collio,0,Borgo del Tiglio,44.0,4.0,435
81,Atlántico,Atlántico 2016,2016,Ribeiro,0,Bodegas El Paraguas,44.0,4.1,1740
82,Chablis Premier Cru 'Fourchaume',Chablis Premier Cru 'Fourchaume' 2020,2020,Chablis 1er Cru 'Fourchaume',0,Gerard Tremblay,44.0,3.8,251
83,Le Clos de Guichaux Saumur Blanc,Le Clos de Guichaux Saumur Blanc 2019,2019,Saumur,0,Guiberteau,44.0,4.1,959
84,Blanc,Blanc 2015,2015,Coteaux d'Aix-en-Provence,0,Villa Baulieu,44.00333333333333,4.1,307
85,Haut Chamblard Saint-Péray,Haut Chamblard Saint-Péray 2021,2021,Saint-Péray,0,M. Chapoutier,44.18,4.2,166
86,Bechtheimer Riesling,Bechtheimer Riesling 2018,2018,Rheinhessen,0,Dreissigacker,44.2,3.9,888
87,Petit Chablis,Petit Chablis 2022,2022,Petit Chablis,0,Isabelle et Denis Pommier,44.2,4.0,1241
88,Chardonnay,Chardonnay 2018,2018,Santa Barbara County,0,The Paring,44.28,3.8,273
89,Santenay 1er Cru 'Les Gravières' Blanc,Santenay 1er Cru 'Les Gravières' Blanc 2020,2020,Santenay 1er Cru 'Les Gravières',0,Domaine Borgeot,44.28,4.0,78
90,Drouhin - Vaudon Chablis Réserve De Vaudon,Drouhin - Vaudon Chablis Réserve De Vaudon 2021,2021,Chablis,0,Joseph Drouhin,44.28,4.0,16485
91,Pouilly Fumé 'Les Deux Cailloux',Pouilly Fumé 'Les Deux Cailloux' 2021,2021,Pouilly-Fumé,0,Domaine Fournier Père et Fils,44.3,3.8,2476
92,La Croix Vieilles Vignes Pouilly-Fuissé,La Croix Vieilles Vignes Pouilly-Fuissé 2018,2018,Pouilly-Fuissé,0,Robert-Denogent,44.3,4.1,2054
93,Bois de Blagny Meursault,Bois de Blagny Meursault 2020,2020,Meursault,0,Domaine Saint Marc,44.3,4.0,135
94,Riesling Grand Cru Brand,Riesling Grand Cru Brand 2019,2019,Alsace Grand Cru 'Brand',0,Josmeyer,44.3,4.1,415
95,Saint-Véran,Saint-Véran 2021,2021,Saint-Véran,0,Domaine Famille Paquet,44.39,3.9,244
96,L'Échelier Saumur Blanc,L'Échelier Saumur Blanc 2019,2019,Saumur,0,Domaine des Roches Neuves,44.4,3.9,551
97,Aidani,Aidani 2017,2017,Santorini,0,Hatzidakis,44.48,3.8,787
98,Les Bois de Saint-Andelain Blanc Fumé de Pouilly,Les Bois de Saint-Andelain Blanc Fumé de Pouilly 2020,2020,Pouilly-Fumé,0,Michel Redde,44.49,4.0,304
99,Givry 'En Veau' 1er Cru,Givry 'En Veau' 1er Cru 2020,2020,Givry Premier Cru,0,Joblot,44.5,4.2,604
100,Vulcaia Fume Sauvignon del Veneto,Vulcaia Fume Sauvignon del Veneto 2021,2021,Veneto,0,Inama Azienda Agricola,44.58,4.2,4429
101,Riesling Alsace Grand Cru 'Vorbourg',Riesling Alsace Grand Cru 'Vorbourg' 2017,2017,Alsace Grand Cru 'Vorbourg',0,Pierre Frick,44.58,3.9,189
102,Ribolla Gialla,Ribolla Gialla 2018,2018,Collio,0,Draga,44.68,3.5,353
103,Saut de l'Ange Saint-Joseph,Saut de l'Ange Saint-Joseph 2021,2021,Saint-Joseph,0,Pierre Jean Villa,44.75,4.1,252
104,Calzo della Vignia Toscana Ansonica,Calzo della Vignia Toscana Ansonica 2019,2019,Toscane,0,Viticolturi Isola del Giglio,44.77,4.1,54
105,Ried Berg Erste Lage Riesling,Ried Berg Erste Lage Riesling 2018,2018,Traisental,0,Markus Huber,44.8,4.0,429
106,Berg Erste Lage Grüner Veltliner,Berg Erste Lage Grüner Veltliner 2018,2018,Traisental,0,Markus Huber,44.8,3.9,181
107,Verdicchio di Matelica Senex Riserva,Verdicchio di Matelica Senex Riserva 2018,2018,Verdicchio di Matelica Riserva,0,Bisci,44.88,4.2,112
108,Condrieu Le Grand Vallon,Condrieu Le Grand Vallon 2020,2020,Condrieu,0,Francois Villard,44.9,4.2,1332
109,Pouilly-Fumé,Pouilly-Fumé 2021,2021,Pouilly-Fumé,0,Florian Mollet - Domaine Roc de L'Abbaye,44.9,4.0,769
110,Bordeaux Blanc Sec,Bordeaux Blanc Sec 2019,2019,Bordeaux,0,Château Doisy-Daëne,44.9,3.9,3160
111,La Butte d'Or Condrieu,La Butte d'Or Condrieu 2020,2020,Condrieu,0,Alain Jaume,44.9,4.1,147
112,Satellite Sancerre,Satellite Sancerre 2016,2016,Sancerre,0,Alphonse Mellot,44.9,4.0,516
113,Sancerre Clos Du Roy Blanc,Sancerre Clos Du Roy Blanc 2019,2019,Sancerre,0,Pascal Jolivet,44.98,4.0,620
114,White Reserve,White Reserve 2021,2021,Stellenbosch,0,Morgenster Estate,44.98,3.8,232
115,Vieilles Vignes Côtes Catalanes Blanc,Vieilles Vignes Côtes Catalanes Blanc 2013,2013,Côtes Catalanes,0,Domaine Gauby,45.0,3.9,361
116,Eurythmie Pouilly-Fumé,Eurythmie Pouilly-Fumé 2020,2020,Pouilly-Fumé,0,Jonathan Didier Pabiot,45.0,4.1,205
117,Prédilection Pouilly-Fumé,Prédilection Pouilly-Fumé 2014,2014,Pouilly-Fumé,0,Jonathan Didier Pabiot,45.0,4.1,315
118,La Côte Sancerre,La Côte Sancerre 2017,2017,Sancerre,0,Gérard Boulay,45.0,4.1,302
119,Lune d'Or,Lune d'Or 2017,2017,Bordeaux,0,Clos des Lunes,45.0,3.8,469
120,Vieilles Vignes Chablis Premier Cru 'Vaillons',Vieilles Vignes Chablis Premier Cru 'Vaillons' 1998,1998,Chablis 1er Cru 'Vaillons',0,Domaine Guy Robin & Fils,45.0,4.1,111
121,Réserve de Famille Blanc,Réserve de Famille Blanc 2019,2019,Bordeaux,0,Château Martet,45.0,4.4,49
122,Sancerre Les Romains,Sancerre Les Romains 2020,2020,Sancerre,0,Domaine Vacheron,45.0,4.1,1967
123,Riesling Alsace Grand Cru 'Altenberg de Bergbieten',Riesling Alsace Grand Cru 'Altenberg de Bergbieten' 2015,2015,Alsace Grand Cru 'Altenberg de Bergbieten',0,Domaine Loew,45.0,4.1,446
124,Lune d'Or,Lune d'Or 2015,2015,Bordeaux,0,Clos des Lunes,45.0,3.8,469
125,Caillou Blanc,Caillou Blanc 2020,2020,Bordeaux,0,Château Talbot,45.09,3.9,3103
126,Santenay 1er Cru 'Clos des Beauregards',Santenay 1er Cru 'Clos des Beauregards' 2020,2020,Santenay 1er Cru 'Beauregard',0,Domaine Borgeot,45.09,4.1,128
127,Gewürztraminer Lunare,Gewürztraminer Lunare 2014,2014,Südtirol - Alto Adige,0,Terlan (Terlano),45.1,4.3,2744
128,Benefizio Riserva Pomino Bianco,Benefizio Riserva Pomino Bianco 2015,2015,Pomino,0,Castello Pomino,45.1,4.1,4126
129,Sanct Valentin Weissburgunder (Pinot Bianco),Sanct Valentin Weissburgunder (Pinot Bianco) 2018,2018,Südtirol - Alto Adige,0,St. Michael-Eppan,45.1,4.0,2137
130,Rabource Rully Premier Cru,Rabource Rully Premier Cru 2019,2019,Rully Premier Cru,0,Domaine Jaeger-Defaix,45.18,4.1,439
131,La Moelleuse Vouvray,La Moelleuse Vouvray 2015,2015,Vouvray,0,Champalou,45.18,4.1,53
132,Blanc de Blancs,Blanc de Blancs 2021,2021,Côtes de Provence,0,Château Barbeyrolles,45.18,3.6,38
133,Les Courtelongs Pouilly-Fuissé,Les Courtelongs Pouilly-Fuissé 2021,2021,Pouilly-Fuissé,0,Jacques & Nathalie Saumaize,45.18,4.0,194
134,Les Cloux Rully  Premier Cru,Les Cloux Rully  Premier Cru 2020,2020,Rully Premier Cru,0,Domaine Jaeger-Defaix,45.18,4.2,696
135,Mont-Palais Rully Premier Cru,Mont-Palais Rully Premier Cru 2020,2020,Rully Premier Cru,0,Domaine Jaeger-Defaix,45.18,4.2,791
136,Kaplja,Kaplja 2017,2017,Friuli-Venezia Giulia,0,Damijan Podversic,45.48,4.1,2426
137,La Haie Nardin Saumur,La Haie Nardin Saumur 2017,2017,Saumur,0,Clos de l'Écotard,45.56,4.1,215
138,Mercurey 1er Cru 'Les Champs Martin',Mercurey 1er Cru 'Les Champs Martin' 2020,2020,Mercurey 1er Cru 'Les Champs Martin',0,Château d'Etroyes,45.6,4.0,175
139,Santenay 1er Cru 'Clos des Gravières',Santenay 1er Cru 'Clos des Gravières' 2020,2020,Santenay 1er Cru 'Les Gravières',0,Domaine Bachey-Legros,45.6,4.2,263
140,Coddington Chardonnay,Coddington Chardonnay 2021,2021,Kumeu,0,Kumeu River,45.65,4.1,1369
141,Condrieu Côte Chatillon,Condrieu Côte Chatillon 2022,2022,Condrieu,0,Patrick et Christophe Bonnefond,45.7,4.2,514
142,Monts Damnés Sancerre,Monts Damnés Sancerre 2021,2021,Sancerre,0,Gérard Boulay,45.8,4.2,1053
143,Les Romains Sancerre Blanc,Les Romains Sancerre Blanc 2021,2021,Sancerre,0,Alphonse Mellot,45.8,3.9,385
144,Petit Chablis,Petit Chablis 2021,2021,Petit Chablis,0,Jean-Paul & Benoit Droin,45.9,3.8,828
145,Cuvée du Perce Neige Bourgogne,Cuvée du Perce Neige Bourgogne 2020,2020,Bourgogne,0,Laurent Ponsot,45.9,3.8,471
146,Châteauneuf-du-Pape (Tradition) Blanc,Châteauneuf-du-Pape (Tradition) Blanc 2021,2021,Châteauneuf-du-Pape,0,Domaine de la Janasse,45.9,4.1,2385
147,Bourgogne Aligoté,Bourgogne Aligoté 2019,2019,Bourgogne Aligoté,0,Paul Pillot,45.9,3.8,405
148,Condrieu Le Grand Vallon,Condrieu Le Grand Vallon 2021,2021,Condrieu,0,Francois Villard,45.9,4.2,1332
149,Le Portail Vouvray,Le Portail Vouvray 2020,2020,Vouvray,0,Champalou,45.97,4.2,1041
150,Trois Châteaux Riesling Alsace Grand Cru 'Pfersigberg',Trois Châteaux Riesling Alsace Grand Cru 'Pfersigberg' 2015,2015,Alsace Grand Cru 'Pfersigberg',0,Kuentz-Bas,45.98,4.1,664
151,Ottocento Bijeli,Ottocento Bijeli 2017,2017,Istria (Croatia),0,Clai,45.98,4.2,1223
152,Le Portail Vouvray,Le Portail Vouvray 2019,2019,Vouvray,0,Champalou,45.98,4.2,1041
153,Geheimrat 'J',Geheimrat 'J' 2017,2017,Rheingau,0,Weingüter Wegeler,45.98,4.1,2794
154,Riserva Nova Domus Terlaner,Riserva Nova Domus Terlaner 2019,2019,Südtirol - Alto Adige,0,Terlan (Terlano),45.98,4.3,5279
155,Bourgogne Chardonnay,Bourgogne Chardonnay 2020,2020,Bourgogne,0,Ballot Millot,45.98,3.8,502
156,Gewürztraminer Lunare,Gewürztraminer Lunare 2021,2021,Südtirol - Alto Adige,0,Terlan (Terlano),45.98,4.3,2744
157,Chardonnay Limoux Aigle Royal ,Chardonnay Limoux Aigle Royal  2016,2016,Limoux,0,Gérard Bertrand,45.99,4.2,645
158,Blanc,Blanc 2014,2014,Coteaux d'Aix-en-Provence,0,Villa Baulieu,45.99666666666667,4.1,307
159,Bouzeron,Bouzeron 2006,2006,Bouzéron,0,Domaine A. et P. de Villaine,46.0,3.8,6909
160,Harmonie Sancerre,Harmonie Sancerre 2021,2021,Sancerre,0,Vincent Pinard,46.0,4.1,936
161,La Combe de Malleval Condrieu,La Combe de Malleval Condrieu 2021,2021,Condrieu,0,Michel & Stéphane Ogier,46.0,4.2,1831
162,Sainte-Radegonde Bordeaux Blanc,Sainte-Radegonde Bordeaux Blanc 2018,2018,Bordeaux,0,Château Jean Faux,46.0,3.9,227
163,Vieilles Vignes Bourgogne Côte d’Or,Vieilles Vignes Bourgogne Côte d’Or 2021,2021,Bourgogne,0,Rémi Jobard,46.0,4.1,632
164,Bordeaux Blanc,Bordeaux Blanc 1997,1997,Bordeaux,0,Château Roquefort,46.0,3.6,558
165,Les Côtes aux Valets Sancerre Blanc,Les Côtes aux Valets Sancerre Blanc 2017,2017,Sancerre,0,Henri Bourgeois,46.0,4.3,177
166,Clos des Prouges Pouilly-Fuissé,Clos des Prouges Pouilly-Fuissé 2020,2020,Pouilly-Fuissé,0,J.A. Ferret,46.0,4.3,1380
167,Prédilection Pouilly-Fumé,Prédilection Pouilly-Fumé 2012,2012,Pouilly-Fumé,0,Jonathan Didier Pabiot,46.0,4.1,315
168,Clos Mathis Riesling,Clos Mathis Riesling 2019,2019,Elzas,0,Domaine Ostertag,46.0,4.0,537
169,Sancerre Les Romains,Sancerre Les Romains 2021,2021,Sancerre,0,Domaine Vacheron,46.0,4.1,1967
170,Sancerre Le Paradis,Sancerre Le Paradis 2021,2021,Sancerre,0,Domaine Vacheron,46.0,4.1,3602
171,Vulcaia Fume Sauvignon del Veneto,Vulcaia Fume Sauvignon del Veneto 2020,2020,Veneto,0,Inama Azienda Agricola,46.0,4.2,4429
172,Clémentin de Pape Clément Pessac-Léognan Blanc,Clémentin de Pape Clément Pessac-Léognan Blanc 2019,2019,Pessac-Léognan,0,Château Pape Clément,46.0,4.1,750
173,Lune d'Or,Lune d'Or 2018,2018,Bordeaux,0,Clos des Lunes,46.0,3.8,469
174,Sancerre Blanc 'Les Belles Vignes',Sancerre Blanc 'Les Belles Vignes' 2021,2021,Sancerre,0,Domaine Fournier Père et Fils,46.2,4.0,3398
175,Riesling Grand Cru 'Moenchberg',Riesling Grand Cru 'Moenchberg' 2018,2018,Alsace Grand Cru 'Moenchberg',0,Rémy Gresser,46.38,4.0,576
176,Blanc de Blancs,Blanc de Blancs 2020,2020,Côtes de Provence,0,Château Barbeyrolles,46.38,3.6,38
177,Riesling Grand Cru 'Wiebelsberg',Riesling Grand Cru 'Wiebelsberg' 2018,2018,Alsace Grand Cru 'Wiebelsberg',0,Rémy Gresser,46.4,3.8,164
178,Riesling Grand Cru 'Moenchberg',Riesling Grand Cru 'Moenchberg' 2019,2019,Alsace Grand Cru 'Moenchberg',0,Rémy Gresser,46.4,4.0,576
179,Bordeaux Blanc Sec,Bordeaux Blanc Sec 2004,2004,Bordeaux,0,Château Doisy-Daëne,46.4,3.9,3160
180,Scharzhofberger GG,Scharzhofberger GG 2016,2016,Mosel,0,Reichsgraf von Kesselstatt,46.48,4.1,418
181,Grand Chemarin Sancerre,Grand Chemarin Sancerre 2018,2018,Sancerre,0,Vincent Pinard,46.5,4.1,364
182,Le Château Sancerre,Le Château Sancerre 2018,2018,Sancerre,0,Vincent Pinard,46.5,4.2,279
183,Pinot Gris Grand Cru 'Wiebelsberg',Pinot Gris Grand Cru 'Wiebelsberg' 2015,2015,Alsace Grand Cru 'Wiebelsberg',0,Rémy Gresser,46.58,4.1,42
184,Gewürztraminer Alsace Grand Cru 'Moenchberg',Gewürztraminer Alsace Grand Cru 'Moenchberg' 2018,2018,Alsace Grand Cru 'Moenchberg',0,Rémy Gresser,46.58,4.0,84
185,Chaudelune Vin de Glace,Chaudelune Vin de Glace 2021,2021,Valle d’Aosta,0,Cave Mont Blanc de Morgex et la Salle,46.68,4.0,528
186,Les Vieux Clos,Les Vieux Clos 2015,2015,Savennières,0,Nicolas Joly,46.8,4.0,4937
187,Sancerre Jadis,Sancerre Jadis 2017,2017,Sancerre,0,Henri Bourgeois,46.8,4.2,1660
188,Pagodes de Cos Blanc,Pagodes de Cos Blanc 2018,2018,Bordeaux,0,Cos d'Estournel,46.8,4.0,155
189,Clos de la Bergerie,Clos de la Bergerie 2018,2018,Savennières-Roche-aux-Moines,0,Nicolas Joly,46.8,4.1,2196
190,Chablis 1er Cru 'Beauroy',Chablis 1er Cru 'Beauroy' 2020,2020,Chablis 1er Cru 'Beauroy',0,Chartron et Trébuchet,46.88,4.2,120
191,Comtesse Sancerre,Comtesse Sancerre 2018,2018,Sancerre,0,Gérard Boulay,46.9,4.1,411
192,Graacher Himmelreich Riesling Spätlese,Graacher Himmelreich Riesling Spätlese 2015,2015,Graach,0,Joh. Jos. Prüm,46.9,4.2,2596
193,Ladoix 1er Cru 'Les  Gréchons' Blanc,Ladoix 1er Cru 'Les  Gréchons' Blanc 2019,2019,Ladoix 1er Cru 'Les Grêchons et Foutrières',0,Domaine Chevalier,46.9,4.2,241
194,Santenay 1er Cru 'Beaurepaire',Santenay 1er Cru 'Beaurepaire' 2020,2020,Santenay 1er Cru 'Beaurepaire',0,Vincent Girardin,46.9,4.0,127
195,Nekaj,Nekaj 2019,2019,Venezia Giulia,0,Damijan Podversic,46.95,4.1,1695
196,Nekaj,Nekaj 2017,2017,Venezia Giulia,0,Damijan Podversic,46.98,4.1,1695
