,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings,country
0,Cuvée du Pape Jean-Paul II Morey-Saint-Denis 1er Cru,Cuvée du Pape Jean-Paul II Morey-Saint-Denis 1er Cru 1995,1995,morey-saint-denis-premier-cru,0,Domaine Bryczek,85,4.2,606,France
1,Minervois La Livinière Le Viala,Minervois La Livinière Le Viala 2011,2011,minervois-la-liviniere,0,Gérard Bertrand,85,4.3,1266,France
2,Pinot Noir,Pinot Noir 2015,2015,marlborough,0,Greywacke,85,4.0,4669,New Zealand
3,Morgon Camille,Morgon Camille 2020,2020,morgon,0,Domaine Marcel Lapierre,85,4.1,556,France
4,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2008,2008,st-emilion-grand-cru,0,Château Beau-Sejour Becot,85,4.2,11790,France
5,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,2014,st-emilion-grand-cru,0,Château Pavie Macquin,85,4.3,10783,France
6,Côte-Rôtie Esprit de Blonde,Côte-Rôtie Esprit de Blonde 2020,2020,cote-rotie,0,Pierre Gaillard,85,4.2,303,France
7,Moulis-en-Médoc,Moulis-en-Médoc 2014,2014,moulis-en-medoc,0,Château Poujeaux,85,4.0,21004,France
8,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2012,2012,margaux,0,Château d'Issan,85,4.2,15806,France
9,Pomerol,Pomerol 2014,2014,pomerol,0,Château Clinet,85,4.3,11963,France
10,Saint-Julien (Grand Cru Classé),Saint-Julien (Grand Cru Classé) 2017,2017,saint-julien,0,Château Léoville Poyferré,85,4.3,33871,France
11,Viu 1,Viu 1 2019,2019,colchagua-valley,0,Viu Manent,85,4.3,4767,Chile
12,Vosne-Romanée 'Le Village',Vosne-Romanée 'Le Village' 2019,2019,vosne-romanee,0,Edouard Delaunay,85,0.0,0,France
13,Corton Grand Cru Gréves,Corton Grand Cru Gréves 2014,2014,corton,0,Louis Jadot,85,4.2,619,France
14,Gigondas Le Claux,Gigondas Le Claux 2018,2018,gigondas,0,Château de Saint Cosme,85,4.3,1028,France
15,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2010,2010,margaux,0,Château Prieuré-Lichine,85,4.2,21017,France
16,Pauillac (Grand Cru Classé),Pauillac (Grand Cru Classé) 2017,2017,pauillac,0,Château Grand-Puy-Lacoste,85,4.3,25124,France
17,Margaux (Grand Cru Classé),Margaux (Grand Cru Classé) 2015,2015,margaux,0,Château d'Issan,85,4.2,15806,France
18,Fructus Voluptas Côte-Rôtie,Fructus Voluptas Côte-Rôtie 2020,2020,cote-rotie,0,Domaine Jamet,85,4.2,740,France
