,wine brand name,wine name,year,region,type,winery,price,rating,no. ratings
217,White,White 2022,2022,West-Kaap,0,Versus,8.51,3.2,555
218,Sauvignon,Sauvignon 2018,2018,Lazio,0,Ciù Ciù,8.53,3.6,39
219,Domaine de Ricaud Entre-deux-Mers,Domaine de Ricaud Entre-deux-Mers 2020,2020,Entre-deux-Mers,0,Vignobles Chaigne et Fils,8.543333333333333,3.7,148
220,Grand Marrenon Blanc,Grand Marrenon Blanc 2017,2017,Luberon,0,Marrenon,8.55,3.7,873
221,Eaglehawk Chardonnay,Eaglehawk Chardonnay 2021,2021,Zuidoost-Australië,0,Wolf Blass,8.55,3.3,3062
222,Grand Marrenon Blanc,Grand Marrenon Blanc 2018,2018,Luberon,0,Marrenon,8.55,3.7,873
223,Grand Marrenon Blanc,Grand Marrenon Blanc 2016,2016,Luberon,0,Marrenon,8.55,3.7,873
224,Blanc,Blanc 2018,2018,Cite de Carcassonne,0,Domaine de l'Estagnère,8.58,3.6,31
225,Blanc,Blanc 2018,2018,Cite de Carcassonne,0,Domaine de l'Estagnère,8.58,3.6,31
226,Palio Passerina Terre di Chieti,Palio Passerina Terre di Chieti 2022,2022,Terre di Chieti,0,Citra,8.58,4.0,122
227,Oustal,Oustal 2022,2022,Limoux,0,Anne de Joyeuse,8.6,4.1,39
228,Castelli Romani Bianco,Castelli Romani Bianco 2021,2021,Castelli Romani,0,Cantine Silvestri,8.64,3.5,333
229,Les 100 Pas du Berger Viognier,Les 100 Pas du Berger Viognier 2016,2016,Saint-Guilhem-le-Desert,0,Bergerie du Capucin,8.64,3.7,68
230,Cuvée Vent du Nord Saumur,Cuvée Vent du Nord Saumur 2021,2021,Saumur,0,Domaine des Guyons,8.65,3.7,1964
231,Morillon Blanc,Morillon Blanc 2021,2021,Vin de France,0,Jeff Carrel,8.65,4.1,8053
232,Soave Classico Colombara,Soave Classico Colombara 2019,2019,Soave,0,Zenato,8.67,3.7,962
233,Esperandieu,Esperandieu 2018,2018,Minervois,0,Cailhol Gautran,8.7,3.7,272
234,Essentielle Côtes du Rhône Blanc,Essentielle Côtes du Rhône Blanc 2021,2021,Côtes du Rhône,0,Nicolas Pere & Fils,8.7,3.8,73
235,Eclat de Fruit Bergerac Sec,Eclat de Fruit Bergerac Sec 2022,2022,Bergerac Sec,0,Haut Montlong,8.7,3.7,172
236,Riesling,Riesling 2020,2020,Elzas,0,Domaine Scheidecker,8.72,3.7,60
237,Jardin Secret Gros Manseng,Jardin Secret Gros Manseng 2022,2022,Côtes de Gascogne,0,Villa Dria,8.75,4.0,312
238,El Abuelo Verdejo - Sauvignon Blanc,El Abuelo Verdejo - Sauvignon Blanc 2020,2020,Almansa,0,Bodegas Piqueras,8.75,3.9,1461
239,Pinot Grigio,Pinot Grigio 2021,2021,delle Venezie,0,SalvaTerra,8.78,3.7,235
240,Querciantica Verdicchio dei Castelli di Jesi Classico,Querciantica Verdicchio dei Castelli di Jesi Classico 2021,2021,Verdicchio dei Castelli di Jesi,0,Velenosi,8.78,3.7,1839
241,Discover Chenin Blanc - Chardonnay,Discover Chenin Blanc - Chardonnay 2021,2021,West-Kaap,0,Spier,8.78,3.6,687
242,Campolongo Est! Est!! Est!!! di Montefiascone,Campolongo Est! Est!! Est!!! di Montefiascone 2022,2022,Est! Est!! Est!!! di Montefiascone,0,Stefanoni,8.78,3.5,137
243,Classic Lugana,Classic Lugana 2018,2018,Lugana,0,Cantine Scolari,8.78,3.5,351
244,Sospiro,Sospiro 2021,2021,Lazio,0,Gaffino,8.78,3.6,56
245,Imprévu Riesling - Ugni Blanc,Imprévu Riesling - Ugni Blanc 2022,2022,Vin de France,0,Domaine du Tariquet,8.8,3.5,67
246,Le Mas des Cigales Blanc,Le Mas des Cigales Blanc 2017,2017,Languedoc-Roussillon,0,Saint Preignan,8.8,3.3,50
247,Atypique,Atypique 2022,2022,Vaucluse,0,Domaine Pique-Basse,8.8,3.8,52
248,Giò Ribolla Gialla,Giò Ribolla Gialla 2021,2021,Venezia Giulia,0,Viticoltori Ponte,8.88,3.4,27
249,Verona Garganega,Verona Garganega 2020,2020,Verona,0,Cantina di Negrar,8.88,3.7,958
250,Giò Ribolla Gialla,Giò Ribolla Gialla 2021,2021,Venezia Giulia,0,Viticoltori Ponte,8.88,3.4,27
251,Verona Garganega,Verona Garganega 2020,2020,Verona,0,Cantina di Negrar,8.88,3.7,958
252,Diego Verdicchio dei Castelli di Jesi Classico,Diego Verdicchio dei Castelli di Jesi Classico 2021,2021,Verdicchio dei Castelli di Jesi,0,Casal Farneto,8.88,3.3,72
253,Frida Passerina,Frida Passerina 2021,2021,Marche,0,Casal Farneto,8.88,3.4,263
254,Custoza,Custoza 2021,2021,Bianco di Custoza,0,Montindon,8.88,3.8,120
255,Santa Pazienza Lis Maris,Santa Pazienza Lis Maris 2022,2022,Friuli-Venezia Giulia,0,di Lenardo,8.88,3.4,189
256,Bianco di Custoza,Bianco di Custoza 2018,2018,Verona,0,Campagnola,8.88,3.7,186
257,Pariglia Vermentino di Sardegna,Pariglia Vermentino di Sardegna 2021,2021,Vermentino di Sardegna,0,Contini,8.88,3.7,3505
258,Fontevecchia Verdicchio dei Castelli di Jesi Classico Superiore,Fontevecchia Verdicchio dei Castelli di Jesi Classico Superiore 2021,2021,Verdicchio dei Castelli di Jesi,0,Casal Farneto,8.88,3.7,1436
259,Custoza,Custoza 2022,2022,Bianco di Custoza,0,Cavalchina,8.88,3.7,3684
260,Nina,Nina 2021,2021,Piave,0,Ca' di Rajo,8.88,3.7,345
261,Lissandrello Inzolia,Lissandrello Inzolia 2021,2021,Terre Siciliane,0,Tenuta dell'Abate,8.88,3.6,243
262,Pinot Grigio,Pinot Grigio 2022,2022,Friuli-Venezia Giulia,0,Francesco Rotolo - Confinis,8.88,3.7,32
263,Esperandieu,Esperandieu 2022,2022,Minervois,0,Cailhol Gautran,8.9,3.7,272
264,Le Marin,Le Marin 2022,2022,La Clape,0,Sarrat de Goundy,8.9,3.8,199
265,Tradition Côtes du Roussillon Blanc,Tradition Côtes du Roussillon Blanc 2022,2022,Côtes du Roussillon,0,Deprade Jorda,8.9,3.7,87
266,Sauvignon Blanc,Sauvignon Blanc 2021,2021,Pays d'Oc,0,Côte des Roses,8.9,3.8,1172
267,Bin 95 Sauvignon Blanc,Bin 95 Sauvignon Blanc 2021,2021,Zuidoost-Australië,0,Lindeman's,8.9,3.4,4709
268,Marsanne,Marsanne 2020,2020,Pays d'Oc,0,Les Jamelles,8.9,3.6,143
269,Passerina Marche Evoè,Passerina Marche Evoè 2022,2022,Marche,0,Ciù Ciù,8.9,3.6,3100
270,Sauvignon Blanc,Sauvignon Blanc 2022,2022,Pays d'Oc,0,Côte des Roses,8.9,3.8,1172
271,Réserve Chardonnay,Réserve Chardonnay 2018,2018,Pays d'Oc,0,Bonfils,8.9,2.9,27
272,Gewürztraminer Feinherb,Gewürztraminer Feinherb 2021,2021,Rheinhessen,0,Hans Baer,8.9,4.1,4453
273,Esprit de Crès Ricards Viognier,Esprit de Crès Ricards Viognier 2020,2020,Pays d'Oc,0,Domaine des Crès Ricards,8.9,3.7,518
274,Riesling Trocken,Riesling Trocken 2021,2021,Rheinhessen,0,Hans Baer,8.9,4.0,22553
275,Esperandieu,Esperandieu 2022,2022,Minervois,0,Cailhol Gautran,8.9,3.7,272
276,Le Marin,Le Marin 2022,2022,La Clape,0,Sarrat de Goundy,8.9,3.8,199
277,Sauvignon Blanc,Sauvignon Blanc 2021,2021,Pays d'Oc,0,Côte des Roses,8.9,3.8,1172
278,Tradition Côtes du Roussillon Blanc,Tradition Côtes du Roussillon Blanc 2022,2022,Côtes du Roussillon,0,Deprade Jorda,8.9,3.7,87
279,Bin 95 Sauvignon Blanc,Bin 95 Sauvignon Blanc 2021,2021,Zuidoost-Australië,0,Lindeman's,8.9,3.4,4709
280,Marsanne,Marsanne 2020,2020,Pays d'Oc,0,Les Jamelles,8.9,3.6,143
281,Passerina Marche Evoè,Passerina Marche Evoè 2022,2022,Marche,0,Ciù Ciù,8.9,3.6,3100
282,Sauvignon Blanc,Sauvignon Blanc 2022,2022,Pays d'Oc,0,Côte des Roses,8.9,3.8,1172
283,Réserve Chardonnay,Réserve Chardonnay 2018,2018,Pays d'Oc,0,Bonfils,8.9,2.9,27
284,Gewürztraminer Feinherb,Gewürztraminer Feinherb 2021,2021,Rheinhessen,0,Hans Baer,8.9,4.1,4453
285,Esprit de Crès Ricards Viognier,Esprit de Crès Ricards Viognier 2020,2020,Pays d'Oc,0,Domaine des Crès Ricards,8.9,3.7,518
286,Riesling Trocken,Riesling Trocken 2021,2021,Rheinhessen,0,Hans Baer,8.9,4.0,22553
287,Lugana,Lugana 2022,2022,Veneto,0,Cantina di Negrar,8.9,3.6,654
288,Côtes du Rhône Réserve Blanc,Côtes du Rhône Réserve Blanc 2021,2021,Côtes du Rhône,0,Famille Perrin,8.9,3.5,3207
289,La Petite Perrière Sauvignon Blanc,La Petite Perrière Sauvignon Blanc 2021,2021,Vin de France,0,La Perrière,8.9,3.6,7410
290,V de Valmy Blanc,V de Valmy Blanc 2022,2022,Languedoc-Roussillon,0,Château Valmy,8.9,3.8,122
291,Sauvignon,Sauvignon 2022,2022,Touraine,0,Domaine de la Rochette,8.903333333333332,3.6,747
292,Graves Blanc,Graves Blanc 2014,2014,Graves,0,Château Bousquet,8.91,3.4,52
293,Graves Blanc,Graves Blanc 2017,2017,Graves,0,Château Bousquet,8.91,3.4,52
294,Graves Blanc,Graves Blanc 2015,2015,Graves,0,Château Bousquet,8.91,3.4,52
295,Muscadet Sèvre et Maine Sur Lie,Muscadet Sèvre et Maine Sur Lie 2011,2011,Muscadet-Sevre et Maine,0,Langlois-Chateau,8.91,3.6,530
296,Bernkastel-Kues Riesling Kabinett Feinherb,Bernkastel-Kues Riesling Kabinett Feinherb 2021,2021,Mosel,0,Peter Mertes Gold Edition,8.95,4.1,4259
297,Chambaudière,Chambaudière 2020,2020,Muscadet-Sevre et Maine,0,Bruno Cormerais,8.95,3.6,340
298,Grès du Trias Viognier,Grès du Trias Viognier 2022,2022,Ardèche,0,Vignerons Ardéchois,8.95,3.7,1161
299,Saumur Blanc,Saumur Blanc 2018,2018,Saumur,0,Langlois-Chateau,8.96,3.6,573
300,Saumur Blanc,Saumur Blanc 2018,2018,Saumur,0,Langlois-Chateau,8.96,3.6,573
301,Chardonnay (Reserva),Chardonnay (Reserva) 2014,2014,Casablanca Valley,0,Casillero del Diablo,8.96,3.5,31719
302,Fleurelle,Fleurelle 2010,2010,Elzas,0,Gustave Lorentz,8.96,3.8,367
303,Fleurelle,Fleurelle 2011,2011,Elzas,0,Gustave Lorentz,8.96,3.8,367
304,Pinot Blanc Alsace,Pinot Blanc Alsace 2012,2012,Elzas,0,Gustave Lorentz,8.96,3.7,123
305,Cirò Bianco,Cirò Bianco 2022,2022,Cirò,0,Tenuta Iuzzolini,8.97,3.7,1531
306,Gewürztraminer,Gewürztraminer 2021,2021,Nahe,0,Kendermanns,8.98,3.4,488
307,La Ribolla Gialla,La Ribolla Gialla 2022,2022,Colli Orientali del Friuli,0,Ca'Tullio,8.98,3.6,267
308,Cirò Bianco (Segno),Cirò Bianco (Segno) 2021,2021,Cirò,0,Librandi,8.98,3.7,3343
309,Custoza,Custoza 2018,2018,Bianco di Custoza,0,Cantine Scolari,8.98,3.2,30
310,Albiano Verdicchio dei Castelli di Jesi Classico,Albiano Verdicchio dei Castelli di Jesi Classico 2022,2022,Verdicchio dei Castelli di Jesi,0,Marotti Campi,8.98,3.4,852
311,Entre-deux-Mers,Entre-deux-Mers 2021,2021,Entre-deux-Mers,0,Château Landereau,8.99,3.9,2099
312,Lugana,Lugana 2022,2022,Lugana,0,Ilaria Accordini,8.99,3.7,315
313,Picpoul de Pinet,Picpoul de Pinet 2020,2020,Picpoul de Pinet,0,Domaine Félines Jourdan,9.0,3.7,5004
314,Mas du Notaire 'Signature' Costières de Nîmes Blanc,Mas du Notaire 'Signature' Costières de Nîmes Blanc 2022,2022,Costières-de-Nîmes,0,Famille Jean-Pierre  Rambier - Domaine Haut-Lirou,9.0,3.8,58
315,Vermentino - Viognier,Vermentino - Viognier 2020,2020,Pays d'Oc,0,Domaine Clavery,9.0,3.5,126
316,Picpoul de Pinet,Picpoul de Pinet 2021,2021,Picpoul de Pinet,0,Domaine Muret,9.0,3.7,354
317,Viognier,Viognier 2022,2022,Pays d'Oc,0,La Croix Sainte Eulalie,9.0,3.6,50
318,Collection Viognier,Collection Viognier 2021,2021,Pays d'Oc,0,Gayda,9.0,3.8,452
319,Entre-Deux-Mers,Entre-Deux-Mers 2022,2022,Entre-deux-Mers,0,Château Martinon,9.0,3.7,1244
320,L'Entrecoeur Blanc,L'Entrecoeur Blanc 2019,2019,Pays d'Oc,0,Clos d'Elle,9.0,3.9,31
321,Blanc,Blanc 2022,2022,Costières-de-Nîmes,0,Château Vessière,9.0,3.7,466
322,Laura Semeria Sauvignon,Laura Semeria Sauvignon 2016,2016,Het Loiredal,0,Domaine de Montcy,9.0,3.7,76
323,Viognier,Viognier 2022,2022,Pays d'Oc,0,Château Guilhem,9.0,3.6,25
324,White Artisan,White Artisan 2022,2022,Dealu Mare,0,Aurelia Visinescu,9.0,3.7,243
325,Picpoul de Pinet,Picpoul de Pinet 2020,2020,Picpoul de Pinet,0,Domaine Félines Jourdan,9.0,3.7,5004
326,Mas du Notaire 'Signature' Costières de Nîmes Blanc,Mas du Notaire 'Signature' Costières de Nîmes Blanc 2022,2022,Costières-de-Nîmes,0,Famille Jean-Pierre  Rambier - Domaine Haut-Lirou,9.0,3.8,58
327,Vermentino - Viognier,Vermentino - Viognier 2020,2020,Pays d'Oc,0,Domaine Clavery,9.0,3.5,126
328,Picpoul de Pinet,Picpoul de Pinet 2021,2021,Picpoul de Pinet,0,Domaine Muret,9.0,3.7,354
329,Viognier,Viognier 2022,2022,Pays d'Oc,0,La Croix Sainte Eulalie,9.0,3.6,50
330,Collection Viognier,Collection Viognier 2021,2021,Pays d'Oc,0,Gayda,9.0,3.8,452
331,Entre-Deux-Mers,Entre-Deux-Mers 2022,2022,Entre-deux-Mers,0,Château Martinon,9.0,3.7,1244
332,L'Entrecoeur Blanc,L'Entrecoeur Blanc 2019,2019,Pays d'Oc,0,Clos d'Elle,9.0,3.9,31
333,Blanc,Blanc 2022,2022,Costières-de-Nîmes,0,Château Vessière,9.0,3.7,466
334,Laura Semeria Sauvignon,Laura Semeria Sauvignon 2016,2016,Het Loiredal,0,Domaine de Montcy,9.0,3.7,76
335,Viognier,Viognier 2022,2022,Pays d'Oc,0,Château Guilhem,9.0,3.6,25
336,White Artisan,White Artisan 2022,2022,Dealu Mare,0,Aurelia Visinescu,9.0,3.7,243
337,Sylvaner,Sylvaner 2020,2020,Elzas,0,Frey-Sohler,9.0,3.4,69
338,Verdejo,Verdejo 2022,2022,Rueda,0,Marqués de Cáceres,9.08,3.6,9773
339,Trebbiano d'Abruzzo,Trebbiano d'Abruzzo 2020,2020,Trebbiano d'Abruzzo,0,Masciarelli,9.09,3.5,3835
340,Bin 85 Pinot Grigio,Bin 85 Pinot Grigio 2021,2021,Zuidoost-Australië,0,Lindeman's,9.1,3.4,5416
341,Bin 65 Chardonnay,Bin 65 Chardonnay 2021,2021,Zuidoost-Australië,0,Lindeman's,9.1,3.3,15572
342,Marius Vermentino,Marius Vermentino 2022,2022,Pays d'Oc,0,M. Chapoutier,9.1,3.7,3764
343,Soave,Soave 2021,2021,Soave,0,Folonari,9.1,3.5,853
344,Est! Est!! Est!!! Di Montefiascone Secco,Est! Est!! Est!!! Di Montefiascone Secco 2022,2022,Est! Est!! Est!!! di Montefiascone,0,Bigi,9.1,3.3,4578
345,Chardonnay,Chardonnay 2022,2022,West-Kaap,0,Barista,9.11,3.9,4389
346,Chardonnay Les Plants Nobles,Chardonnay Les Plants Nobles 2022,2022,Vin de France,0,Ropiteau Freres,9.15,3.6,7783
347,Chardonnay Les Plants Nobles,Chardonnay Les Plants Nobles 2021,2021,Vin de France,0,Ropiteau Freres,9.15,3.6,7783
348,Villa Solais Vermentino di Sardegna,Villa Solais Vermentino di Sardegna 2022,2022,Vermentino di Sardegna,0,Santadi,9.18,3.7,4373
349,Riesling Trocken,Riesling Trocken 2022,2022,Rheinhessen,0,Hans Baer,9.18,4.0,22553
350,Villa Solais Vermentino di Sardegna,Villa Solais Vermentino di Sardegna 2022,2022,Vermentino di Sardegna,0,Santadi,9.18,3.7,4373
351,Riesling Trocken,Riesling Trocken 2022,2022,Rheinhessen,0,Hans Baer,9.18,4.0,22553
352,Spineto Maremma Toscana Bianco,Spineto Maremma Toscana Bianco 2022,2022,Maremma Toscana,0,Erik Banti,9.18,3.9,95
353,Traminer Aromatico,Traminer Aromatico 2022,2022,Venezia Giulia,0,Alturis,9.18,3.8,526
354,Il Selese Soave,Il Selese Soave 2021,2021,Soave,0,I Stefanini,9.18,3.6,1285
355,Sauvignon Blanc,Sauvignon Blanc 2022,2022,Venezia Giulia,0,di Lenardo,9.18,3.8,1312
356,Pecorino,Pecorino 2021,2021,Abruzzo,0,Cantina Zaccagnini,9.2,3.6,839
357,Belleruche Côtes-du-Rhône Blanc,Belleruche Côtes-du-Rhône Blanc 2022,2022,Côtes du Rhône,0,M. Chapoutier,9.2,3.7,9823
358,Le Téméraire Excellence,Le Téméraire Excellence 2019,2019,Vin de France,0,Maison Colin Seguin,9.2,3.9,41
359,Friulano,Friulano 2021,2021,Venezia Giulia,0,Alturis,9.21,3.6,504
360,Villa Casalis Colli Maceratesi Ribona,Villa Casalis Colli Maceratesi Ribona 2022,2022,Colli Maceratesi,0,Casalis Douhet,9.21,3.6,41
361,Messapia Verdeca Salento,Messapia Verdeca Salento 2019,2019,Salento,0,Leone de Castris,9.22,3.6,1138
362,Le Sabina Blanc,Le Sabina Blanc 2021,2021,Côtes du Roussillon,0,Clos del Rey,9.25,3.8,161
363,Sauvignon Blanc,Sauvignon Blanc 2019,2019,Vin de France,0,Florian Mollet - Domaine Roc de L'Abbaye,9.25,3.9,232
364,Langhe Arneis,Langhe Arneis 2021,2021,Langhe,0,Giuseppe Roagna,9.28,3.5,48
365,Charmentin,Charmentin 2022,2022,Vin de pays,0,Mas de Valériole,9.3,3.8,147
366,Vipra Bianca Umbria,Vipra Bianca Umbria 2022,2022,Umbrië,0,Bigi,9.3,3.5,3999
367,Chardonnay Prima Nature ,Chardonnay Prima Nature  2021,2021,Pays d'Oc,0,Gérard Bertrand,9.3,3.4,534
368,Cuvée P Semillon - Vermentino,Cuvée P Semillon - Vermentino 2022,2022,Pays d'Oc,0,Domaine la Provenquière,9.3,3.4,137
369,No. 1 Sauvignon - Gros Manseng,No. 1 Sauvignon - Gros Manseng 2022,2022,Côtes de Gascogne,0,Uby,9.3,3.9,572
370,Abbaye des Templiers Muscadet Sèvre Maine Sur Lie,Abbaye des Templiers Muscadet Sèvre Maine Sur Lie 2021,2021,Muscadet-Sevre et Maine,0,Vignoble Drouard,9.3,3.5,55
371,Cuvée P Chardonnay - Viognier,Cuvée P Chardonnay - Viognier 2022,2022,Pays d'Oc,0,Domaine la Provenquière,9.3,3.3,54
372,Picpoul de Pinet,Picpoul de Pinet 2020,2020,Picpoul de Pinet,0,Gérard Bertrand,9.3,3.7,1858
373,Extra Blanc,Extra Blanc 2021,2021,Languedoc-Roussillon,0,Gérard Bertrand,9.3,3.5,257
374,Les Grandes Vignes Côtes du Rhône Blanc,Les Grandes Vignes Côtes du Rhône Blanc 2021,2021,Zuidelijk Rhônegebied,0,Estezargues,9.3,3.4,845
375,Vipra Bianca Umbria,Vipra Bianca Umbria 2022,2022,Umbrië,0,Bigi,9.3,3.5,3999
376,Charmentin,Charmentin 2022,2022,Vin de pays,0,Mas de Valériole,9.3,3.8,147
377,Chardonnay Prima Nature ,Chardonnay Prima Nature  2021,2021,Pays d'Oc,0,Gérard Bertrand,9.3,3.4,534
378,No. 1 Sauvignon - Gros Manseng,No. 1 Sauvignon - Gros Manseng 2022,2022,Côtes de Gascogne,0,Uby,9.3,3.9,572
379,Cuvée P Semillon - Vermentino,Cuvée P Semillon - Vermentino 2022,2022,Pays d'Oc,0,Domaine la Provenquière,9.3,3.4,137
380,Abbaye des Templiers Muscadet Sèvre Maine Sur Lie,Abbaye des Templiers Muscadet Sèvre Maine Sur Lie 2021,2021,Muscadet-Sevre et Maine,0,Vignoble Drouard,9.3,3.5,55
381,Cuvée P Chardonnay - Viognier,Cuvée P Chardonnay - Viognier 2022,2022,Pays d'Oc,0,Domaine la Provenquière,9.3,3.3,54
382,Picpoul de Pinet,Picpoul de Pinet 2020,2020,Picpoul de Pinet,0,Gérard Bertrand,9.3,3.7,1858
383,Extra Blanc,Extra Blanc 2021,2021,Languedoc-Roussillon,0,Gérard Bertrand,9.3,3.5,257
384,Les Iles Blanches Viognier,Les Iles Blanches Viognier 2022,2022,Gard,0,Cellier des Chartreux,9.3,3.9,2037
385,Les Grandes Vignes Côtes du Rhône Blanc,Les Grandes Vignes Côtes du Rhône Blanc 2021,2021,Zuidelijk Rhônegebied,0,Estezargues,9.3,3.4,845
386,Jolie Môme Muscat Moelleux,Jolie Môme Muscat Moelleux 2022,2022,Vin de France,0,Sarrat de Goundy,9.3,4.3,41
387,Sauvignon Blanc,Sauvignon Blanc 2020,2020,Castilië,0,Castillo de Aresan,9.3,3.8,221
388,Gewürztraminer,Gewürztraminer 2019,2019,Elzas,0,Domaine Scheidecker,9.31,3.9,58
389,Oscar Blanc,Oscar Blanc 2022,2022,Languedoc-Roussillon,0,Dourbie,9.31,3.5,144
390,Sannio Greco,Sannio Greco 2018,2018,Sannio,0,La Guardiense,9.32,3.4,995
391,L'Insolente Saumur Blanc,L'Insolente Saumur Blanc 2022,2022,Saumur,0,Domaine des Coutures,9.336666666666666,3.8,90
392,Donna Costanza Langhe Favorita,Donna Costanza Langhe Favorita 2022,2022,Langhe,0,Malabaila,9.38,3.4,37
393,Verduzzo Friulano,Verduzzo Friulano 2021,2021,Venezia Giulia,0,Alturis,9.38,3.7,314
394,Pecorino Terre di Chieti,Pecorino Terre di Chieti 2021,2021,Abruzzo,0,Orlandi Contucci Ponno,9.38,3.8,161
395,Luzano Verdicchio dei Castelli di Jesi Classico Superiore,Luzano Verdicchio dei Castelli di Jesi Classico Superiore 2022,2022,Verdicchio dei Castelli di Jesi,0,Marotti Campi,9.38,3.7,1510
396,Terre di Chieti Pecorino,Terre di Chieti Pecorino 2020,2020,Terre di Chieti,0,Spinelli,9.38,3.2,799
397,Pinot Grigio,Pinot Grigio 2021,2021,Friuli-Venezia Giulia,0,Francesco Rotolo - Confinis,9.38,3.7,32
398,Chardonnay Venezia,Chardonnay Venezia 2021,2021,Venezia,0,Santa Margherita,9.38,3.8,131
399,Levarie Soave Classico,Levarie Soave Classico 2020,2020,Soave Classico,0,Masi,9.38,3.3,2712
400,Donna Costanza Langhe Favorita,Donna Costanza Langhe Favorita 2022,2022,Langhe,0,Malabaila,9.38,3.4,37
401,Verduzzo Friulano,Verduzzo Friulano 2021,2021,Venezia Giulia,0,Alturis,9.38,3.7,314
402,Pecorino Terre di Chieti,Pecorino Terre di Chieti 2021,2021,Abruzzo,0,Orlandi Contucci Ponno,9.38,3.8,161
403,Luzano Verdicchio dei Castelli di Jesi Classico Superiore,Luzano Verdicchio dei Castelli di Jesi Classico Superiore 2022,2022,Verdicchio dei Castelli di Jesi,0,Marotti Campi,9.38,3.7,1510
404,Pinot Grigio,Pinot Grigio 2021,2021,Friuli-Venezia Giulia,0,Francesco Rotolo - Confinis,9.38,3.7,32
405,Chardonnay Venezia,Chardonnay Venezia 2021,2021,Venezia,0,Santa Margherita,9.38,3.8,131
406,Terre di Chieti Pecorino,Terre di Chieti Pecorino 2020,2020,Terre di Chieti,0,Spinelli,9.38,3.2,799
407,Levarie Soave Classico,Levarie Soave Classico 2020,2020,Soave Classico,0,Masi,9.38,3.3,2712
408,Drôle d'Oiseau Blanc,Drôle d'Oiseau Blanc 2021,2021,Pays d'Oc,0,Gérard Bertrand,9.39,3.3,49
409,Pas d'Excuses,Pas d'Excuses 2022,2022,Côtes Catalanes,0,Château de Péna,9.4,4.2,107
410,Sauvignon Blanc,Sauvignon Blanc 2020,2020,Californië,0,Blossom Hill,9.4,2.9,174
411,Chardonnay,Chardonnay 2021,2021,Languedoc-Roussillon,0,Domaine Grier,9.4,3.6,65
412,Pinot Grigio,Pinot Grigio 2021,2021,Californië,0,Blossom Hill,9.4,2.8,168
413,J'ai Rendez-Vous Avec Vous Blanc,J'ai Rendez-Vous Avec Vous Blanc 2022,2022,Côtes Catalanes,0,Domaine Rière Cadène,9.4,3.5,410
414,La Canaille Blanc,La Canaille Blanc 2022,2022,Côtes Catalanes,0,Vignobles Jonqueres d'Oriola,9.4,3.5,80
415,Chardonnay,Chardonnay 2022,2022,Languedoc-Roussillon,0,Domaine Grier,9.4,3.6,65
416,Le Clos Blanc,Le Clos Blanc 2022,2022,Côtes du Roussillon,0,Domaine Boudau,9.4,3.9,98
417,Extra Blanc,Extra Blanc 2022,2022,Languedoc-Roussillon,0,Gérard Bertrand,9.4,3.5,257
418,Tortue Colombard - Sauvignon,Tortue Colombard - Sauvignon 2021,2021,Côtes de Gascogne,0,Uby,9.4,4.0,1081
419,Entre-deux-Mers,Entre-deux-Mers 2021,2021,Entre-deux-Mers,0,Château de Fontenille,9.4,3.8,2508
420,Heresie Corbières Blanc,Heresie Corbières Blanc 2022,2022,Corbières,0,Gérard Bertrand,9.45,3.7,157
421,Vin Orange,Vin Orange 2021,2021,Vin de France,0,Les Jamelles,9.45,3.6,378
422,Palás Gavi,Palás Gavi 2020,2020,Gavi,0,Michele Chiarlo,9.48,3.7,1449
423,Battigia Chardonnay,Battigia Chardonnay 2022,2022,Salento,0,Paololeo,9.48,3.9,277
424,Romagna Albana Secco,Romagna Albana Secco 2022,2022,Romagna,0,Zavalloni,9.48,3.8,462
425,Palás Gavi,Palás Gavi 2020,2020,Gavi,0,Michele Chiarlo,9.48,3.7,1449
426,Battigia Chardonnay,Battigia Chardonnay 2022,2022,Salento,0,Paololeo,9.48,3.9,277
427,Romagna Albana Secco,Romagna Albana Secco 2022,2022,Romagna,0,Zavalloni,9.48,3.8,462
428,Marese Bombino Bianco,Marese Bombino Bianco 2020,2020,Castel del Monte,0,Rivera,9.48,3.6,833
429,Vermentino,Vermentino 2021,2021,Salento,0,Masseria Borgo dei Trulli,9.48,3.4,922
430,Gran Tifeo Bianco,Gran Tifeo Bianco 2021,2021,Ischia,0,Cenatiempo,9.48,3.6,146
431,Les Amandiers Chardonnay,Les Amandiers Chardonnay 2022,2022,Gard,0,Cellier des Chartreux,9.5,3.5,607
432,Closi Le Petit Muscat Sec,Closi Le Petit Muscat Sec 2021,2021,Méditerranée,0,Domaine Boudau,9.5,3.8,130
433,Drôle d'Oiseau Blanc,Drôle d'Oiseau Blanc 2018,2018,Pays d'Oc,0,Gérard Bertrand,9.5,3.3,49
434,Vigneto Torricella Orvieto Classico,Vigneto Torricella Orvieto Classico 2022,2022,Orvieto,0,Bigi,9.5,3.6,874
435,Note Bleue Côtes de Provence Blanc,Note Bleue Côtes de Provence Blanc 2021,2021,Côtes de Provence,0,Les Mâitres Vignerons de la Presqu'île de Saint-Tropez,9.5,3.7,146
436,Viognier - Sauvignon Blanc,Viognier - Sauvignon Blanc 2021,2021,Côtes de Thongue,0,Domaine de l'Arjolle,9.5,3.7,2014
437,Bourgogne Aligoté Buissonnier,Bourgogne Aligoté Buissonnier 2021,2021,Bourgogne Aligoté,0,Vignerons de Buxy,9.5,3.4,907
438,Blanc,Blanc 2021,2021,Vin de France,0,Cuisine en Famille,9.5,4.0,88
